0	0	1
0.00120811	0.0001	2
0.00191094	0.0002	2
0.00272234	0.0003	2
0.00290543	0.0004	2
0.00344081	0.0005	2
0.00709182	0.0006	2
0.00743196	0.0007	2
0.00874227	0.0008	2
0.0100577	0.0009	2
0.0119238	0.001	2
0.0122975	0.0011	2
0.0124964	0.0012	2
0.013565	0.0013	2
0.0136782	0.0012	2
0.0152647	0.0013	2
0.0186756	0.0014	2
0.0188032	0.0015	2
0.0191135	0.0016	2
0.0197118	0.0017	2
0.021684	0.0018	2
0.0225405	0.0019	2
0.0227828	0.002	2
0.0233031	0.0021	2
0.0249449	0.0022	2
0.0251291	0.0023	2
0.0272946	0.0024	2
0.0285056	0.0025	2
0.0311195	0.0026	2
0.0338727	0.0027	2
0.0341282	0.0028	2
0.0383677	0.0029	2
0.0388358	0.003	2
0.0398854	0.0031	2
0.0404369	0.0032	2
0.0414728	0.0033	2
0.0423145	0.0034	2
0.0447406	0.0035	2
0.0448906	0.0036	2
0.0456644	0.0037	2
0.0476445	0.0038	2
0.0479379	0.0039	2
0.0497904	0.004	2
0.050039	0.0041	2
0.050211	0.0042	2
0.0513051	0.0043	2
0.051785	0.0044	2
0.0519121	0.0045	2
0.051928	0.0046	2
0.0526336	0.0047	2
0.0527566	0.0048	2
0.0538823	0.0049	2
0.0557572	0.005	2
0.0559149	0.0051	2
0.0562988	0.0052	2
0.0567753	0.0053	2
0.0575364	0.0054	2
0.0584822	0.0055	2
0.0589694	0.0056	2
0.0607057	0.0057	2
0.0623153	0.0058	2
0.0631562	0.0059	2
0.063565	0.006	2
0.0644615	0.0061	2
0.0699276	0.0062	2
0.0704707	0.0063	2
0.072336	0.0062	2
0.0746246	0.0063	2
0.0759333	0.0062	2
0.0763095	0.0063	2
0.077699	0.0064	2
0.0791377	0.0065	2
0.0800028	0.0066	2
0.0813454	0.0067	2
0.0832912	0.0068	2
0.0837751	0.0067	2
0.0850852	0.0068	2
0.0856109	0.0069	2
0.08619	0.007	2
0.0871265	0.0071	2
0.0874382	0.0072	2
0.0876144	0.0073	2
0.0894001	0.0074	2
0.0898473	0.0075	2
0.0909673	0.0076	2
0.0915704	0.0077	2
0.094454	0.0078	2
0.0954272	0.0079	2
0.10267	0.008	2
0.10303	0.0081	2
0.103887	0.0082	2
0.104143	0.0083	2
0.105864	0.0084	2
0.106693	0.0085	2
0.106818	0.0086	2
0.106857	0.0087	2
0.107485	0.0088	2
0.10944	0.0089	2
0.110378	0.009	2
0.110534	0.0091	2
0.111197	0.0092	2
0.113255	0.0093	2
0.113391	0.0094	2
0.114329	0.0095	2
0.114761	0.0096	2
0.116641	0.0097	2
0.117164	0.0098	2
0.117445	0.0099	2
0.117569	0.01	2
0.119211	0.0101	2
0.121151	0.0102	2
0.121759	0.0103	2
0.124771	0.0104	2
0.125213	0.0105	2
0.126557	0.0106	2
0.127911	0.0107	2
0.128054	0.0108	2
0.130414	0.0109	2
0.131001	0.011	2
0.132176	0.0111	2
0.133117	0.0112	2
0.13803	0.0113	2
0.139055	0.0114	2
0.139066	0.0115	2
0.140268	0.0116	2
0.140527	0.0117	2
0.140559	0.0118	2
0.14073	0.0119	2
0.141034	0.012	2
0.14233	0.0121	2
0.142877	0.0122	2
0.14292	0.0121	2
0.143221	0.0122	2
0.143304	0.0123	2
0.143664	0.0122	2
0.144546	0.0123	2
0.146805	0.0124	2
0.148056	0.0125	2
0.149697	0.0126	2
0.149941	0.0127	2
0.150814	0.0128	2
0.151266	0.0129	2
0.15273	0.013	2
0.155416	0.0131	2
0.155581	0.0132	2
0.155751	0.0133	2
0.157116	0.0134	2
0.157921	0.0135	2
0.158162	0.0136	2
0.15953	0.0137	2
0.160248	0.0138	2
0.161438	0.0139	2
0.161783	0.014	2
0.162	0.0141	2
0.162146	0.0142	2
0.163398	0.0143	2
0.16343	0.0144	2
0.164511	0.0143	2
0.16463	0.0144	2
0.166293	0.0145	2
0.167091	0.0146	2
0.16741	0.0147	2
0.167465	0.0148	2
0.167931	0.0149	2
0.168249	0.015	2
0.170298	0.0151	2
0.171404	0.0152	2
0.172229	0.0153	2
0.175217	0.0154	2
0.17527	0.0155	2
0.176511	0.0156	2
0.176947	0.0157	2
0.177377	0.0158	2
0.178526	0.0159	2
0.179101	0.0158	2
0.179578	0.0159	2
0.179687	0.016	2
0.179716	0.0161	2
0.181152	0.0162	2
0.184363	0.0163	2
0.187563	0.0164	2
0.188831	0.0163	2
0.188915	0.0164	2
0.189104	0.0165	2
0.189399	0.0166	2
0.190275	0.0167	2
0.190975	0.0168	2
0.191409	0.0169	2
0.196806	0.017	2
0.19703	0.0171	2
0.197253	0.0172	2
0.197998	0.0171	2
0.198765	0.0172	2
0.198898	0.0171	2
0.199112	0.017	2
0.200512	0.0171	2
0.200731	0.017	2
0.201134	0.0171	2
0.201193	0.0172	2
0.201876	0.0173	2
0.203687	0.0174	2
0.203772	0.0175	2
0.204037	0.0176	2
0.204702	0.0177	2
0.205643	0.0178	2
0.206971	0.0179	2
0.207029	0.018	2
0.208013	0.0181	2
0.20863	0.0182	2
0.209009	0.0183	2
0.20979	0.0184	2
0.210409	0.0185	2
0.212791	0.0186	2
0.213857	0.0187	2
0.214441	0.0188	2
0.214535	0.0189	2
0.215835	0.019	2
0.216619	0.0191	2
0.21752	0.0192	2
0.217762	0.0193	2
0.218758	0.0194	2
0.219562	0.0195	2
0.220346	0.0194	2
0.221355	0.0195	2
0.221816	0.0196	2
0.222843	0.0197	2
0.223735	0.0198	2
0.225476	0.0199	2
0.225624	0.02	2
0.226292	0.0201	2
0.226962	0.0202	2
0.227424	0.0203	2
0.227796	0.0204	2
0.228217	0.0205	2
0.230106	0.0204	2
0.230116	0.0203	2
0.230867	0.0204	2
0.231745	0.0205	2
0.232425	0.0206	2
0.234852	0.0207	2
0.237048	0.0208	2
0.238208	0.0209	2
0.239188	0.021	2
0.24208	0.0209	2
0.242739	0.021	2
0.243195	0.0211	2
0.243435	0.0212	2
0.243526	0.0213	2
0.244903	0.0214	2
0.24548	0.0215	2
0.245503	0.0216	2
0.246356	0.0217	2
0.246397	0.0218	2
0.247359	0.0219	2
0.249561	0.022	2
0.249897	0.0221	2
0.250609	0.0222	2
0.25169	0.0221	2
0.25274	0.0222	2
0.253767	0.0223	2
0.254067	0.0224	2
0.254835	0.0225	2
0.25553	0.0226	2
0.255674	0.0227	2
0.255755	0.0228	2
0.256696	0.0229	2
0.256793	0.023	2
0.256887	0.0231	2
0.257061	0.0232	2
0.260803	0.0233	2
0.261794	0.0234	2
0.262977	0.0235	2
0.263617	0.0236	2
0.264196	0.0237	2
0.264362	0.0238	2
0.264594	0.0239	2
0.271145	0.024	2
0.271555	0.0241	2
0.27169	0.0242	2
0.276003	0.0243	2
0.276824	0.0244	2
0.277066	0.0245	2
0.277863	0.0246	2
0.278474	0.0247	2
0.279092	0.0248	2
0.279192	0.0249	2
0.280765	0.025	2
0.281158	0.0251	2
0.281516	0.0252	2
0.283379	0.0253	2
0.284217	0.0252	2
0.284747	0.0253	2
0.285344	0.0254	2
0.285533	0.0255	2
0.286538	0.0256	2
0.286905	0.0257	2
0.28798	0.0258	2
0.28876	0.026	3
0.290638	0.0259	3
0.290863	0.026	3
0.291206	0.0261	3
0.292706	0.026	3
0.292968	0.0261	3
0.294318	0.0262	3
0.294345	0.0264	3
0.29452	0.0265	3
0.294591	0.0266	3
0.29476	0.0267	3
0.29523	0.0268	3
0.296636	0.0269	3
0.297655	0.027	3
0.29799	0.0271	3
0.298172	0.0272	3
0.298601	0.0273	3
0.299292	0.0274	3
0.299568	0.0275	3
0.300188	0.0276	3
0.300897	0.0277	3
0.301132	0.0278	3
0.301534	0.0279	3
0.301536	0.028	3
0.30221	0.0281	3
0.302453	0.0282	3
0.302869	0.0283	3
0.303423	0.0284	3
0.304243	0.0285	3
0.304579	0.0286	3
0.304874	0.0287	3
0.304968	0.0288	3
0.305322	0.0289	3
0.306601	0.029	3
0.306736	0.0289	3
0.307978	0.029	3
0.308259	0.0291	3
0.309432	0.029	3
0.309924	0.0291	3
0.310152	0.0292	3
0.310647	0.0291	3
0.311974	0.0292	3
0.312186	0.0293	3
0.312326	0.0294	3
0.312544	0.0295	3
0.312813	0.0296	3
0.313709	0.0297	3
0.314574	0.0298	3
0.31469	0.0299	3
0.315135	0.03	3
0.315261	0.0299	3
0.315571	0.03	3
0.315982	0.0301	3
0.31611	0.0302	3
0.316371	0.0303	3
0.316614	0.0304	3
0.317627	0.0303	3
0.317698	0.0304	3
0.319051	0.0305	3
0.320431	0.0306	3
0.321681	0.0307	3
0.322391	0.0308	3
0.325562	0.0309	3
0.326906	0.031	3
0.327119	0.0311	3
0.327243	0.0312	3
0.330091	0.0313	3
0.331878	0.0314	3
0.333324	0.0315	3
0.334129	0.0316	3
0.33545	0.0317	3
0.335719	0.0318	3
0.336475	0.0319	3
0.337209	0.032	3
0.338404	0.0319	3
0.340209	0.032	3
0.340405	0.0321	3
0.340629	0.0322	3
0.341094	0.0323	3
0.341193	0.0324	3
0.341636	0.0326	3
0.341996	0.0327	3
0.34289	0.0328	3
0.343164	0.0329	3
0.343442	0.0328	3
0.345235	0.0329	3
0.34741	0.0331	3
0.347689	0.0332	3
0.348414	0.0333	3
0.348472	0.0334	3
0.348715	0.0335	3
0.349041	0.0334	3
0.349064	0.0333	3
0.349179	0.0334	3
0.349465	0.0333	3
0.350351	0.0332	3
0.35105	0.0333	3
0.351947	0.0334	3
0.352758	0.0335	3
0.352809	0.0336	3
0.353574	0.0337	3
0.35394	0.0338	3
0.354585	0.0339	3
0.354733	0.0338	3
0.356915	0.0339	3
0.357902	0.034	3
0.358122	0.0341	3
0.358422	0.034	3
0.359494	0.0341	3
0.359667	0.0342	3
0.359737	0.0343	3
0.359995	0.0344	3
0.360964	0.0345	3
0.361494	0.0346	3
0.361854	0.0347	3
0.36326	0.0348	3
0.363667	0.0347	3
0.365107	0.0345	3
0.36736	0.0346	3
0.367973	0.0347	3
0.368171	0.0348	3
0.369473	0.0349	3
0.37002	0.035	3
0.3707	0.0351	3
0.37127	0.0352	3
0.372664	0.0353	3
0.373003	0.0352	3
0.373035	0.0353	3
0.373923	0.0354	3
0.37425	0.0353	3
0.374706	0.0354	3
0.376467	0.0355	3
0.376492	0.0356	3
0.377953	0.0357	3
0.378467	0.0358	3
0.378645	0.0359	3
0.379408	0.0358	3
0.379956	0.0359	3
0.380066	0.0358	3
0.380457	0.0359	3
0.380469	0.036	3
0.380662	0.0361	3
0.381633	0.0362	3
0.382818	0.0363	3
0.383022	0.0364	3
0.383232	0.0365	3
0.383374	0.0364	3
0.383504	0.0363	3
0.384867	0.0362	3
0.38493	0.0363	3
0.385091	0.0364	3
0.385494	0.0365	3
0.385754	0.0366	3
0.386244	0.0367	3
0.386428	0.0368	3
0.386866	0.0369	3
0.387474	0.037	3
0.389322	0.0371	3
0.38949	0.0372	3
0.391478	0.0373	3
0.392882	0.0372	3
0.392968	0.0373	3
0.393264	0.0374	3
0.394393	0.0373	3
0.394412	0.0372	3
0.395189	0.0373	3
0.395325	0.0372	3
0.395897	0.0373	3
0.396514	0.0374	3
0.397268	0.0373	3
0.397797	0.0374	3
0.398428	0.0375	3
0.401059	0.0376	3
0.4022	0.0377	3
0.402606	0.0378	3
0.403498	0.0379	3
0.403596	0.038	3
0.404218	0.0381	3
0.405791	0.0382	3
0.407516	0.0381	3
0.407736	0.0382	3
0.409145	0.0383	3
0.410169	0.0382	3
0.41137	0.0383	3
0.411579	0.0384	3
0.412777	0.0383	3
0.412994	0.0384	3
0.413048	0.0385	3
0.413926	0.0386	3
0.414243	0.0387	3
0.414364	0.0388	3
0.414671	0.0389	3
0.414912	0.039	3
0.41575	0.0391	3
0.417398	0.0392	3
0.417607	0.0394	3
0.417683	0.0395	3
0.417728	0.0396	3
0.417939	0.0397	3
0.418038	0.0396	3
0.419129	0.0397	3
0.420309	0.0398	3
0.422282	0.04	3
0.422283	0.0399	3
0.422436	0.04	3
0.422497	0.0401	3
0.422662	0.0402	3
0.422798	0.0403	3
0.42377	0.0404	3
0.424062	0.0403	3
0.424086	0.0405	3
0.424413	0.0406	3
0.424577	0.0407	3
0.424745	0.0408	3
0.424993	0.0409	3
0.425063	0.041	3
0.425529	0.0411	3
0.425981	0.0412	3
0.426251	0.0413	3
0.42637	0.0412	3
0.426572	0.0413	3
0.427942	0.0412	3
