Time	Displacement	BinCount	Variance	Velocity	Label
0	0	1	0	0	1509518214863183
1	19.942	8	23.7852	19.942	1509518214863183
2	20.554	9	23.6244	0.612	1509518214863183
3	21.514	11	23.5045	0.96	1509518214863183
4	22.256	12	23.3473	0.742	1509518214863183
5	22.584	11	23.1292	0.328	1509518214863183
6	22.846	12	22.9062	0.262	1509518214863183
7	23.108	13	22.6815	0.262	1509518214863183
8	23.332	14	22.4915	0.224	1509518214863183
9	23.58	17	22.2813	0.248	1509518214863183
10	23.884	16	22.0229	0.304	1509518214863183
11	24.146	16	21.7979	0.262	1509518214863183
12	24.42	18	21.5662	0.274	1509518214863183
13	24.682	17	21.3407	0.262	1509518214863183
14	24.94	18	21.1192	0.258	1509518214863183
15	25.178	18	20.9148	0.238	1509518214863183
16	25.408	19	20.7163	0.23	1509518214863183
17	25.638	18	20.5206	0.23	1509518214863183
18	25.868	19	20.3234	0.23	1509518214863183
19	26.124	19	20.1042	0.256	1509518214863183
20	26.358	20	19.9059	0.234	1509518214863183
21	26.576	22	19.7194	0.218	1509518214863183
22	26.79	23	19.5385	0.214	1509518214863183
23	27.012	23	19.3519	0.222	1509518214863183
24	27.242	22	19.1594	0.23	1509518214863183
25	27.478	24	18.9585	0.236	1509518214863183
26	27.704	24	18.7705	0.226	1509518214863183
27	27.892	24	18.604	0.188	1509518214863183
28	28.134	23	18.4057	0.242	1509518214863183
29	28.34	24	18.232	0.206	1509518214863183
30	28.586	24	18.0217	0.246	1509518214863183
31	28.774	23	17.8562	0.188	1509518214863183
32	28.992	22	17.667	0.218	1509518214863183
33	29.2	23	17.4866	0.208	1509518214863183
34	29.394	22	17.318	0.194	1509518214863183
35	29.57	22	17.1676	0.176	1509518214863183
36	29.75	23	17.0234	0.18	1509518214863183
37	29.916	23	16.8764	0.166	1509518214863183
38	30.122	23	16.7015	0.206	1509518214863183
39	30.342	23	16.514	0.22	1509518214863183
40	30.484	23	16.4049	0.142	1509518214863183
41	30.662	24	16.2565	0.178	1509518214863183
42	30.856	24	16.0864	0.194	1509518214863183
43	31.08	24	15.8843	0.224	1509518214863183
44	31.268	25	15.7303	0.188	1509518214863183
45	31.374	25	15.6406	0.106	1509518214863183
46	31.572	25	15.484	0.198	1509518214863183
47	31.77	25	15.3096	0.198	1509518214863183
48	31.98	26	15.1341	0.21	1509518214863183
49	32.126	27	15.0163	0.146	1509518214863183
50	32.32	26	14.8407	0.194	1509518214863183
