0	100	0	0	0	0	0	0	0	0	0	
1	55.7667	32.5333	9.9	1.56667	0.2	0.0333333	0	0	0	0	
2	31.5333	34.8667	21.1333	8.43333	2.73333	1.06667	0.2	0.0333333	0	0	
3	17.7667	27.7	25.8	15.9667	8	3	1.4	0.266667	0.0666667	0.0333333	
4	11.4333	20.1667	25.0333	18.4667	11.4	6.43333	3.83333	2.1	0.633333	0.5	
5	6.46667	14.6667	21.7333	18.4333	15.3	10	6.5	3.76667	1.63333	1.5	
6	3.5	9.9	16	18.0333	16.2667	13.2	9.43333	6.43333	3.33333	3.9	
7	1.73333	6.23333	11.6333	15.2667	16	13.7333	12.3667	8.13333	6.46667	8.43333	
8	0.966667	3.43333	8.86667	12.7667	14.8	14.4333	12.5333	9.83333	7	15.3667	
9	0.633333	2.2	6.66667	9.8	12.6667	12.8	12.4667	10.2667	9.13333	23.3667	
10	0.333333	1.4	3.76667	7.73333	11.2	11.5333	12.8333	11.6	9.3	30.3	
11	0.133333	1.03333	2.2	4.83333	8.73333	10.0333	10.1333	11	11.1	40.8	
12	0.133333	0.433333	1.2	2.93333	5.4	8.03333	9.66667	9.23333	10.3667	52.6	
13	0.0333333	0.233333	0.933333	2	3.33333	5.46667	7.73333	9.03333	10	61.2333	
14	0.0333333	0.266667	0.433333	1.16667	3.1	3.43333	5.43333	6.2	8.5	71.4333	
15	0	0.3	0.566667	0.866667	2.06667	3.36667	3.3	4.86667	6.8	77.8667	
16	0	0.1	0.3	0.866667	1.36667	2.33333	2.7	3.56667	4.8	83.9667	
17	0	0.1	0.266667	0.333333	0.9	1.86667	2.26667	2.6	3.3	88.3667	
18	0	0.0666667	0.166667	0.2	0.333333	1.16667	1.56667	2.2	2.6	91.7	
19	0	0.1	0.166667	0.166667	0.366667	0.5	1.33333	1.8	1.6	93.9667	
20	0	0.133333	0.0666667	0.0666667	0.333333	0.3	0.666667	1.3	1.06667	96.0667	
21	0	0.0333333	0.1	0.133333	0.2	0.333333	0.533333	0.833333	0.733333	97.1	
22	0	0	0	0.1	0.2	0.266667	0.333333	0.733333	0.666667	97.7	
23	0	0	0	0.0333333	0.2	0.3	0.466667	0.6	0.466667	97.9333	
24	0	0	0	0	0.133333	0.133333	0.166667	0.333333	0.566667	98.6667	
25	0	0	0	0	0.1	0.0666667	0.0666667	0.233333	0.333333	99.2	
26	0	0	0	0	0.0333333	0.0333333	0	0.166667	0.0333333	99.7333	
27	0	0	0	0	0	0.0333333	0.0333333	0.133333	0.166667	99.6333	
28	0	0	0	0	0	0	0	0	0.0666667	99.9333	
29	0	0	0	0	0	0	0	0	0.0333333	99.9667	
30	0	0	0	0	0	0	0	0	0	100	
