1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.96	.96	.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.9216384	.9232384	.07523840000000001	.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.8849090850596454	.8893252692567655	.10628244158316545	.00448313344	6400000000000001e-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.8497912140213829	.8579253346166548	.13362716884857712	.008382803463081179	.00023826933350400002	25600000000000005e-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.816252576390932	.8287499326169603	.15770509181247447	.01307510924538711	.0005548605379081559	11888533333606401e-21	10240000000000002e-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.784252351892262	.8015501682175441	.1788945203377993	.018372402750535054	.0010345061586920236	33147856575240506e-21	5698517333337703e-22	4096000000000001e-24	0	0	0	0	0	0	0	0	0	0	0	0	0
.7537433710700264	.776111097145391	.19752675282042942	.02411780644791961	.001689001126236773	7193221522403041e-20	18509115490852918e-22	2656648533333404e-23	16384000000000003e-26	0	0	0	0	0	0	0	0	0	0	0	0
.724673959571878	.7522467769914111	.21389227867326813	.03018054822781275	.0025231567310650092	.00013388364655852276	45830408016562295e-22	9851074855470654e-23	12135560533333349e-25	65536000000000015e-28	0	0	0	0	0	0	0	0	0	0	0
.6969894354976744	.7297960559254015	.22824613175997285	.036451991468497535	.003536398257965835	.00022441641143023527	9580266849604223e-21	27409857371756286e-23	50583772113067905e-25	5457810773333336e-26	26214400000000007e-29	0	0	0	0	0	0	0	0	0	0
.6706333180571789	.7086189879143564	.24081251295002756	.04284225659552176	.004724066604671006	.00034852660555713855	1781104607686209e-20	6358577953913665e-22	15624891484599816e-24	25261201143466865e-26	24245589333333347e-28	10485760000000003e-30	0	0	0	0	0	0	0	0	0
.6455482963999476	.6885937802393778	.2517887835409772	.049277346047713284	.006078474354139867	.0005106679882772446	3037047165365782e-20	1298691867885001e-21	3983494135318434e-23	857748304272592e-24	12337918665386742e-27	1066397422933334e-28	4194304000000001e-31	0	0	0	0	0	0	0	0
.621676999590942	.6696141934039196	.2613489171012066	.055696697768915115	.007589758493751965	.000714678749453289	48449870676458485e-21	24125074724359257e-22	886699656322669e-22	23838773591083105e-25	45677420851416456e-27	5917487264836298e-28	4651885090133336e-30	16777216000000005e-33	0	0	0	0	0	0	0
.598962602067594	.6515873256246879	.2696464850406547	.0620511035468268	.009246565029046302	.0009637469520579012	7330597882265729e-20	4163461001976926e-21	17826069233125683e-23	5744176769857803e-24	13744766891754423e-26	23722834865516864e-28	27955006315997993e-30	20152721954133344e-32	6710886400000002e-34	0	0	0	0	0	0
.577349293330566	.6344317243417528	.27681724066240876	.06830093802996415	.011036594912742196	.0012604048543518977	.00010623121764429596	6773917146085883e-21	330946304755182e-21	12426312405013017e-24	35645126520681355e-26	7683898048068507e-27	12064596136788326e-29	13038336653830879e-31	8679161419093338e-33	26843545600000008e-36	0	0	0	0	0
.5567826359246121	.618075775865622	.2829813573602192	.07441465233046725	.012947035823580937	.0016065443274531606	.00014852609102524432	1050126420362119e-20	576255284909633e-21	2469674396567813e-23	8256514673777917e-25	21339746548998295e-27	4185230056891761e-28	60270164269899195e-31	6014792802413248e-32	37188936226133356e-35	10737418240000003e-37	0	0	0	0
.5372098318175255	.6024563316389192	.288245368807992	.08036749298323087	.014964900234098242	.002003447221183932	.00020147433144052156	15635758073664723e-21	9517695549731765e-22	4582893864686006e-23	17491483499433495e-25	5269670618696621e-26	12392906308567425e-28	22294208273945725e-30	29649177436431324e-32	2748470173280947e-33	15864490710357343e-36	42949672960000014e-39	0	0	0
.5185799139660963	.5875175358329334	.29270385226440737	.08614041286531084	.017077286775542058	.002451825859531184	.000266321137835118	2249757698118807e-20	15038432397168937e-22	8034920062458262e-23	34462310444166466e-25	11854917202116136e-26	32501466868286645e-28	701164507255483e-28	11649471939542927e-31	14391646583792694e-33	12455172086239537e-35	6741362772104537e-37	17179869184000006e-40	0	0
.5008438770689229	.5732098242964406	.29644089033831855	.09171914563982066	.019271579035544304	.0029518699217132623	.00034425463447969014	3143326713652664e-20	22881566687902207e-22	134293192599237e-21	6392688783760007e-24	24716303507561457e-26	7738156637444666e-27	19462971647913473e-29	38781500605171876e-31	5985757633067928e-32	69040496371706245e-35	5603017065283379e-36	28547717040264547e-39	6871947673600003e-41	0
.4839547591631381	.5594890693706415	.29953134159757727	.09709341950755244	.02153559352043914	.0035032968311628394	.0004363905273985328	4281174969062996e-20	33700946998851673e-22	21546600466882187e-23	11269280595174605e-24	483654232920478e-24	17021148854770227e-27	4889353603774904e-28	11359359167954946e-30	2102824464197918e-31	30303901454931966e-34	327777191744901e-34	2504158787844883e-37	1205199319684438e-39	27487790694400013e-43
.46786768375515925	.5463158489020442	.30204194614189717	.10225628963906479	.02385768650408478	.0041054034703257945	.0005437598285314951	5702004451616101e-20	4824945835048652e-21	333698749472773e-21	1901699378409851e-23	8968976182807014e-25	3504220482647731e-26	11316097954651957e-28	3002779550664291e-29	6481657154766459e-31	11203598289557885e-33	15141390181458463e-35	1541789999312905e-36	11126733675971678e-39	51179402961442165e-42
.45253987052508104	.5336548210279034	.3040322886011025	.1072035717146472	.026226827805432378	.004757117595137053	.0006672994469964341	7445884872276057e-20	6737924821425058e-21	5010950613063792e-22	3089847715843523e-23	1588124145992721e-24	6819503976823104e-26	24451019265028022e-28	72945918108845e-27	17985205881512897e-31	3625119919982123e-32	5876578067535203e-34	747698973129761e-35	7192136886420457e-38	5003942816401861e-40
.4379306212603009	.5214741890637401	.3055556378788054	.11193336159966309	.028632648134697854	.005457047765050564	.0008078454031495565	955380890022567e-19	9204026466495525e-21	7322614831554187e-22	4856482488005901e-23	27013292263849125e-25	1264304015433051e-25	498265830176267e-26	1650592084618844e-28	4575724234009131e-30	10535168430135709e-32	19915798876020933e-34	3039549666742048e-35	36533918574710243e-38	3417780973021224e-39
.4240012865142493	.5097452431634092	.3066596802650764	.11644562839639083	.031065465478106066	.006203530953755156	.000966128397848659	.00012067254802819406	1232772231034476e-20	1044516477104957e-21	7412671620744795e-23	44355744287572996e-25	224694875208835e-24	9652846725994074e-27	3515088920332626e-28	1082082442536984e-29	2801375337974192e-31	6049528268402508e-33	10767206150220788e-35	15524339680088215e-37	1830818866172004e-38
.41071521751519424	.4984419674117452	.30738716022702706	.12074186999843062	.03351629501619616	.0069946772796503935	.0011427714610858677	.00015027764697846303	16222514676066747e-21	14580736353847391e-22	11022878768291337e-23	705922049217207e-23	3847530710866183e-25	17892127198675182e-27	7102863915794126e-28	24037540478448025e-30	6910816267729528e-31	16781423769555567e-33	34120919673835416e-35	5737406472170909e-36	8188851066367222e-38
.3980377070380651	.4875407027010289	.30777644119922654	.12482482187911281	.03597684625900829	.007828411508139047	.0013382894067986261	.00018476544931427064	21010364578041402e-21	19961955546133525e-22	16012602767888926e-23	10926083703400645e-24	6374420832454572e-25	3189718344910743e-26	13708203562107837e-28	5057767370889806e-29	15986590543465928e-31	43112604730548323e-33	9857401172371337e-34	1893579477083012e-35	31801773891426604e-38
.385935922273875	.47701985718034906	.30786199698993605	.12869821121283515	.03843951040656996	.008702511141601598	.0015530898309411311	.0002245409355352387	26821011129696072e-21	26853157260429124e-22	22776093699928678e-23	16493461881198004e-24	10254033941426498e-25	5492982210069364e-26	25404359929827826e-28	10147879809650032e-29	3497196441598356e-30	1036925007353882e-31	26331282689881662e-34	5688219238297646e-35	11012089665995263e-37
.37437883216535145	.46685965728950957	.30767484295426784	.13236654959331204	.04089734038266811	.009614641037215346	.0017874754052942324	.0002699985848921562	3379120058153471e-20	3555126659142416e-21	3178401904414325e-22	24341932008048506e-24	16063321941362768e-25	9170811936016113e-26	4540993585488742e-27	19521930062385203e-29	7284217546601514e-30	23549397597198627e-32	6575086452848949e-33	15775767830291194e-35	34656945882131465e-37
.36333713120589556	.4570419334288186	.3072429148272066	.1358349586054666	.04334402552520805	.010562384585471552	.0020416472380919634	.00032151928802147075	4206384305580017e-20	4638633271310285e-21	43590955894155555e-23	351967802842429e-22	2456777555893277e-24	1488981054395706e-25	7858388638666509e-27	36172808799598143e-29	14526956144412955e-30	5085216571923739e-31	1548172396908545e-32	4084369076144684e-34	10056722981974889e-36
.3527831613068696	.4475499352003537	.3065914020285172	.13910902335375197	.04577386253180541	.01154327154978317	.0023157090928989745	.00037946760413903256	5178711453673631e-20	59721713259495225e-22	5884259056589367e-22	4995088810044685e-23	36765192645589713e-25	2357205928911001e-25	13207969277314457e-27	6480681928367356e-28	27868790995131285e-30	1050045961009458e-30	34615871539527236e-33	9958416195956224e-34	27208793848093596e-36
.3426908330127394	.4383681719084434	.30574304132263075	.14219466977084003	.04818172394144311	.012554802715220402	.0026096722782082407	.00044418936771381485	631135208250282e-19	759539137322849e-20	7828251473276345e-22	6968886493495628e-23	5393538590378814e-24	36468775540609903e-26	21619286147763913e-27	11263043283350166e-28	5163188605842572e-29	20832286047565433e-31	7392288979306675e-32	23028933449825817e-34	6924637093361407e-35
.33303554707403976	.4294822746469488	.30471837591799705	.1450980621453954	.050563025170989546	.013594471526432826	.0029234610411577587	.0005160096423215599	761989390600162e-19	9551209235947703e-21	1027585169602474e-21	9571219203695873e-23	7769591149324293e-24	5524837377899474e-25	3454392493146746e-26	19041630077494427e-28	9268846933740101e-29	3986885902909528e-30	15150424142347551e-32	5080650217288972e-33	1669710607785401e-34
.32379411716545364	.4208788768452854	.30353598440354695	.14782551783183026	.05291369090984006	.014659782914674442	.003256918319032012	.0005952310135209167	9120165113029691e-20	11885724584266982e-21	13322827972673339e-22	1295651192869501e-22	11006380479457254e-24	8210029254744667e-25	53990470893788206e-27	31391986661694275e-28	1616920760058404e-28	7385520859732654e-30	29921406847609363e-32	10746127349493305e-33	38372172539316073e-35
.31494469435288325	.41254551060829336	.30221268332892354	.1503834365519289	.055230121499137176	.01574826952433494	.0036098117214393606	.0006821322079592971	.00010828138189746962	14648109557942011e-21	17076440426503943e-22	17306104195636558e-23	15352321309955975e-24	11985585323753516e-25	8269090865880147e-26	5057288490333795e-27	27478176948254535e-29	13281716314786434e-30	5714268365497682e-31	21881094896942805e-33	844648279129739e-33
.3064666937628362	.4044705165791874	.3007637067263826	.15277824207945978	.057509159777435086	.01685750555274253	.003981839633996756	.0007769670223596368	.00012759835370340143	1789046972590228e-20	21655869843609e-19	22830907417027659e-23	21109871945783394e-24	17212728970608533e-25	12430295970937674e-26	797639031672876e-26	4558968179593675e-28	2324658857868211e-29	10584280128496718e-31	4304334779324024e-32	17883085856169603e-34
.2983407237843537	.39664296539021854	.29920286543406044	.15501633442408227	.0597480587568475	.017985118415039685	.004372637350868228	.000879963543423478	.0001493123671629144	21667679924997585e-21	2719256759909524e-21	297740531510967e-21	28643405944314377e-24	24346593344097938e-25	18365299738742382e-26	12336609742800568e-27	7398664455528749e-28	39688317919854906e-30	19063974768935616e-31	820515761749858e-31	3654895492781544e-33
.2905485180335303	.38905258905113427	.29754268870265776	.1571040509082778	.061944450398096214	.019128798440075777	.004781783158530763	.0009913236378784312	.0001735819167968002	2603719769834738e-20	33830522867426562e-22	3841350360671047e-22	38387584507708166e-24	33954036046535647e-25	26702424835988736e-26	18737732126438238e-27	11764689187830142e-28	662238545253771e-28	3346606856060166e-30	15197159655261566e-32	7233005074696281e-33
.2830728702295953	.3816897208684948	.29579455024192386	.15904763476774222	.06409631567564564	.020286306794645107	.005208804306674825	.0011112226907765827	.0002005633486622423	3105885716558399e-20	4172644454021523e-21	4906459629202583e-22	50856182916995944e-24	4673351070117127e-24	3824949862105851e-25	2798547997959608e-26	18356861134376993e-28	10818479104343529e-29	5737257959308602e-30	2741194348703535e-31	13897742347851308e-33
.2758975720663371	.3745452426957278	.2939687805823085	.16085321010766815	.06620195606208193	.021455481822917597	.0056531828142220766	.0012398095696028468	.000230410065809955	367946462095008e-19	5104985649883031e-21	6208249570863652e-22	6665131702358193e-23	6353703451684295e-24	5403313443036715e-25	41147853954168116e-27	28144135013016983e-28	1732951274068842e-28	9622370999655448e-30	4825102275818537e-31	25988236872841403e-33
.26900735411065346	.3676105384898851	.29207476738448496	.16252676221973605	.06825996651141444	.022634243976259013	.006114361069123419	.0013772067916777344	.000263271786154664	43308469863497766e-21	6198310604144879e-21	7786452637673833e-22	8647300939579854e-23	853942681367629e-23	753439220328928e-24	5962300380398607e-26	4244920797961856e-27	27256624723379446e-29	1581330919606131e-29	8303262890640188e-31	47393693162815704e-33
.26238782971894165	.3608774533009809	.2901210451197528	.16407412241177524	.07026920998182437	.02382059949635569	.006591747189968855	.0015235108726477696	.00029929385619806146	5066590273901024e-20	7472128633088986e-21	9685236318650987e-22	11112902926929527e-23	1135387003996804e-23	10378795146215861e-25	8522015214854322e-26	6305394856971646e-27	42146287798864137e-29	25499920710486805e-30	13991586277969263e-31	8444563387156453e-32
.2560254419299999	.3543382569474502	.2881153753629812	.1655009566276629	.07222879350771401	.025012643002054954	.0070847201255904374	.0016787928344698935	.00033861662299707344	5893393324884075e-20	8947207470077264e-21	11953405705040492e-22	14154493602087396e-23	1494359065803833e-23	1413450640650067e-24	12025515650794336e-26	9232933264332121e-27	6414031017348239e-28	40399908439015875e-30	23119997499753037e-31	1472520753270383e-31
.24990741326851243	.3479856117399843	.28606481878278966	.16681275724226066	.07413804580718174	.026208559117914844	.007592634475870529	.0018430988521448912	.00038137486582783664	6818070226765986e-20	10645548952662431e-21	14644587602493157e-22	17877425250167345e-23	19481382462290952e-24	19043418726185646e-25	16766234210037735e-26	13339393920836927e-27	9616655836086178e-28	6295691973172559e-29	3751238190300971e-30	25165948342754056e-32
.24402169837469276	.3418125437085996	.2839757997776938	.16801483750774215	.0759964963929853	.027406623270350625	.008114825022980863	.0020164510194800008	.0004276972881571513	7847523873112654e-20	12590356913190754e-21	17817394442515444e-22	22400869223054527e-23	2516949702236212e-23	25398606568537247e-25	23112426773599547e-26	1903054210845007e-26	14217880361262822e-28	9659999594487602e-29	5983233541873319e-30	42209342919721017e-32
.23835693936215835	.3358124168666791	.2818541645890503	.16911232820583494	.07780385614159915	.028605201765632488	.008650610967373447	.0021988482153118875	.0004777060697962111	8988719451581813e-20	14805997685546721e-21	2153556649197929e-21	27858836314510855e-23	3224304887245797e-23	3355236516559754e-24	3152210985432854e-25	26828971512767022e-27	20745524654481017e-28	14607944705195703e-29	9391441667028256e-30	695612338637117e-30
.23290242379667292	.32997891011293795	.2797052336193197	.17011017612724877	.07955999926524102	.029802751252938374	.00919929986711861	.002390267052855561	.0005315164784723296	.00010248658076863107	17317953695771603e-21	25868091112211595e-22	34401187030184895e-23	4097359199696091e-23	4392503630580326e-24	4256012512811673e-25	37401308803607045e-27	29896648590704567e-28	21789692701945762e-29	1452052015095679e-29	11276146047478538e-31
.2276480451822429	.3243059964295362	.2775338485952869	.17101314405655652	.08126494662501138	.030997817665268382	.009760191282729952	.002590662896127025	.0005892365395082163	.00011634350767113402	20152770649088214e-21	30889298073860446e-22	42194624055838356e-23	5167285318481933e-23	5701463573674869e-24	5691749500051313e-25	515902420537302e-25	4258249564428942e-27	32085048495377694e-29	22134380723999423e-30	17997721937707015e-31
.22258426583755186	.3187879240833839	.2753444151385868	.17182581198946037	.08291885031895851	.03218903472132183	.010332580132516226	.0027999709286882753	.0006509667618392941	.00013152792943559483	23337998860816884e-21	3667893018646924e-21	5142365937990672e-22	6469660594583085e-23	7340729076715026e-24	754332281583546e-24	7045194091426526e-26	5998291550386396e-27	4667186544485461e-28	33291774932705373e-30	28309289704261054e-31
.21770208204432218	.31341919957930076	.2731409412386042	.17255257935092896	.08452197947645386	.0333751220624401	.010915759765835654	.0030181072612589207	.0007167999182212197	.00014810939613859106	2690212930431983e-20	4332218874905016e-21	6229154876082119e-22	8044866698695586e-23	9378849008697229e-24	9911872720430484e-25	9529946050739064e-26	8361172900654388e-27	6711112137598748e-28	49443708049780534e-30	4391905214338835e-30
.2129929913494663	.3081945721491881	.270927072064183	.17319766801816724	.08607470718933415	.03455488309042623	.011509024763471333	.0032449700660103003	.000786820877175521	.00016615681380827073	30874524966093846e-21	5090975356696521e-21	7502118653748183e-22	9938499575319072e-23	11895514107282141e-24	129184941631885e-23	1277527409250458e-25	11539463110348643e-27	954518092221011e-27	7255777987281642e-29	67253978586915026e-31
.208448961904462	.303109019591646	.26870612149942946	.17376512598266577	.08757749851050275	.03572720256444938	.012111673475763553	.0034804407265906314	.0008611064839843049	.00018573821399499516	3528534810713483e-20	59537777508582125e-22	8985595415453783e-22	12201787625809528e-23	14982842299445733e-24	16707239863562793e-25	1697958295691188e-25	1577613588532164e-26	13435919985444086e-28	10527545486605202e-29	1017246628015817e-29
.20406240372795628	.29815773530230383	.2664811007442157	.17425883151142468	.08903089945181229	.03689104400830545	.01272301031018545	.0037243849941122347	.0009397254878685932	.000206920533874364	4016548403144952e-20	6930785579040153e-21	10706051620405365e-22	14892015937261036e-23	18746741767343097e-24	2144842316591936e-24	22384196392279365e-26	2137539801308751e-26	1872704684266906e-27	15110927252461656e-29	15207454243493063e-30
.19982614178092467	.2933361163571881	.26425474428091794	.17468249768950353	.09043552691485113	.03804544697300121	.013342347780786154	.003976654140455945	.0010227385123624457	.0002297694077581836	4554646195783507e-20	8032697037999794e-21	12692155826296492e-22	18072954291231212e-23	23308349234939644e-24	2734223122827208e-24	2928071573570438e-25	28715328314335563e-27	25858213056343023e-28	2146881255355878e-28	22483628938200664e-30
.1957333907475801	.2886397525302844	.26202953347471813	.17503967724486447	.09179205949054971	.039189524193924234	.01396900833239803	.004237086101307717	.001110198065820313	.00025434897072411757	5146037358053324e-20	9270741009092178e-21	1497484613227483e-21	21815286626415985e-23	28805540286241707e-24	346226575180825e-23	38019292997141334e-26	38262536524009356e-27	35387420800840317e-28	30205996100117645e-29	3289232790361843e-29
.1917777314194791	.28406441614254313	.2598077180448084	.1753337675725209	.0931012290661623	.040322458676715585	.014602325952754073	.004505506602334511	.0012021485889620361	.0002807216749195472	57939789888829456e-21	10656666711177686e-21	17587390815543051e-22	26197039592224954e-23	35394507883437575e-24	4356176086051936e-24	4901788200368176e-25	5058906302067105e-26	4801765315157802e-27	42106260040158943e-29	47639004903858576e-30
.18795308858477358	.2796060526533353	.25759133561751546	.1755680158886794	.09436381318105132	.04144350074133797	.015241647585725274	.004781730262828985	.0012986265363629677	.00030894811895027885	6501767679582167e-20	12202731086245454e-21	20565441753023492e-22	31304007815327307e-23	4325140463972529e-23	5447425643373832e-24	627725299216573e-24	6639175045611449e-26	64628308801032184e-28	5817748277723302e-28	683402683171347e-28
.18425371032920132	.275260771917133	.2553822295492271	.1757455244572133	.0955806280757109	.04255196504968964	.015886334358798528	.005065561672004718	.0013996604888305828	.0003390868906306182	7272731010311443e-20	13921684020370379e-21	2394708027800039e-21	3723017350788534e-22	5257404382318218e-23	67722442150753e-22	7986876963312676e-25	8651432737394409e-26	8631208251930495e-27	7970614623151299e-28	9714682316171581e-29
.18067414866010967	.2710248400382602	.2531820651866425	.17586925584072424	.0967525223815425	.04364722763841494	.01653576263770186	.005356796433906457	.0015052712936688964	.00037119442324822784	8110219030174631e-20	15826751514184413e-21	27772855180871786e-22	4407811807339442e-22	635836535301439e-22	8372146182819026e-24	10099417100184293e-25	11197245169472294e-26	1144179835347828e-26	10832278097959223e-28	13689817433041997e-29
.17720924136949737	.26689467176519	.25099234471392495	.17594203813688444	.09788037140197901	.04472872297526942	.017189324920770258	.005655222177614643	.0016154722299135734	.00040532486538514374	9017595768083957e-20	17931616926871122e-21	3208581262241711e-21	5195942341263675e-22	7652667797389017e-23	10294490443912723e-24	12695210603065032e-25	1439819683457036e-25	15060123463734122e-27	14608006739343912e-28	19131603884302087e-29
