Time	Displacement	BinCount	Variance	Velocity	Label
413	41.038	28	5.834	0.142	471194582318786
414	41.116	28	5.84265	0.078	471194582318786
415	41.234	28	5.8534	0.118	471194582318786
416	41.304	28	5.80462	0.07	471194582318786
417	41.413	28	5.8622	0.109	471194582318786
418	41.47	27	5.92344	0.057	471194582318786
419	41.48	27	5.8992	0.01	471194582318786
420	41.522	27	5.89894	0.042	471194582318786
421	41.537	27	5.88707	0.015	471194582318786
422	41.603	27	5.86032	0.066	471194582318786
423	41.709	27	5.87548	0.106	471194582318786
424	41.757	27	5.8479	0.048	471194582318786
425	41.826	27	5.83821	0.069	471194582318786
426	41.922	27	5.79292	0.096	471194582318786
427	42.004	27	5.78057	0.082	471194582318786
428	42.097	27	5.73119	0.093	471194582318786
429	42.189	27	5.74128	0.092	471194582318786
430	42.26	27	5.73519	0.071	471194582318786
431	42.264	26	5.69713	0.004	471194582318786
432	42.402	26	5.72376	0.138	471194582318786
433	42.47	26	5.71595	0.068	471194582318786
434	42.537	26	5.7167	0.067	471194582318786
435	42.617	26	5.72008	0.08	471194582318786
436	42.726	26	5.68128	0.109	471194582318786
437	42.757	26	5.71042	0.031	471194582318786
438	42.833	26	5.72251	0.076	471194582318786
439	42.873	26	5.71217	0.04	471194582318786
440	42.954	26	5.67819	0.081	471194582318786
441	43	26	5.65906	0.046	471194582318786
442	43.077	26	5.64385	0.077	471194582318786
443	43.157	26	5.59503	0.08	471194582318786
444	43.186	26	5.57157	0.029	471194582318786
445	43.253	26	5.50491	0.067	471194582318786
446	43.309	26	5.4749	0.056	471194582318786
447	43.363	26	5.44832	0.054	471194582318786
448	43.447	26	5.39427	0.084	471194582318786
449	43.552	26	5.40382	0.105	471194582318786
450	43.612	26	5.32386	0.06	471194582318786
451	43.655	26	5.31309	0.043	471194582318786
452	43.678	26	5.31614	0.023	471194582318786
453	43.797	26	5.28884	0.119	471194582318786
454	43.857	26	5.29883	0.06	471194582318786
455	43.914	25	5.25972	0.057	471194582318786
456	44.02	25	5.2441	0.106	471194582318786
457	44.107	25	5.24896	0.087	471194582318786
458	44.204	25	5.19494	0.097	471194582318786
459	44.32	25	5.13026	0.116	471194582318786
460	44.354	25	5.10203	0.034	471194582318786
461	44.451	25	5.06711	0.097	471194582318786
462	44.473	24	5.02586	0.022	471194582318786
463	44.532	24	4.97674	0.059	471194582318786
464	44.629	24	4.92193	0.097	471194582318786
465	44.7	24	4.8861	0.071	471194582318786
466	44.748	24	4.92813	0.048	471194582318786
467	44.786	24	4.9043	0.038	471194582318786
468	44.835	24	4.8745	0.049	471194582318786
469	44.873	24	4.86856	0.038	471194582318786
