Time	Displacement	BinCount	Variance	Velocity	Label
0	0	1	0	0	471194581834725
1	0.096	4	0.30949	0.096	471194581834725
2	0.192	4	0.433746	0.096	471194581834725
3	0.284	4	0.523779	0.092	471194581834725
4	0.382	6	0.607516	0.098	471194581834725
5	0.47	5	0.661135	0.088	471194581834725
6	0.556	5	0.709834	0.086	471194581834725
7	0.643	6	0.751366	0.087	471194581834725
8	0.727	6	0.791499	0.084	471194581834725
9	0.798	6	0.819876	0.071	471194581834725
10	0.865	7	0.837123	0.067	471194581834725
11	0.933	6	0.852356	0.068	471194581834725
12	0.988	7	0.862471	0.055	471194581834725
13	1.045	7	0.867165	0.057	471194581834725
14	1.119	8	0.881385	0.074	471194581834725
15	1.166	6	0.882295	0.047	471194581834725
16	1.2	6	0.877496	0.034	471194581834725
17	1.242	6	0.874892	0.042	471194581834725
18	1.288	7	0.875246	0.046	471194581834725
19	1.329	8	0.875077	0.041	471194581834725
20	1.38	7	0.878408	0.051	471194581834725
21	1.405	8	0.876912	0.025	471194581834725
22	1.44	7	0.873728	0.035	471194581834725
23	1.47	8	0.873556	0.03	471194581834725
24	1.493	8	0.875186	0.023	471194581834725
25	1.508	9	0.887658	0.015	471194581834725
26	1.54	9	0.882836	0.032	471194581834725
27	1.562	8	0.884961	0.022	471194581834725
28	1.587	8	0.898572	0.025	471194581834725
29	1.605	9	0.912675	0.018	471194581834725
30	1.625	9	0.892959	0.02	471194581834725
31	1.648	9	0.902827	0.023	471194581834725
32	1.67	10	0.91657	0.022	471194581834725
33	1.694	11	0.909596	0.024	471194581834725
34	1.72	10	0.907524	0.026	471194581834725
35	1.743	10	0.920299	0.023	471194581834725
36	1.754	10	0.908562	0.011	471194581834725
37	1.777	10	0.942481	0.023	471194581834725
38	1.799	9	0.965712	0.022	471194581834725
39	1.809	10	0.978529	0.01	471194581834725
40	1.83	11	0.993026	0.021	471194581834725
41	1.864	10	1.02543	0.034	471194581834725
42	1.877	11	1.01187	0.013	471194581834725
43	1.898	11	1.07452	0.021	471194581834725
44	1.925	12	1.10742	0.027	471194581834725
45	1.954	13	1.14886	0.029	471194581834725
46	1.964	13	1.18309	0.01	471194581834725
47	1.999	14	1.23004	0.035	471194581834725
48	2.021	14	1.26395	0.022	471194581834725
49	2.046	14	1.29996	0.025	471194581834725
50	2.066	14	1.35005	0.02	471194581834725
51	2.08	13	1.37426	0.014	471194581834725
52	2.117	15	1.45682	0.037	471194581834725
53	2.153	15	1.48714	0.036	471194581834725
54	2.172	15	1.49346	0.019	471194581834725
55	2.187	15	1.532	0.015	471194581834725
56	2.227	15	1.60015	0.04	471194581834725
57	2.255	16	1.64802	0.028	471194581834725
58	2.292	15	1.71602	0.037	471194581834725
59	2.362	15	1.8163	0.07	471194581834725
60	2.41	17	1.92117	0.048	471194581834725
61	2.485	17	2.0275	0.075	471194581834725
62	2.575	17	2.15624	0.09	471194581834725
63	2.61	17	2.22034	0.035	471194581834725
64	2.672	17	2.28132	0.062	471194581834725
65	2.716	17	2.37262	0.044	471194581834725
66	2.772	17	2.44234	0.056	471194581834725
67	2.879	18	2.56132	0.107	471194581834725
68	2.941	17	2.65151	0.062	471194581834725
69	3.023	17	2.73084	0.082	471194581834725
70	3.082	19	2.82086	0.059	471194581834725
71	3.138	19	2.90688	0.056	471194581834725
72	3.214	20	2.96601	0.076	471194581834725
73	3.311	19	3.05815	0.097	471194581834725
74	3.399	18	3.13796	0.088	471194581834725
75	3.476	17	3.21581	0.077	471194581834725
76	3.588	17	3.30942	0.112	471194581834725
77	3.681	18	3.3702	0.093	471194581834725
78	3.791	19	3.46689	0.11	471194581834725
79	3.925	19	3.59352	0.134	471194581834725
80	4.068	19	3.68488	0.143	471194581834725
81	4.236	21	3.79899	0.168	471194581834725
82	4.35	21	3.88207	0.114	471194581834725
83	4.491	20	3.95246	0.141	471194581834725
84	4.602	20	4.03653	0.111	471194581834725
85	4.762	20	4.13381	0.16	471194581834725
86	4.923	21	4.23026	0.161	471194581834725
87	5.057	20	4.29008	0.134	471194581834725
88	5.146	20	4.35347	0.089	471194581834725
