42.238, 36.699, 21.063, 
42.1775, 36.7, 21.1225, 
42.104, 36.7105, 21.1855, 
42.0165, 36.738, 21.2455, 
41.9445, 36.7505, 21.305, 
41.8735, 36.7705, 21.356, 
41.814, 36.7765, 21.4095, 
41.76, 36.771, 21.469, 
41.7205, 36.7435, 21.536, 
41.662, 36.76, 21.578, 
41.6025, 36.7355, 21.662, 
41.5145, 36.734, 21.7515, 
41.456, 36.7075, 21.8365, 
41.389, 36.7525, 21.8585, 
41.3205, 36.774, 21.9055, 
41.2425, 36.7575, 22, 
41.1565, 36.763, 22.0805, 
41.1045, 36.788, 22.1075, 
41.035, 36.793, 22.172, 
40.948, 36.8215, 22.2305, 
40.8705, 36.8435, 22.286, 
40.795, 36.849, 22.356, 
40.7395, 36.8845, 22.376, 
40.7025, 36.863, 22.4345, 
40.646, 36.855, 22.499, 
40.575, 36.858, 22.567, 
40.496, 36.882, 22.622, 
40.4605, 36.9005, 22.639, 
40.413, 36.9015, 22.6855, 
40.359, 36.9045, 22.7365, 
40.307, 36.9175, 22.7755, 
40.195, 36.941, 22.864, 
40.151, 36.9385, 22.9105, 
40.111, 36.9065, 22.9825, 
40.0645, 36.903, 23.0325, 
39.991, 36.9105, 23.0985, 
39.9445, 36.9055, 23.15, 
39.8935, 36.898, 23.2085, 
39.8275, 36.9265, 23.246, 
39.7395, 36.9575, 23.303, 
39.69, 36.932, 23.378, 
39.5955, 36.974, 23.4305, 
39.5215, 36.9815, 23.497, 
39.468, 36.9875, 23.5445, 
39.3865, 37.0025, 23.611, 
39.3505, 36.991, 23.6585, 
39.2585, 37.0155, 23.726, 
39.1925, 37.032, 23.7755, 
39.152, 37.023, 23.825, 
39.095, 36.99, 23.915, 
39.022, 37.0095, 23.9685, 
38.944, 37.0395, 24.0165, 
38.8715, 37.032, 24.0965, 
38.7975, 37.006, 24.1965, 
38.7575, 36.979, 24.2635, 
38.7055, 36.9975, 24.297, 
38.6545, 36.9955, 24.35, 
38.6065, 36.9895, 24.404, 
38.557, 36.9775, 24.4655, 
38.5025, 36.9445, 24.553, 
38.4055, 36.969, 24.6255, 
38.3645, 36.9545, 24.681, 
38.302, 36.9555, 24.7425, 
38.2515, 36.9605, 24.788, 
38.1955, 36.9835, 24.821, 
38.124, 36.9815, 24.8945, 
38.077, 37.0115, 24.9115, 
38.0225, 37.0325, 24.945, 
37.963, 37.0295, 25.0075, 
37.8945, 37.042, 25.0635, 
37.8015, 37.079, 25.1195, 
37.7425, 37.073, 25.1845, 
37.683, 37.075, 25.242, 
37.6305, 37.0625, 25.307, 
37.577, 37.0385, 25.3845, 
37.533, 37.033, 25.434, 
37.4845, 37.0235, 25.492, 
37.4025, 37.043, 25.5545, 
37.3525, 37.0585, 25.589, 
37.2865, 37.061, 25.6525, 
37.214, 37.066, 25.72, 
37.135, 37.0935, 25.7715, 
37.086, 37.08, 25.834, 
37.0315, 37.0485, 25.92, 
36.9255, 37.0745, 26, 
36.887, 37.067, 26.046, 
36.8245, 37.081, 26.0945, 
36.747, 37.0845, 26.1685, 
36.6925, 37.0815, 26.226, 
36.654, 37.077, 26.269, 
36.584, 37.094, 26.322, 
36.514, 37.0915, 26.3945, 
36.454, 37.087, 26.459, 
36.3755, 37.0945, 26.53, 
36.3365, 37.079, 26.5845, 
36.248, 37.1205, 26.6315, 
36.1715, 37.1375, 26.691, 
36.0735, 37.141, 26.7855, 
36.0005, 37.1345, 26.865, 
35.9525, 37.131, 26.9165, 
35.8815, 37.119, 26.9995, 
35.799, 37.13, 27.071, 
35.727, 37.132, 27.141, 
35.677, 37.12, 27.203, 
35.624, 37.1495, 27.2265, 
35.5395, 37.1505, 27.31, 
35.4775, 37.1245, 27.398, 
35.414, 37.1375, 27.4485, 
35.3685, 37.1445, 27.487, 
35.325, 37.154, 27.521, 
35.297, 37.143, 27.56, 
35.217, 37.1615, 27.6215, 
35.152, 37.1525, 27.6955, 
35.1265, 37.129, 27.7445, 
35.056, 37.155, 27.789, 
34.9905, 37.138, 27.8715, 
34.9675, 37.131, 27.9015, 
34.8845, 37.14, 27.9755, 
34.812, 37.1495, 28.0385, 
34.7445, 37.1425, 28.113, 
34.678, 37.153, 28.169, 
34.607, 37.154, 28.239, 
34.548, 37.158, 28.294, 
34.499, 37.1755, 28.3255, 
34.4455, 37.158, 28.3965, 
34.3665, 37.1575, 28.476, 
34.305, 37.1575, 28.5375, 
34.2335, 37.2015, 28.565, 
34.165, 37.201, 28.634, 
34.128, 37.1725, 28.6995, 
34.092, 37.1475, 28.7605, 
34.033, 37.17, 28.797, 
33.977, 37.1815, 28.8415, 
33.926, 37.19, 28.884, 
33.904, 37.1505, 28.9455, 
33.8335, 37.1655, 29.001, 
33.7555, 37.154, 29.0905, 
33.6975, 37.17, 29.1325, 
33.666, 37.135, 29.199, 
33.6115, 37.106, 29.2825, 
33.529, 37.1075, 29.3635, 
33.5175, 37.063, 29.4195, 
33.482, 37.0515, 29.4665, 
33.421, 37.0825, 29.4965, 
33.354, 37.049, 29.597, 
33.315, 37.023, 29.662, 
33.258, 37.047, 29.695, 
33.199, 37.044, 29.757, 
33.1765, 37.025, 29.7985, 
33.1215, 37.0195, 29.859, 
33.063, 36.991, 29.946, 
32.992, 36.9955, 30.0125, 
32.944, 36.9615, 30.0945, 
32.8995, 36.963, 30.1375, 
32.8105, 37.0085, 30.181, 
32.7715, 37.008, 30.2205, 
32.7025, 37.0085, 30.289, 
32.6555, 37.012, 30.3325, 
32.603, 37, 30.397, 
32.58, 36.992, 30.428, 
32.529, 36.982, 30.489, 
32.4765, 36.98, 30.5435, 
32.4425, 36.9695, 30.588, 
32.3945, 36.966, 30.6395, 
32.349, 36.9545, 30.6965, 
32.297, 36.968, 30.735, 
32.2285, 36.9815, 30.79, 
32.2115, 36.954, 30.8345, 
32.154, 36.9515, 30.8945, 
32.087, 36.953, 30.96, 
32.0115, 36.9455, 31.043, 
31.967, 36.925, 31.108, 
31.9215, 36.9005, 31.178, 
31.8685, 36.868, 31.2635, 
31.8245, 36.8385, 31.337, 
31.779, 36.8415, 31.3795, 
31.732, 36.8435, 31.4245, 
31.6955, 36.833, 31.4715, 
31.6365, 36.833, 31.5305, 
31.58, 36.819, 31.601, 
31.52, 36.8185, 31.6615, 
31.494, 36.809, 31.697, 
31.407, 36.828, 31.765, 
31.3565, 36.803, 31.8405, 
31.277, 36.7945, 31.9285, 
31.2345, 36.7735, 31.992, 
31.2065, 36.76, 32.0335, 
31.139, 36.7585, 32.1025, 
31.0875, 36.7445, 32.168, 
31.0475, 36.7215, 32.231, 
30.9895, 36.698, 32.3125, 
30.9325, 36.703, 32.3645, 
30.8475, 36.7085, 32.444, 
30.806, 36.707, 32.487, 
30.7465, 36.6925, 32.561, 
30.6885, 36.71, 32.6015, 
30.6355, 36.7105, 32.654, 
30.59, 36.696, 32.714, 
30.5325, 36.643, 32.8245, 
30.473, 36.627, 32.9, 
30.435, 36.6225, 32.9425, 
30.3625, 36.62, 33.0175, 
30.314, 36.581, 33.105, 
30.2405, 36.6105, 33.149, 
30.2095, 36.5945, 33.196, 
30.1665, 36.5935, 33.24, 
30.134, 36.57, 33.296, 
30.0735, 36.5985, 33.328, 
30.037, 36.5615, 33.4015, 
29.978, 36.5525, 33.4695, 
29.9125, 36.5605, 33.527, 
29.8575, 36.5755, 33.567, 
29.813, 36.5635, 33.6235, 
29.765, 36.5895, 33.6455, 
29.7185, 36.545, 33.7365, 
29.6515, 36.552, 33.7965, 
29.6145, 36.516, 33.8695, 
29.5495, 36.5185, 33.932, 
29.507, 36.4895, 34.0035, 
29.481, 36.482, 34.037, 
29.436, 36.4555, 34.1085, 
29.3825, 36.4355, 34.182, 
29.3275, 36.444, 34.2285, 
29.278, 36.449, 34.273, 
29.2015, 36.4485, 34.35, 
29.1365, 36.45, 34.4135, 
29.09, 36.4245, 34.4855, 
29.037, 36.443, 34.52, 
28.9885, 36.4415, 34.57, 
28.913, 36.45, 34.637, 
28.8835, 36.402, 34.7145, 
28.8435, 36.392, 34.7645, 
28.7755, 36.4, 34.8245, 
28.721, 36.369, 34.91, 
28.6915, 36.346, 34.9625, 
28.6385, 36.3445, 35.017, 
28.575, 36.3395, 35.0855, 
28.5415, 36.311, 35.1475, 
28.5045, 36.2995, 35.196, 
28.4325, 36.2835, 35.284, 
28.3595, 36.277, 35.3635, 
28.297, 36.2945, 35.4085, 
28.2705, 36.241, 35.4885, 
28.252, 36.2355, 35.5125, 
28.1955, 36.212, 35.5925, 
28.1245, 36.2265, 35.649, 
28.0545, 36.2185, 35.727, 
28.0095, 36.195, 35.7955, 
27.9565, 36.161, 35.8825, 
27.93, 36.149, 35.921, 
27.887, 36.151, 35.962, 
27.885, 36.114, 36.001, 
27.847, 36.107, 36.046, 
27.7965, 36.0955, 36.108, 
27.7385, 36.1035, 36.158, 
27.701, 36.0735, 36.2255, 
27.668, 36.0535, 36.2785, 
27.6275, 36.0405, 36.332, 
27.5705, 36.068, 36.3615, 
27.552, 36.0665, 36.3815, 
27.4845, 36.0755, 36.44, 
27.4665, 36.0345, 36.499, 
27.4205, 36.01, 36.5695, 
27.395, 35.9635, 36.6415, 
27.354, 35.921, 36.725, 
27.3225, 35.884, 36.7935, 
27.298, 35.832, 36.87, 
27.2385, 35.8065, 36.955, 
27.1985, 35.7745, 37.027, 
27.163, 35.767, 37.07, 
27.111, 35.7675, 37.1215, 
27.0625, 35.74, 37.1975, 
27.025, 35.6875, 37.2875, 
26.9675, 35.6605, 37.372, 
26.9385, 35.6205, 37.441, 
26.8785, 35.6005, 37.521, 
26.8425, 35.5705, 37.587, 
26.7895, 35.559, 37.6515, 
26.733, 35.539, 37.728, 
26.6905, 35.5445, 37.765, 
26.653, 35.506, 37.841, 
26.624, 35.4965, 37.8795, 
26.577, 35.4715, 37.9515, 
26.548, 35.4685, 37.9835, 
26.502, 35.459, 38.039, 
26.426, 35.4655, 38.1085, 
26.3855, 35.4505, 38.164, 
26.318, 35.4415, 38.2405, 
26.278, 35.426, 38.296, 
26.252, 35.431, 38.317, 
26.2255, 35.4225, 38.352, 
26.1905, 35.4, 38.4095, 
26.1515, 35.3815, 38.467, 
26.1085, 35.3605, 38.531, 
26.0965, 35.3375, 38.566, 
26.0585, 35.317, 38.6245, 
26.0155, 35.2995, 38.685, 
25.979, 35.314, 38.707, 
25.917, 35.3155, 38.7675, 
25.891, 35.2745, 38.8345, 
25.8585, 35.2205, 38.921, 
25.82, 35.204, 38.976, 
25.795, 35.1795, 39.0255, 
25.765, 35.16, 39.075, 
25.732, 35.144, 39.124, 
25.6795, 35.147, 39.1735, 
25.6505, 35.112, 39.2375, 
25.6165, 35.0865, 39.297, 
25.587, 35.0615, 39.3515, 
25.5435, 35.07, 39.3865, 
25.5105, 35.0395, 39.45, 
25.47, 35.005, 39.525, 
25.403, 35.0055, 39.5915, 
25.381, 34.966, 39.653, 
25.306, 34.933, 39.761, 
25.2455, 34.936, 39.8185, 
25.2055, 34.915, 39.8795, 
25.1665, 34.893, 39.9405, 
25.0865, 34.8725, 40.041, 
25.0795, 34.8295, 40.091, 
25.0505, 34.818, 40.1315, 
25.0315, 34.7815, 40.187, 
24.9725, 34.775, 40.2525, 
24.925, 34.7725, 40.3025, 
24.89, 34.751, 40.359, 
24.846, 34.717, 40.437, 
24.794, 34.7395, 40.4665, 
24.758, 34.733, 40.509, 
24.728, 34.7025, 40.5695, 
24.6925, 34.6955, 40.612, 
24.6535, 34.703, 40.6435, 
24.614, 34.715, 40.671, 
24.569, 34.6805, 40.7505, 
24.549, 34.6625, 40.7885, 
24.4855, 34.6525, 40.862, 
24.443, 34.6525, 40.9045, 
24.399, 34.6685, 40.9325, 
24.328, 34.6805, 40.9915, 
24.27, 34.666, 41.064, 
24.248, 34.6515, 41.1005, 
24.2145, 34.614, 41.1715, 
24.187, 34.5895, 41.2235, 
24.123, 34.57, 41.307, 
24.1, 34.5385, 41.3615, 
24.064, 34.517, 41.419, 
24.0185, 34.5115, 41.47, 
23.9805, 34.4905, 41.529, 
23.9285, 34.4545, 41.617, 
23.9025, 34.4275, 41.67, 
23.8895, 34.408, 41.7025, 
23.8655, 34.3725, 41.762, 
23.816, 34.3735, 41.8105, 
23.758, 34.375, 41.867, 
23.6895, 34.381, 41.9295, 
23.6325, 34.382, 41.9855, 
23.5835, 34.363, 42.0535, 
23.5465, 34.331, 42.1225, 
23.512, 34.3135, 42.1745, 
23.4725, 34.2495, 42.278, 
23.455, 34.199, 42.346, 
23.411, 34.1645, 42.4245, 
23.387, 34.1535, 42.4595, 
23.367, 34.1415, 42.4915, 
23.298, 34.103, 42.599, 
23.2555, 34.048, 42.6965, 
23.2225, 34.0265, 42.751, 
23.196, 34.009, 42.795, 
23.1495, 33.9825, 42.868, 
23.083, 33.9865, 42.9305, 
23.0275, 33.988, 42.9845, 
23.001, 33.9595, 43.0395, 
22.9755, 33.9455, 43.079, 
22.9405, 33.9095, 43.15, 
22.9005, 33.8995, 43.2, 
22.864, 33.885, 43.251, 
22.8335, 33.838, 43.3285, 
22.8065, 33.834, 43.3595, 
22.7195, 33.844, 43.4365, 
22.702, 33.8365, 43.4615, 
22.6495, 33.829, 43.5215, 
22.5985, 33.8555, 43.546, 
22.5865, 33.817, 43.5965, 
22.5545, 33.8155, 43.63, 
22.5255, 33.7945, 43.68, 
22.487, 33.7895, 43.7235, 
22.469, 33.7755, 43.7555, 
22.4575, 33.767, 43.7755, 
22.4245, 33.747, 43.8285, 
22.389, 33.708, 43.903, 
22.3655, 33.6755, 43.959, 
22.3335, 33.63, 44.0365, 
22.29, 33.599, 44.111, 
22.257, 33.577, 44.166, 
22.2435, 33.518, 44.2385, 
22.2055, 33.4955, 44.299, 
22.155, 33.4735, 44.3715, 
22.1135, 33.449, 44.4375, 
22.0745, 33.417, 44.5085, 
22.023, 33.4045, 44.5725, 
21.9585, 33.362, 44.6795, 
21.913, 33.3675, 44.7195, 
21.873, 33.332, 44.795, 
21.837, 33.323, 44.84, 
21.8095, 33.307, 44.8835, 
21.7795, 33.2845, 44.936, 
21.737, 33.271, 44.992, 
21.6635, 33.2885, 45.048, 
21.624, 33.2785, 45.0975, 
21.589, 33.28, 45.131, 
21.558, 33.2535, 45.1885, 
21.5235, 33.224, 45.2525, 
21.4725, 33.183, 45.3445, 
21.442, 33.13, 45.428, 
