155	0	0	0	1	7.8	7	4.6	10.6	6.4	962.6	
156	0	0	0	1	5.8	6.8	4.2	10	5.8	966.4	
157	0	0	0	1.2	6.8	4.2	5.2	10	5.4	967.2	
158	0	0	0	0.8	8	3.6	6.8	8.2	4.6	968	
159	0	0	0	1.2	5.4	6.2	4.8	10.2	4.2	968	
160	0	0	0	2.4	4.4	7.2	7.2	7.8	5.4	965.6	
161	0	0	0	2.8	3.6	6.2	9	10.8	4.6	963	
162	0	0	0	2	2.6	6.2	7.4	11	5.2	965.6	
163	0	0	0	2.2	3.8	5.2	9	9.4	4.4	966	
164	0	0	0	0.6	2.6	5.4	8.4	9.8	5.6	967.6	
165	0	0	0	0	2	5.4	9.6	9.4	3	970.6	
166	0	0	0	0	2.2	3.6	9.4	9.8	2.2	972.8	
167	0	0	0	0	0.8	4.8	8.4	12.4	2.8	970.8	
168	0	0	0	0	0.6	4.2	9.2	11.6	3	971.4	
169	0	0	0	0	0.2	2.6	8	10	2	977.2	
170	0	0	0	0	0.4	1.6	8.8	9.2	1.2	978.8	
171	0	0	0	0	0	0.6	7.8	7.4	1.6	982.6	
172	0	0	0	0	0	0.2	6.4	4.8	1	987.6	
173	0	0	0	0	0	0.6	7.4	5.4	0.8	985.8	
174	0	0	0	0	0	0	8.2	7.6	0.6	983.6	
175	0	0	0	0	0	0	9	8	0.2	982.8	
176	0	0	0	0	0	0	9.4	7.4	1	982.2	
177	0	0	0	0	0	0	10.6	6	1.8	981.6	
178	0	0	0	0	0	0	9.2	7.6	1.4	981.8	
179	0	0	0	0	0	0	9.6	8.4	3.2	978.8	
180	0	0	0	0	0	0	9.2	10.4	6.6	973.8	
181	0	0	0	0	0	0	9.4	13.8	6.6	970.2	
182	0	0	0	0	0	0	9	10.6	10.6	969.8	
183	0	0	0	0	0	0	11.2	15.2	11	962.6	
184	0	0	0	0	0	0	7.6	13.2	14	965.2	
185	0	0	0	0	0	0	8.4	13.8	15.8	962	
186	0	0	0	0	0	0	6.6	14.6	17.8	961	
187	0	0	0	0	0	0	5.8	11.8	11.8	970.6	
188	0	0	0	0	0	0	6.8	14.6	8	970.6	
189	0	0	0	0	0	0	6.4	11.2	6.4	976	
190	0	0	0	0	0	0	5.2	12.2	4	978.6	
191	0	0	0	0	0	0	6.4	14.4	3.2	976	
192	0	0	0	0	0	0	6	13.8	2	978.2	
193	0	0	0	0	0	0	5.6	12.6	4.2	977.6	
194	0	0	0	0	0	0	2.8	10	4	983.2	
195	0	0	0	0	0	0	1.4	7.4	2.8	988.4	
196	0	0	0	0	0	0	0.6	6.4	2.2	990.8	
197	0	0	0	0	0	0	1	5.8	3.6	989.6	
198	0	0	0	0	0	0	0.8	3.2	3.8	992.2	
199	0	0	0	0	0	0	1.8	2.2	3.4	992.6	
200	0	0	0	0	0	0	1.2	1.6	1.4	995.8	
201	0	0	0	0	0	0	0.4	1.2	1.8	996.6	
202	0	0	0	0	0	0	0.8	0.6	2.4	996.2	
203	0	0	0	0	0	0	0.2	0.2	1	998.6	
204	0	0	0	0	0	0	0	0	0.4	999.6	
205	0	0	0	0	0	0	0	0	0	1000	
