Time	Displacement	BinCount	Variance	Velocity	Label
151	71.202	54	8.51517	0.37	3712396145837594
152	71.52	54	8.43953	0.318	3712396145837594
153	71.914	54	8.36843	0.394	3712396145837594
154	72.31	53	8.391	0.396	3712396145837594
155	72.674	54	8.42216	0.364	3712396145837594
156	73.147	53	8.39484	0.473	3712396145837594
157	73.564	53	8.46646	0.417	3712396145837594
158	73.907	52	8.44904	0.343	3712396145837594
159	74.306	52	8.47917	0.399	3712396145837594
160	74.736	52	8.45147	0.43	3712396145837594
161	75.145	52	8.40286	0.409	3712396145837594
162	75.601	52	8.40838	0.456	3712396145837594
163	76.031	51	8.45754	0.43	3712396145837594
164	76.548	50	8.43218	0.517	3712396145837594
165	77.026	49	8.39514	0.478	3712396145837594
166	77.584	49	8.3605	0.558	3712396145837594
167	77.881	48	8.32213	0.297	3712396145837594
168	78.272	48	8.36212	0.391	3712396145837594
169	78.514	47	8.40641	0.242	3712396145837594
170	78.862	48	8.39648	0.348	3712396145837594
171	79.289	48	8.40794	0.427	3712396145837594
172	79.704	47	8.40966	0.415	3712396145837594
173	80.079	47	8.25383	0.375	3712396145837594
174	80.42	47	8.27705	0.341	3712396145837594
175	80.769	47	8.30763	0.349	3712396145837594
176	81.014	46	8.24717	0.245	3712396145837594
177	81.373	46	8.17306	0.359	3712396145837594
178	81.748	46	8.13237	0.375	3712396145837594
179	82.09	46	8.19035	0.342	3712396145837594
180	82.445	45	8.0656	0.355	3712396145837594
181	82.794	45	8.02612	0.349	3712396145837594
182	83.084	45	8.00499	0.29	3712396145837594
183	83.514	44	7.99592	0.43	3712396145837594
184	83.894	44	7.9327	0.38	3712396145837594
185	84.38	43	7.82493	0.486	3712396145837594
186	84.617	43	7.75308	0.237	3712396145837594
187	85.028	43	7.77176	0.411	3712396145837594
188	85.404	42	7.64256	0.376	3712396145837594
189	85.78	40	7.54212	0.376	3712396145837594
190	86.079	39	7.45156	0.299	3712396145837594
191	86.406	38	7.47109	0.327	3712396145837594
192	86.751	38	7.47195	0.345	3712396145837594
193	87.03	38	7.36513	0.279	3712396145837594
194	87.323	38	7.33292	0.293	3712396145837594
195	87.598	38	7.32771	0.275	3712396145837594
196	87.995	38	7.19882	0.397	3712396145837594
197	88.335	38	7.14463	0.34	3712396145837594
198	88.575	38	7.13543	0.24	3712396145837594
199	88.891	38	7.02774	0.316	3712396145837594
200	89.129	38	6.95589	0.238	3712396145837594
201	89.298	37	6.86915	0.169	3712396145837594
202	89.566	37	6.84453	0.268	3712396145837594
203	89.753	37	6.73728	0.187	3712396145837594
204	89.868	36	6.7221	0.115	3712396145837594
205	89.981	35	6.68585	0.113	3712396145837594
206	90.198	34	6.714	0.217	3712396145837594
207	90.347	33	6.62447	0.149	3712396145837594
208	90.54	33	6.5167	0.193	3712396145837594
209	90.714	33	6.44292	0.174	3712396145837594
210	90.907	33	6.37372	0.193	3712396145837594
211	91.077	33	6.25332	0.17	3712396145837594
212	91.219	33	6.1563	0.142	3712396145837594
213	91.395	33	6.05285	0.176	3712396145837594
214	91.577	32	5.98607	0.182	3712396145837594
215	91.839	33	5.87512	0.262	3712396145837594
216	92.051	32	5.8021	0.212	3712396145837594
217	92.214	32	5.7023	0.163	3712396145837594
218	92.366	32	5.65986	0.152	3712396145837594
219	92.532	31	5.60633	0.166	3712396145837594
220	92.758	29	5.45861	0.226	3712396145837594
221	92.929	28	5.39036	0.171	3712396145837594
222	93.106	28	5.31627	0.177	3712396145837594
223	93.28	29	5.28106	0.174	3712396145837594
224	93.404	29	5.22588	0.124	3712396145837594
225	93.553	28	5.16461	0.149	3712396145837594
226	93.735	28	5.04438	0.182	3712396145837594
227	93.813	28	4.91315	0.078	3712396145837594
228	93.924	27	4.88858	0.111	3712396145837594
229	94.036	27	4.89252	0.112	3712396145837594
230	94.114	27	4.86344	0.078	3712396145837594
231	94.219	27	4.78477	0.105	3712396145837594
232	94.285	27	4.73611	0.066	3712396145837594
233	94.423	27	4.63746	0.138	3712396145837594
234	94.494	27	4.57034	0.071	3712396145837594
235	94.654	26	4.4734	0.16	3712396145837594
236	94.764	26	4.40537	0.11	3712396145837594
237	94.919	26	4.23136	0.155	3712396145837594
238	95.038	26	4.20233	0.119	3712396145837594
239	95.135	26	4.16723	0.097	3712396145837594
240	95.259	25	4.10584	0.124	3712396145837594
241	95.38	24	3.94342	0.121	3712396145837594
242	95.482	24	3.91774	0.102	3712396145837594
243	95.579	24	3.81965	0.097	3712396145837594
244	95.663	24	3.77471	0.084	3712396145837594
245	95.743	24	3.71065	0.08	3712396145837594
246	95.869	24	3.62779	0.126	3712396145837594
247	95.958	24	3.62853	0.089	3712396145837594
248	96.091	23	3.6001	0.133	3712396145837594
249	96.203	23	3.50425	0.112	3712396145837594
250	96.285	23	3.41757	0.082	3712396145837594
251	96.366	23	3.38128	0.081	3712396145837594
252	96.422	23	3.39719	0.056	3712396145837594
253	96.512	22	3.36019	0.09	3712396145837594
254	96.57	22	3.37951	0.058	3712396145837594
255	96.625	22	3.24552	0.055	3712396145837594
256	96.721	22	3.20284	0.096	3712396145837594
257	96.782	22	3.20538	0.061	3712396145837594
258	96.839	22	3.08838	0.057	3712396145837594
259	96.903	22	3.03242	0.064	3712396145837594
260	96.939	22	3.15694	0.036	3712396145837594
261	97.004	21	3.14197	0.065	3712396145837594
262	97.063	21	2.95517	0.059	3712396145837594
263	97.133	20	2.88588	0.07	3712396145837594
264	97.18	20	2.87708	0.047	3712396145837594
265	97.248	20	2.809	0.068	3712396145837594
266	97.284	19	2.76972	0.036	3712396145837594
267	97.328	19	2.69637	0.044	3712396145837594
268	97.337	19	2.65338	0.009	3712396145837594
269	97.377	19	2.68642	0.04	3712396145837594
270	97.423	18	2.59308	0.046	3712396145837594
271	97.466	18	2.47989	0.043	3712396145837594
272	97.529	17	2.43909	0.063	3712396145837594
273	97.567	17	2.42951	0.038	3712396145837594
274	97.589	17	2.4755	0.022	3712396145837594
275	97.643	18	2.45674	0.054	3712396145837594
276	97.675	17	2.25663	0.032	3712396145837594
277	97.718	18	2.37518	0.043	3712396145837594
278	97.774	18	2.25963	0.056	3712396145837594
279	97.819	18	2.14342	0.045	3712396145837594
280	97.848	18	2.21425	0.029	3712396145837594
281	97.897	18	2.12565	0.049	3712396145837594
282	97.926	18	1.97396	0.029	3712396145837594
283	97.961	18	2.09224	0.035	3712396145837594
284	97.983	18	2.01115	0.022	3712396145837594
285	98.007	17	2.0562	0.024	3712396145837594
286	98.048	17	1.99341	0.041	3712396145837594
287	98.075	17	1.9474	0.027	3712396145837594
288	98.116	17	1.93276	0.041	3712396145837594
289	98.149	17	1.83951	0.033	3712396145837594
290	98.167	17	1.85098	0.018	3712396145837594
291	98.2	17	1.87163	0.033	3712396145837594
292	98.215	17	1.78039	0.015	3712396145837594
293	98.24	17	1.71593	0.025	3712396145837594
294	98.262	17	1.75253	0.022	3712396145837594
295	98.29	16	1.7524	0.028	3712396145837594
296	98.31	15	1.72798	0.02	3712396145837594
297	98.33	15	1.60222	0.02	3712396145837594
298	98.348	15	1.78491	0.018	3712396145837594
299	98.372	15	1.64214	0.024	3712396145837594
300	98.395	15	1.61306	0.023	3712396145837594
301	98.395	15	1.62972	0	3712396145837594
302	98.414	15	1.70781	0.019	3712396145837594
303	98.43	15	1.58717	0.016	3712396145837594
304	98.447	15	1.61282	0.017	3712396145837594
305	98.459	13	1.58092	0.012	3712396145837594
306	98.478	14	1.53672	0.019	3712396145837594
307	98.487	14	1.56902	0.009	3712396145837594
308	98.511	13	1.45185	0.024	3712396145837594
309	98.521	13	1.53087	0.01	3712396145837594
310	98.542	13	1.39005	0.021	3712396145837594
311	98.551	12	1.46198	0.009	3712396145837594
312	98.552	13	1.43189	0.001	3712396145837594
313	98.566	12	1.43758	0.014	3712396145837594
314	98.578	13	1.4896	0.012	3712396145837594
315	98.597	13	1.3891	0.019	3712396145837594
316	98.613	13	1.28578	0.016	3712396145837594
317	98.633	13	1.33765	0.02	3712396145837594
318	98.649	13	1.30721	0.016	3712396145837594
319	98.656	13	1.36516	0.007	3712396145837594
320	98.665	13	1.52111	0.009	3712396145837594
321	98.69	12	1.18317	0.025	3712396145837594
322	98.698	12	1.18355	0.008	3712396145837594
323	98.709	12	1.20305	0.011	3712396145837594
324	98.711	12	1.2886	0.002	3712396145837594
325	98.717	12	1.28954	0.006	3712396145837594
326	98.726	12	1.2296	0.009	3712396145837594
327	98.739	12	1.20328	0.013	3712396145837594
328	98.745	11	1.13357	0.006	3712396145837594
329	98.754	10	1.21511	0.009	3712396145837594
330	98.762	9	0.980997	0.008	3712396145837594
331	98.769	9	0.961061	0.007	3712396145837594
332	98.779	9	0.868999	0.01	3712396145837594
333	98.782	9	1.06559	0.003	3712396145837594
334	98.789	9	1.0409	0.007	3712396145837594
335	98.794	9	0.838191	0.005	3712396145837594
336	98.799	8	0.970875	0.005	3712396145837594
337	98.81	8	0.889326	0.011	3712396145837594
338	98.811	7	0.895142	0.001	3712396145837594
339	98.817	7	0.965148	0.006	3712396145837594
340	98.825	7	0.7116	0.008	3712396145837594
341	98.832	7	1.01379	0.007	3712396145837594
342	98.841	7	0.879613	0.009	3712396145837594
343	98.845	7	0.874057	0.004	3712396145837594
344	98.85	7	0.881192	0.005	3712396145837594
345	98.854	7	0.890328	0.004	3712396145837594
346	98.859	6	0.912206	0.005	3712396145837594
347	98.862	6	0.866577	0.003	3712396145837594
348	98.864	6	0.926555	0.002	3712396145837594
349	98.872	6	0.814626	0.008	3712396145837594
350	98.875	6	0.864509	0.003	3712396145837594
351	98.878	6	0.918758	0.003	3712396145837594
352	98.879	6	0.940404	0.001	3712396145837594
353	98.881	6	0.633908	0.002	3712396145837594
354	98.884	6	0.653103	0.003	3712396145837594
355	98.886	6	0.781667	0.002	3712396145837594
356	98.891	6	0.890011	0.005	3712396145837594
357	98.897	6	0.792711	0.006	3712396145837594
358	98.898	5	0.79473	0.001	3712396145837594
359	98.904	5	0.748187	0.006	3712396145837594
360	98.904	5	0.749523	0	3712396145837594
361	98.903	5	0.77884	-0.001	3712396145837594
362	98.904	5	0.784082	0.001	3712396145837594
363	98.907	5	0.697389	0.003	3712396145837594
364	98.911	4	0.655804	0.004	3712396145837594
365	98.916	4	0.669286	0.005	3712396145837594
366	98.92	4	0.53066	0.004	3712396145837594
367	98.921	4	0.55205	0.001	3712396145837594
368	98.923	4	0.705741	0.002	3712396145837594
369	98.925	4	0.635905	0.002	3712396145837594
370	98.928	3	0.549378	0.003	3712396145837594
371	98.93	3	0.626179	0.002	3712396145837594
372	98.934	3	0.430864	0.004	3712396145837594
373	98.932	3	0.539793	-0.002	3712396145837594
374	98.935	3	0.443593	0.003	3712396145837594
375	98.934	3	0.66381	-0.001	3712396145837594
376	98.936	3	0.564716	0.002	3712396145837594
377	98.938	3	0.593427	0.002	3712396145837594
378	98.942	3	0.642367	0.004	3712396145837594
379	98.947	3	0.663469	0.005	3712396145837594
380	98.948	3	0.61587	0.001	3712396145837594
381	98.95	3	0.521057	0.002	3712396145837594
382	98.952	3	0.568943	0.002	3712396145837594
383	98.952	3	0.721593	0	3712396145837594
384	98.953	3	0.506745	0.001	3712396145837594
385	98.954	3	0.568229	0.001	3712396145837594
386	98.954	3	0.63709	0	3712396145837594
387	98.956	3	0.424339	0.002	3712396145837594
388	98.956	3	0.503055	0	3712396145837594
389	98.96	3	0.471593	0.004	3712396145837594
390	98.959	3	0.526611	-0.001	3712396145837594
391	98.958	3	0.534075	-0.001	3712396145837594
392	98.958	3	0.438447	0	3712396145837594
393	98.956	3	0.700046	-0.002	3712396145837594
394	98.958	3	0.569417	0.002	3712396145837594
395	98.958	3	0.630267	0	3712396145837594
396	98.959	3	0.612633	0.001	3712396145837594
397	98.96	3	0.51225	0.001	3712396145837594
398	98.961	3	0.647672	0.001	3712396145837594
399	98.962	3	0.603785	0.001	3712396145837594
400	98.964	3	0.47403	0.002	3712396145837594
401	98.963	3	0.675745	-0.001	3712396145837594
402	98.964	3	0.545623	0.001	3712396145837594
403	98.963	3	0.563588	-0.001	3712396145837594
404	98.964	3	0.445762	0.001	3712396145837594
405	98.966	3	0.412121	0.002	3712396145837594
406	98.966	3	0.542995	0	3712396145837594
407	98.967	3	0.599092	0.001	3712396145837594
408	98.967	3	0.651852	0	3712396145837594
409	98.969	2	0.496023	0.002	3712396145837594
410	98.969	2	0.558605	0	3712396145837594
411	98.969	2	0.481704	0	3712396145837594
412	98.969	2	0.508959	0	3712396145837594
413	98.971	2	0.467075	0.002	3712396145837594
414	98.972	2	0.370427	0.001	3712396145837594
415	98.974	2	0.310361	0.002	3712396145837594
416	98.974	2	0.351175	0	3712396145837594
417	98.974	2	0.441955	0	3712396145837594
418	98.975	2	0.483089	0.001	3712396145837594
419	98.977	2	0.347089	0.002	3712396145837594
420	98.978	2	0.607055	0.001	3712396145837594
421	98.981	2	0.386832	0.003	3712396145837594
422	98.982	2	0.433216	0.001	3712396145837594
423	98.983	2	0.415585	0.001	3712396145837594
424	98.983	2	0.502704	0	3712396145837594
425	98.984	2	0.390825	0.001	3712396145837594
426	98.984	2	0.437886	0	3712396145837594
427	98.984	2	0.481398	0	3712396145837594
428	98.987	2	0.332913	0.003	3712396145837594
429	98.987	2	0.470989	0	3712396145837594
430	98.988	2	0.497851	0.001	3712396145837594
431	98.989	2	0.416988	0.001	3712396145837594
432	98.989	2	0.496869	0	3712396145837594
433	98.988	2	0.599046	-0.001	3712396145837594
434	98.988	2	0.599046	0	3712396145837594
435	98.989	2	0.104302	0.001	3712396145837594
436	98.988	2	0.483587	-0.001	3712396145837594
437	98.989	2	0.275461	0.001	3712396145837594
438	98.989	2	0.440317	0	3712396145837594
439	98.988	2	0.394786	-0.001	3712396145837594
440	98.987	2	0.517524	-0.001	3712396145837594
441	98.988	2	0.277229	0.001	3712396145837594
442	98.987	2	0.542983	-0.001	3712396145837594
443	98.987	2	0.536499	0	3712396145837594
444	98.988	2	0.349079	0.001	3712396145837594
445	98.988	2	0.559335	0	3712396145837594
446	98.989	2	0.416988	0.001	3712396145837594
447	98.989	2	0.461388	0	3712396145837594
448	98.99	2	0.346266	0.001	3712396145837594
449	98.99	2	0.407308	0	3712396145837594
450	98.99	2	0.514684	0	3712396145837594
451	98.99	2	0.575239	0	3712396145837594
452	98.991	2	0.539369	0.001	3712396145837594
453	98.991	2	0.474256	0	3712396145837594
454	98.99	2	0.514684	-0.001	3712396145837594
455	98.991	2	0.391049	0.001	3712396145837594
456	98.99	2	0.575239	-0.001	3712396145837594
457	98.991	2	0.354851	0.001	3712396145837594
458	98.99	2	0.557584	-0.001	3712396145837594
459	98.991	2	0.414631	0.001	3712396145837594
460	98.991	2	0.494893	0	3712396145837594
461	98.992	2	0.280956	0.001	3712396145837594
462	98.991	2	0.48054	-0.001	3712396145837594
463	98.991	2	0.556704	0	3712396145837594
464	98.991	2	0.459259	0	3712396145837594
465	98.991	2	0.466818	0	3712396145837594
466	98.991	2	0.466818	0	3712396145837594
467	98.991	2	0.422988	0	3712396145837594
468	98.992	2	0.413444	0.001	3712396145837594
469	98.993	2	0.352067	0.001	3712396145837594
470	98.992	2	0.413444	-0.001	3712396145837594
471	98.993	2	0.379409	0.001	3712396145837594
472	98.992	2	0.55582	-0.001	3712396145837594
473	98.993	2	0.352067	0.001	3712396145837594
474	98.993	2	0.427728	0	3712396145837594
475	98.993	2	0.504927	0	3712396145837594
476	98.993	2	0.379409	0	3712396145837594
477	98.993	2	0.268237	0	3712396145837594
478	98.992	2	0.538457	-0.001	3712396145837594
479	98.992	2	0.465764	0	3712396145837594
480	98.993	2	0.227928	0.001	3712396145837594
481	98.992	2	0.505901	-0.001	3712396145837594
482	98.992	2	0.493899	0	3712396145837594
483	98.992	2	0.479516	0	3712396145837594
484	98.992	2	0.573529	0	3712396145837594
485	98.992	2	0.458188	0	3712396145837594
486	98.993	2	0.403672	0.001	3712396145837594
487	98.994	2	0.322434	0.001	3712396145837594
488	98.994	2	0.402448	0	3712396145837594
489	98.993	2	0.511811	-0.001	3712396145837594
490	98.993	2	0.457112	0	3712396145837594
491	98.993	2	0.427728	0	3712396145837594
492	98.993	2	0.478488	0	3712396145837594
493	98.994	2	0.277424	0.001	3712396145837594
494	98.994	2	0.402448	0	3712396145837594
495	98.993	2	0.478488	-0.001	3712396145837594
496	98.994	2	0.426572	0.001	3712396145837594
497	98.994	2	0.426572	0	3712396145837594
498	98.994	2	0.340535	0	3712396145837594
499	98.993	2	0.594938	-0.001	3712396145837594
500	98.994	2	0.456031	0.001	3712396145837594
501	98.994	2	0.442678	0	3712396145837594
502	98.995	2	0.425412	0.001	3712396145837594
503	98.995	2	0.47008	0	3712396145837594
504	98.995	2	0.433561	0	3712396145837594
505	98.995	2	0.55315	0	3712396145837594
506	98.996	2	0.319349	0.001	3712396145837594
507	98.996	2	0.367402	0	3712396145837594
508	98.996	2	0.408637	0	3712396145837594
509	98.996	2	0.489882	0	3712396145837594
510	98.996	2	0.508905	0	3712396145837594
511	98.996	2	0.552254	0	3712396145837594
512	98.998	2	0.0446766	0.002	3712396145837594
513	98.997	2	0.398737	-0.001	3712396145837594
514	98.997	2	0.374154	0	3712396145837594
515	98.998	2	0.216786	0.001	3712396145837594
516	98.997	2	0.415922	-0.001	3712396145837594
517	98.997	2	0.423073	0	3712396145837594
518	98.997	2	0.272013	0	3712396145837594
519	98.997	2	0.260751	0	3712396145837594
520	98.996	2	0.50198	-0.001	3712396145837594
521	98.997	2	0.219068	0.001	3712396145837594
522	98.996	2	0.534775	-0.001	3712396145837594
523	98.996	2	0.432416	0	3712396145837594
524	98.996	2	0.440436	0	3712396145837594
525	98.997	2	0.05469	0.001	3712396145837594
526	98.996	2	0.432416	-0.001	3712396145837594
527	98.996	2	0.367402	0	3712396145837594
528	98.996	2	0.408637	0	3712396145837594
529	98.996	2	0.417114	0	3712396145837594
530	98.996	2	0.469025	0	3712396145837594
531	98.997	2	0.260751	0.001	3712396145837594
532	98.997	2	0.30658	0	3712396145837594
533	98.997	2	0.374154	0	3712396145837594
534	98.998	2	0.0446766	0.001	3712396145837594
535	98.997	2	0.423073	-0.001	3712396145837594
536	98.997	2	0.374154	0	3712396145837594
537	98.996	2	0.592439	-0.001	3712396145837594
538	98.997	2	0.317791	0.001	3712396145837594
539	98.997	2	0.30658	0	3712396145837594
540	98.997	2	0.439307	0	3712396145837594
541	98.997	2	0.40742	0	3712396145837594
542	98.997	2	0.383394	0	3712396145837594
543	98.997	2	0.488867	0	3712396145837594
544	98.998	2	0.258836	0.001	3712396145837594
545	98.997	2	0.507928	-0.001	3712396145837594
546	98.997	2	0.481654	0	3712396145837594
547	98.998	2	0.0446766	0.001	3712396145837594
548	98.996	2	0.592439	-0.002	3712396145837594
549	98.996	2	0.592439	0	3712396145837594
550	98.997	2	0.374154	0.001	3712396145837594
551	98.998	2	0.216786	0.001	3712396145837594
552	98.997	2	0.527249	-0.001	3712396145837594
553	98.998	2	0.216786	0.001	3712396145837594
554	98.997	2	0.488867	-0.001	3712396145837594
555	98.998	2	0.372822	0.001	3712396145837594
556	98.997	2	0.569202	-0.001	3712396145837594
557	98.997	2	0.551354	0	3712396145837594
558	98.998	2	0.334658	0.001	3712396145837594
559	98.998	2	0.334658	0	3712396145837594
560	98.997	2	0.551354	-0.001	3712396145837594
561	98.997	2	0.481654	0	3712396145837594
562	98.997	2	0.481654	0	3712396145837594
563	98.997	2	0.467965	0	3712396145837594
564	98.997	2	0.423073	0	3712396145837594
565	98.997	2	0.474332	0	3712396145837594
566	98.997	2	0.481654	0	3712396145837594
567	98.998	2	0.0446766	0.001	3712396145837594
568	98.997	2	0.40742	-0.001	3712396145837594
569	98.997	2	0.467965	0	3712396145837594
570	98.998	2	0.344958	0.001	3712396145837594
571	98.997	2	0.431267	-0.001	3712396145837594
572	98.998	2	0.0446766	0.001	3712396145837594
573	98.997	2	0.527249	-0.001	3712396145837594
574	98.998	2	0.414724	0.001	3712396145837594
575	98.998	2	0.451659	0	3712396145837594
576	98.998	2	0.459343	0	3712396145837594
577	98.998	2	0.473282	0	3712396145837594
578	98.998	2	0.430112	0	3712396145837594
579	98.998	2	0.372822	0	3712396145837594
580	98.998	2	0.344958	0	3712396145837594
581	98.997	2	0.5916	-0.001	3712396145837594
582	98.998	2	0.421896	0.001	3712396145837594
583	98.998	2	0.430112	0	3712396145837594
584	98.998	2	0.4669	0	3712396145837594
585	98.998	2	0.406197	0	3712396145837594
586	98.998	2	0.4669	0	3712396145837594
587	98.998	2	0.451659	0	3712396145837594
