Time	Displacement	BinCount	Variance	Velocity	Label
187	96.481	24	3.67813	0.118	3712388518298864
188	96.593	24	3.50818	0.112	3712388518298864
189	96.68	23	3.41081	0.087	3712388518298864
190	96.798	23	3.29108	0.118	3712388518298864
191	96.923	23	3.11963	0.125	3712388518298864
192	97.073	22	2.95443	0.15	3712388518298864
193	97.216	22	2.81431	0.143	3712388518298864
194	97.332	22	2.76293	0.116	3712388518298864
195	97.44	22	2.51782	0.108	3712388518298864
196	97.522	22	2.57478	0.082	3712388518298864
197	97.598	21	2.57049	0.076	3712388518298864
198	97.672	19	2.34423	0.074	3712388518298864
199	97.747	19	2.41267	0.075	3712388518298864
200	97.821	18	2.34285	0.074	3712388518298864
201	97.904	18	2.11442	0.083	3712388518298864
202	97.945	17	2.12555	0.041	3712388518298864
203	98.01	17	2.05521	0.065	3712388518298864
204	98.069	17	1.95378	0.059	3712388518298864
205	98.117	15	1.84426	0.048	3712388518298864
206	98.163	15	1.79456	0.046	3712388518298864
207	98.195	15	1.76294	0.032	3712388518298864
208	98.229	15	1.82991	0.034	3712388518298864
209	98.267	15	1.73831	0.038	3712388518298864
210	98.307	14	1.59805	0.04	3712388518298864
211	98.348	14	1.58962	0.041	3712388518298864
212	98.368	14	1.66751	0.02	3712388518298864
213	98.398	14	1.57436	0.03	3712388518298864
214	98.424	13	1.53988	0.026	3712388518298864
215	98.465	12	1.46826	0.041	3712388518298864
216	98.498	12	1.45052	0.033	3712388518298864
217	98.514	11	1.46827	0.016	3712388518298864
218	98.533	11	1.34273	0.019	3712388518298864
219	98.554	11	1.35797	0.021	3712388518298864
220	98.571	11	1.29111	0.017	3712388518298864
221	98.589	10	1.28494	0.018	3712388518298864
222	98.606	10	1.2817	0.017	3712388518298864
223	98.629	10	1.20763	0.023	3712388518298864
224	98.649	10	0.993378	0.02	3712388518298864
225	98.673	9	1.15459	0.024	3712388518298864
226	98.688	8	1.12945	0.015	3712388518298864
227	98.711	8	0.996232	0.023	3712388518298864
228	98.727	8	1.05474	0.016	3712388518298864
229	98.74	8	0.976934	0.013	3712388518298864
230	98.75	8	1.03175	0.01	3712388518298864
231	98.759	8	0.931622	0.009	3712388518298864
232	98.768	7	0.932296	0.009	3712388518298864
233	98.777	7	1.02872	0.009	3712388518298864
234	98.789	7	0.937272	0.012	3712388518298864
235	98.801	7	0.921086	0.012	3712388518298864
236	98.812	6	0.813422	0.011	3712388518298864
237	98.819	6	0.836803	0.007	3712388518298864
238	98.829	6	0.859511	0.01	3712388518298864
239	98.839	6	0.885482	0.01	3712388518298864
240	98.848	6	0.92946	0.009	3712388518298864
