Time	Displacement	BinCount	Variance	Velocity	Label
0	0	1	0	0	3767859514631484
1	0.502	6	0.718329	0.502	3767859514631484
2	1.011	9	1.01974	0.509	3767859514631484
3	1.53	10	1.24904	0.519	3767859514631484
4	2.031	11	1.44258	0.501	3767859514631484
5	2.543	12	1.62393	0.512	3767859514631484
6	3.074	13	1.7943	0.531	3767859514631484
7	3.568	15	1.91999	0.494	3767859514631484
8	4.072	15	2.05544	0.504	3767859514631484
9	4.553	16	2.16153	0.481	3767859514631484
10	5.058	17	2.28684	0.505	3767859514631484
11	5.56	18	2.38504	0.502	3767859514631484
12	6.07	19	2.49161	0.51	3767859514631484
13	6.562	19	2.59926	0.492	3767859514631484
14	7.05	20	2.66355	0.488	3767859514631484
15	7.544	20	2.76696	0.494	3767859514631484
16	8.03	21	2.85816	0.486	3767859514631484
17	8.512	23	2.95142	0.482	3767859514631484
18	8.989	23	3.05857	0.477	3767859514631484
19	9.548	26	3.15653	0.559	3767859514631484
20	10.074	26	3.254	0.526	3767859514631484
21	10.613	27	3.37568	0.539	3767859514631484
22	11.108	29	3.46675	0.495	3767859514631484
23	11.678	30	3.54321	0.57	3767859514631484
24	12.211	32	3.63448	0.533	3767859514631484
25	12.743	32	3.71227	0.532	3767859514631484
26	13.185	32	3.76268	0.442	3767859514631484
27	13.676	33	3.83393	0.491	3767859514631484
28	14.227	35	3.89467	0.551	3767859514631484
29	14.699	34	3.99192	0.472	3767859514631484
30	15.192	34	4.03982	0.493	3767859514631484
31	15.673	35	4.10695	0.481	3767859514631484
32	16.121	35	4.16562	0.448	3767859514631484
33	16.646	34	4.23257	0.525	3767859514631484
34	17.204	33	4.29981	0.558	3767859514631484
35	17.701	33	4.34449	0.497	3767859514631484
36	18.235	32	4.4479	0.534	3767859514631484
37	18.796	31	4.52354	0.561	3767859514631484
38	19.262	34	4.60677	0.466	3767859514631484
39	19.777	35	4.65943	0.515	3767859514631484
40	20.241	35	4.73328	0.464	3767859514631484
41	20.765	35	4.77543	0.524	3767859514631484
42	21.266	35	4.76343	0.501	3767859514631484
43	21.733	35	4.7886	0.467	3767859514631484
44	22.238	36	4.88133	0.505	3767859514631484
45	22.775	37	4.98542	0.537	3767859514631484
46	23.29	36	5.03934	0.515	3767859514631484
47	23.831	37	5.10641	0.541	3767859514631484
48	24.315	36	5.11232	0.484	3767859514631484
49	24.883	37	5.16598	0.568	3767859514631484
50	25.344	40	5.17075	0.461	3767859514631484
51	25.74	40	5.20926	0.396	3767859514631484
52	26.264	42	5.30012	0.524	3767859514631484
53	26.813	42	5.34332	0.549	3767859514631484
54	27.332	42	5.34329	0.519	3767859514631484
55	27.764	39	5.31087	0.432	3767859514631484
56	28.287	40	5.3816	0.523	3767859514631484
57	28.784	39	5.4374	0.497	3767859514631484
58	29.325	39	5.47562	0.541	3767859514631484
59	29.775	40	5.54729	0.45	3767859514631484
60	30.244	40	5.57292	0.469	3767859514631484
61	30.745	42	5.57826	0.501	3767859514631484
62	31.149	43	5.67052	0.404	3767859514631484
63	31.565	46	5.66302	0.416	3767859514631484
64	32.134	44	5.7057	0.569	3767859514631484
65	32.639	44	5.73731	0.505	3767859514631484
66	33.13	44	5.78361	0.491	3767859514631484
67	33.69	44	5.85832	0.56	3767859514631484
68	34.223	46	5.95124	0.533	3767859514631484
69	34.63	47	6.00617	0.407	3767859514631484
70	35.127	47	6.01472	0.497	3767859514631484
71	35.648	48	6.11646	0.521	3767859514631484
72	36.18	48	6.16187	0.532	3767859514631484
73	36.539	48	6.22258	0.359	3767859514631484
74	36.987	50	6.25315	0.448	3767859514631484
75	37.477	46	6.34251	0.49	3767859514631484
76	37.942	47	6.41986	0.465	3767859514631484
77	38.447	48	6.48022	0.505	3767859514631484
78	38.864	49	6.55206	0.417	3767859514631484
79	39.408	47	6.50412	0.544	3767859514631484
80	39.853	48	6.58516	0.445	3767859514631484
81	40.364	48	6.6262	0.511	3767859514631484
82	40.862	48	6.6118	0.498	3767859514631484
83	41.365	49	6.66234	0.503	3767859514631484
84	41.845	50	6.71937	0.48	3767859514631484
85	42.382	49	6.74582	0.537	3767859514631484
86	42.918	49	6.80377	0.536	3767859514631484
87	43.355	50	6.88309	0.437	3767859514631484
88	43.839	50	6.92092	0.484	3767859514631484
89	44.344	49	7.00926	0.505	3767859514631484
90	44.769	52	7.01752	0.425	3767859514631484
91	45.162	50	7.05371	0.393	3767859514631484
92	45.661	50	7.08605	0.499	3767859514631484
93	46.157	50	7.10608	0.496	3767859514631484
94	46.617	48	7.19391	0.46	3767859514631484
95	47.053	47	7.20071	0.436	3767859514631484
96	47.517	48	7.27116	0.464	3767859514631484
97	48.164	49	7.34072	0.647	3767859514631484
98	48.588	48	7.36643	0.424	3767859514631484
99	49.169	49	7.32895	0.581	3767859514631484
100	49.621	49	7.39786	0.452	3767859514631484
101	50.079	48	7.42292	0.458	3767859514631484
102	50.532	49	7.44735	0.453	3767859514631484
103	51.028	50	7.45421	0.496	3767859514631484
104	51.462	49	7.47105	0.434	3767859514631484
105	51.954	49	7.46344	0.492	3767859514631484
106	52.456	51	7.54149	0.502	3767859514631484
107	53.017	51	7.63222	0.561	3767859514631484
108	53.41	52	7.66772	0.393	3767859514631484
109	53.963	52	7.67298	0.553	3767859514631484
110	54.464	54	7.70738	0.501	3767859514631484
111	55.051	54	7.74438	0.587	3767859514631484
112	55.544	54	7.78749	0.493	3767859514631484
113	56.069	55	7.7425	0.525	3767859514631484
114	56.6	54	7.76196	0.531	3767859514631484
115	57.171	54	7.75498	0.571	3767859514631484
116	57.566	52	7.8211	0.395	3767859514631484
117	58.152	54	7.91624	0.586	3767859514631484
118	58.603	52	7.903	0.451	3767859514631484
119	59.106	53	7.97143	0.503	3767859514631484
120	59.65	53	8.107	0.544	3767859514631484
121	60.062	55	8.11247	0.412	3767859514631484
122	60.596	54	8.10912	0.534	3767859514631484
123	61.063	54	8.17154	0.467	3767859514631484
124	61.623	54	8.19999	0.56	3767859514631484
125	62.225	55	8.28259	0.602	3767859514631484
126	62.627	56	8.27211	0.402	3767859514631484
127	63.114	58	8.36098	0.487	3767859514631484
128	63.762	57	8.37385	0.648	3767859514631484
129	64.371	57	8.47817	0.609	3767859514631484
130	64.869	56	8.51104	0.498	3767859514631484
131	65.324	57	8.53505	0.455	3767859514631484
132	65.789	56	8.58595	0.465	3767859514631484
133	66.188	57	8.59725	0.399	3767859514631484
134	66.717	58	8.64788	0.529	3767859514631484
135	67.044	58	8.62085	0.327	3767859514631484
136	67.606	59	8.69222	0.562	3767859514631484
137	68.149	58	8.75984	0.543	3767859514631484
138	68.732	58	8.79313	0.583	3767859514631484
139	69.21	58	8.81895	0.478	3767859514631484
140	69.819	58	8.87194	0.609	3767859514631484
141	70.241	58	8.89353	0.422	3767859514631484
142	70.631	57	8.91817	0.39	3767859514631484
143	71.084	56	8.94796	0.453	3767859514631484
144	71.516	56	8.9537	0.432	3767859514631484
145	72.014	56	8.98386	0.498	3767859514631484
146	72.501	55	8.97407	0.487	3767859514631484
147	73.038	55	9.08166	0.537	3767859514631484
148	73.588	55	9.171	0.55	3767859514631484
149	74.007	55	9.28353	0.419	3767859514631484
150	74.53	55	9.37561	0.523	3767859514631484
151	74.971	55	9.35431	0.441	3767859514631484
152	75.468	54	9.38024	0.497	3767859514631484
153	75.794	54	9.47711	0.326	3767859514631484
154	76.222	54	9.50372	0.428	3767859514631484
155	76.762	54	9.43739	0.54	3767859514631484
156	77.247	54	9.48298	0.485	3767859514631484
157	77.608	54	9.44645	0.361	3767859514631484
158	78.115	54	9.45673	0.507	3767859514631484
159	78.703	54	9.44753	0.588	3767859514631484
160	79.25	54	9.39854	0.547	3767859514631484
161	79.658	54	9.2922	0.408	3767859514631484
162	80.18	54	9.31888	0.522	3767859514631484
163	80.608	52	9.24821	0.428	3767859514631484
164	81.015	51	9.22777	0.407	3767859514631484
165	81.599	52	9.19311	0.584	3767859514631484
166	82.151	52	9.22595	0.552	3767859514631484
167	82.59	50	9.12901	0.439	3767859514631484
168	82.968	49	9.16695	0.378	3767859514631484
169	83.45	49	9.09398	0.482	3767859514631484
170	83.909	49	9.04598	0.459	3767859514631484
171	84.317	49	9.09508	0.408	3767859514631484
172	84.831	49	8.96819	0.514	3767859514631484
173	85.224	48	8.99543	0.393	3767859514631484
174	85.714	48	8.87695	0.49	3767859514631484
175	86.244	48	8.89306	0.53	3767859514631484
176	86.708	48	8.87799	0.464	3767859514631484
177	87.099	48	8.78762	0.391	3767859514631484
178	87.5	47	8.74317	0.401	3767859514631484
179	87.909	47	8.73108	0.409	3767859514631484
180	88.277	46	8.68414	0.368	3767859514631484
181	88.664	44	8.62033	0.387	3767859514631484
182	88.998	44	8.60349	0.334	3767859514631484
183	89.461	44	8.40009	0.463	3767859514631484
184	89.75	44	8.33993	0.289	3767859514631484
185	90.185	44	8.23133	0.435	3767859514631484
186	90.612	43	8.15355	0.427	3767859514631484
187	91.02	43	8.06794	0.408	3767859514631484
188	91.443	43	7.93182	0.423	3767859514631484
189	91.803	43	7.89197	0.36	3767859514631484
190	92.182	41	7.79133	0.379	3767859514631484
191	92.441	40	7.63214	0.259	3767859514631484
192	92.725	40	7.50469	0.284	3767859514631484
193	93.097	40	7.36536	0.372	3767859514631484
194	93.398	37	7.29223	0.301	3767859514631484
195	93.725	38	7.04055	0.327	3767859514631484
196	93.928	38	7.0037	0.203	3767859514631484
197	94.167	38	6.85347	0.239	3767859514631484
198	94.414	38	6.80923	0.247	3767859514631484
199	94.687	38	6.64869	0.273	3767859514631484
200	94.905	36	6.54286	0.218	3767859514631484
201	95.149	37	6.37195	0.244	3767859514631484
202	95.304	37	6.25856	0.155	3767859514631484
203	95.526	36	6.0933	0.222	3767859514631484
204	95.756	34	5.96091	0.23	3767859514631484
205	95.941	34	5.72455	0.185	3767859514631484
206	96.112	35	5.57481	0.171	3767859514631484
207	96.257	36	5.52367	0.145	3767859514631484
208	96.429	34	5.29622	0.172	3767859514631484
209	96.548	34	5.25326	0.119	3767859514631484
210	96.689	35	5.19185	0.141	3767859514631484
211	96.775	36	5.09278	0.086	3767859514631484
212	96.876	34	4.96494	0.101	3767859514631484
213	96.979	36	4.89199	0.103	3767859514631484
214	97.043	35	4.8944	0.064	3767859514631484
215	97.174	34	4.74644	0.131	3767859514631484
216	97.286	35	4.51467	0.112	3767859514631484
217	97.421	33	4.42998	0.135	3767859514631484
218	97.523	32	4.26644	0.102	3767859514631484
219	97.641	31	4.0933	0.118	3767859514631484
220	97.71	30	4.05313	0.069	3767859514631484
221	97.784	29	3.86048	0.074	3767859514631484
222	97.867	28	3.68175	0.083	3767859514631484
223	97.929	30	3.61648	0.062	3767859514631484
224	97.979	25	3.53929	0.05	3767859514631484
225	98.077	26	3.24516	0.098	3767859514631484
226	98.138	25	3.16591	0.061	3767859514631484
227	98.214	25	3.0837	0.076	3767859514631484
228	98.274	25	2.99932	0.06	3767859514631484
229	98.305	25	2.90654	0.031	3767859514631484
230	98.351	25	2.82167	0.046	3767859514631484
231	98.396	25	2.70003	0.045	3767859514631484
232	98.449	23	2.59083	0.053	3767859514631484
233	98.461	24	2.58253	0.012	3767859514631484
234	98.511	24	2.53434	0.05	3767859514631484
235	98.537	24	2.46001	0.026	3767859514631484
236	98.576	23	2.3163	0.039	3767859514631484
237	98.637	21	2.20641	0.061	3767859514631484
238	98.686	20	1.96606	0.049	3767859514631484
239	98.71	19	1.96084	0.024	3767859514631484
240	98.729	17	1.83427	0.019	3767859514631484
241	98.75	16	1.683	0.021	3767859514631484
242	98.773	15	1.75399	0.023	3767859514631484
243	98.796	15	1.51604	0.023	3767859514631484
244	98.8	15	1.6285	0.004	3767859514631484
245	98.801	15	1.6048	0.001	3767859514631484
246	98.831	14	1.3876	0.03	3767859514631484
247	98.841	14	1.57249	0.01	3767859514631484
248	98.857	14	1.3916	0.016	3767859514631484
249	98.867	14	1.48098	0.01	3767859514631484
250	98.882	14	1.40359	0.015	3767859514631484
251	98.892	14	1.31504	0.01	3767859514631484
252	98.903	14	1.40128	0.011	3767859514631484
253	98.904	14	1.39025	0.001	3767859514631484
254	98.913	14	1.32719	0.009	3767859514631484
255	98.922	11	1.2008	0.009	3767859514631484
256	98.928	9	1.05395	0.006	3767859514631484
257	98.937	9	1.03103	0.009	3767859514631484
258	98.939	9	0.968648	0.002	3767859514631484
259	98.949	9	0.854049	0.01	3767859514631484
260	98.955	9	1.04066	0.006	3767859514631484
261	98.962	9	0.979059	0.007	3767859514631484
262	98.966	8	0.828157	0.004	3767859514631484
263	98.969	8	0.866048	0.003	3767859514631484
264	98.975	8	0.866242	0.006	3767859514631484
265	98.98	8	0.880114	0.005	3767859514631484
266	98.98	8	0.954254	0	3767859514631484
267	98.986	8	0.939577	0.006	3767859514631484
268	98.989	8	0.903814	0.003	3767859514631484
269	98.992	7	0.748957	0.003	3767859514631484
270	98.994	7	0.75297	0.002	3767859514631484
271	98.995	6	0.613983	0.001	3767859514631484
272	98.995	6	0.702122	0	3767859514631484
273	98.996	5	0.727313	0.001	3767859514631484
274	98.997	4	0.678963	0.001	3767859514631484
275	98.999	3	0.396231	0.002	3767859514631484
276	98.999	2	0.437034	0	3767859514631484
277	99	1	0	0.001	3767859514631484
