1	0	0	0	0	0	0	0	0	0	0
.9944598337950139	.055401662049861515	0	0	0	0	0	0	0	0	0
.9861879512895083	.11018945526814562	.0030693441578870657	0	0	0	0	0	0	0	0
.975230095064008	.16406239687593488	.009157018443336204	.000170046767749976	0	0	0	0	0	0	0
.9616467617291193	.21672624943978044	.0181871377198252	.0006764187215760819	9420873559555462e-21	0	0	0	0	0	0
.9455127838527363	.2678955410097139	.030059645133585836	.0016797991681945861	4684340177119682e-20	5219320531609675e-22	0	0	0	0	0
.9269168134763366	.31729551603085177	.0446512106319227	.0033335114205587033	.0001396215230548324	31142427770324768e-22	28915903222214277e-24	0	0	0	0
.9059607112173117	.3646640020311023	.06181632058700064	.005781832756797899	.00032337478896917544	10830811999427447e-21	20128993018677144e-23	1601989098183617e-24	0	0	0
.882758845679931	.409753177792094	.08138854886906624	.009158403393986186	.0006413663428252143	2867627165771358e-20	8001398590632484e-22	12744910498568834e-24	8875285862513116e-26	0	0
.8574373085840375	.4523312295327346	.10318199816826847	.01358474571094602	.0011437739946374983	6401026555169065e-20	23837845821856062e-22	5699895429029344e-23	7943503773346228e-25	4917055879508653e-27	0
.8301330516622722	.4921838825676001	.12699289892040458	.019168907871721652	.0018868631399275677	.00012690375928899609	5914011066097565e-21	18870919093389324e-23	3947541175244232e-24	4889814572696972e-26	272413068116823e-27
.8009929519682519	.5291157969375253	.15260135186173482	.026004244786253378	.0029320713490338726	.0002304411639449064	12902516324299553e-21	5151129227868826e-22	14378035828164709e-24	26731400106825683e-26	2979942398873502e-27
.770172812774867	.5629518166382975	.17977319903313227	.0341683480089115	.004345015426806703	.0003909627688173448	25572173425793646e-21	12263630501982688e-22	4282316250977717e-23	10622515345806615e-25	17773072971082345e-27
.7378363077193572	.5935380632854563	.20826200698476463	.04372213473179876	.0061944325998978525	.0006282427795565003	47029338230756926e-21	263417447814924e-20	11047550087909401e-23	3427954669796459e-24	7652510772363379e-26
.7041538762662355	.6207428663383385	.23781114500849654	.05470910449200247	.008551068221516033	.0009655991184780806	8144313815890599e-20	5219575743088345e-21	25563016951391474e-23	9525673939334583e-24	26601553204629844e-26
.6693015789071702	.6444575233535604	.26815594045418556	.06715477059504579	.01148652298402133	.0014299320539531615	.0001342274698205908	968999753987697e-20	5429121428984884e-22	23621972451309083e-24	7922799301698417e-25
