1	0	0	0	0	0	0	0	0	0
1	.05000000000000001	0	0	0	0	0	0	0	0
.9975	.10000000000000002	.002500000000000001	0	0	0	0	0	0	0
.9925	.14975000000000005	.007500000000000003	.00012500000000000006	0	0	0	0	0	0
.9850125000000001	.19900000000000007	.014981250000000008	.0005000000000000002	6250000000000004e-21	0	0	0	0	0
.9750625	.24750156250000008	.024906250000000015	.0012487500000000007	3125000000000002e-20	31250000000000024e-23	0	0	0	0
.962687421875	.29500937500000013	.03721889062500002	.0024925000000000017	9367187500000007e-20	18750000000000015e-22	15625000000000016e-24	0	0	0
.947936953125	.3412828015625001	.05184473437500003	.004348760937500003	.00021820312500000016	6557812500000006e-21	10937500000000012e-23	7812500000000009e-25	0	0
.9308728130468751	.3860874125000001	.06869143640625003	.006930087500000005	.00043531328125000034	17462500000000014e-21	4372265625000005e-22	6250000000000008e-24	3906250000000005e-26	0
.9115684424218751	.4291964813320314	.08764930265625004	.010342893656250008	.0007809445312500007	39206302734375034e-21	13100390625000014e-22	28109375000000037e-24	3515625000000005e-25	1953125000000003e-27
.8901086183552736	.4703924383203127	.10859198204003911	.01468631156250001	.0012961288989257827	7818802734375007e-20	32689487304687536e-22	9359375000000012e-23	17569335937500027e-25	19531250000000033e-27
.8665889964392579	.5094682701360744	.13137728837792975	.02005110421955568	.002026535075683596	.0001428310248535158	7173670410156258e-21	2569533398437503e-22	643564453125001e-23	10737792968750019e-26
.8411155829324541	.5462288555391409	.1558481466737557	.026518641884667987	.0030219487354187047	.00024379909511718778	14302373985839862e-21	6153150781250008e-22	1927794262695315e-23	4291601562500007e-25
.8138041401554971	.5804922273520758	.18183365735647936	.03415995178158484	.0043356908748962445	.00039418141318883104	26461562987793e-18	13294698802856463e-22	500222385253907e-22	13930572875976585e-25
.7847795287878933	.6120907514920266	.2091502711350039	.043034850105664	.006023979393316045	.0006096428787842537	4610416015322027e-20	26500469177490273e-22	11642607967529315e-23	3894169213867194e-24
.7541749912132919	.6408722143746711	.23760306620432203	.05319116469274839	.008145239754660033	.000908536640442395	764538017465455e-19	4949433621426277e-21	2487337171020512e-22	9715473197631853e-24
.7221313804945584	.6667008106251197	.2669871186884182	.0646640560152315	.010759371157275334	.0013119759380880694	.00012163316208759395	8759687022898451e-21	4957196245134834e-22	22152159052734415e-24
.6887963399633024	.6894580237154267	.2970889564189126	.07747544339178863	.013926975161132504	.0018438628378474565	.00018679397464085252	14816559146052476e-21	9325963677057694e-22	4693814027840859e-23
.654323438777531	.7090433928926463	.3276880854350945	.09163354245467764	.017708554188829564	.0025308718971720394	.0002782462885759227	24109628059709813e-21	16710774179944727e-22	9356795866369707e-23
.6188712691328987	.7253751605597681	.3585585779569929	.10713251901699089	.022163687716704846	.003402387292184722	.0004035844020315392	3793838861760622e-20	2871880423046779e-21	17712182956342072e-23
.5826025111049102	.7383907951185634	.38947071003413175	.12395226352900529	.027350194302945156	.004490392457918387	.000571806847209895	5797401469803085e-20	4759943762448919e-21	3207158507157597e-22
.545682971348982	.7480473851721023	.4201926366136096	.1420582893155646	.0333232878564995	.005829311830705151	.000793427769370913	8632635987040316e-20	7642608704814674e-21	5587130388382057e-22
.508280602090377	.7543219019088709	.45049209140643653	.1614017567534201	.04013473673074248	.0074558048350615806	.0010805770429126505	.00012561561790370808	11930991046392921e-21	9408434740789396e-22
