1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.9171597633136095	.1183431952662722	0	0	0	0	0	0	0	0	0	0	0	0	0
.8369804978817269	.21707923392038095	.01400511186583103	0	0	0	0	0	0	0	0	0	0	0	0
.759937880284884	.297650062391116	.03853477525213864	.0016574096882640275	0	0	0	0	0	0	0	0	0	0	0
.6864169885787592	.3615580392000463	.07050856185665222	.006080437909607675	.00019614315837444113	0	0	0	0	0	0	0	0	0	0
.6167176626893929	.41033600281918603	.10723967600191937	.013913977835337203	.0008994730635514313	2321220809164984e-20	0	0	0	0	0	0	0	0	0
.5510604834316022	.445520684229291	.14642240218739172	.025420492580676603	.0024707609959092663	.00012773581967594292	27470068747514604e-22	0	0	0	0	0	0	0	0
.4895932001569384	.4686294752133006	.18611457436773657	.04055502856672931	.005269889887937354	.0004094543782645442	17636109225475356e-21	3250895709765042e-22	0	0	0	0	0	0	0
.4323974507280808	.4811405042307334	.22471608496961423	.05903373713532633	.009618205785179223	.0009985645546414118	6461972756102785e-20	2385272591780268e-21	3847213857710109e-23	0	0	0	0	0	0
.37949563217436755	.48447592106809234	.26094438362185157	.08039551313998101	.015772220426517502	.0020517982444238883	.00017735524987714125	9833615207781278e-21	31756587760388185e-23	4552915807940958e-24	0	0	0	0	0
.33085779562496104	.4799882491556838	.29380783907638436	.10405656145902356	.023907062955285736	.003742065117850828	.00040513033685318333	2999650863599586e-20	14548384478661516e-22	41757511847979204e-24	5388066044900542e-25	0	0	0	0
.2864084545972477	.4689496301607805	.3225777554508823	.12935787828369602	.034108127790193225	.00624692645178387	.0008133522219967101	754043582541765e-19	4882719450106999e-21	21044941097120042e-23	5435889116304986e-24	6376409520592358e-26	0	0	0
.24603321113377935	.4525437587820156	.3467597480970426	.15560578388313237	.04636944268901283	.009737018002949018	.0014825780905067599	.00016523919321083383	13394354931267974e-21	7706593631241315e-22	2988857069751507e-23	7017823496036561e-25	7546046769931784e-27	0	0
.20958511936712254	.4318602860668979	.36606509720345043	.1821057680928538	.060597379801431615	.014365273228960435	.0025062043131849894	.00032652822856938957	31812336818843005e-21	22908873874876615e-22	118589970571005e-21	4180487584960051e-24	8997209610303284e-26	8930232863824598e-28	0
.17689072062427577	.40789145647627767	.380382610528495	.20819001017546013	.07661844728819653	.020257560477150237	.003987029371310448	.0005949413471659298	6773805594073096e-20	58616730273019035e-22	37972846309319084e-23	17865296772262073e-24	5772193399730935e-25	11466630363609102e-27	10568322915768756e-29
.1477556979757697	.38153073670495613	.38975144201413914	.23323901244992332	.09419002467643056	.027505139902333463	.0060329651716753184	.0010150891591791933	.00013232577263886438	13378947143596779e-21	10413265120996987e-22	6130311802085561e-23	26432315583366234e-25	7882296098488956e-26	14539260816072404e-28
.12197011104150633	.3535731922881584	.39433523178456303	.2566978439169368	.11301303689012546	.036159167972545835	.008752200382847743	.001640261351896143	.00024101777668488912	2789351657374077e-20	25361936895814426e-22	17936481743122235e-23	9676274048481537e-24	38505009800532965e-26	10661643564182922e-27
.0993131837733996	.32471737062004324	.39439785626549595	.2780875279377261	.13274569578978052	.046227328823964665	.012248123376810296	.0025315882280517615	.0004141752741102854	54015582488107184e-21	562073470091924e-20	46430392218448185e-23	3008762441154469e-23	14978951260300103e-25	5534648942340205e-26
.07955762876424069	.29556845552651906	.3902810057155407	.2970121288811763	.15301757061080895	.057672551143486815	.016614296866962006	.003756648468873179	.0006775434233917208	9835619147725921e-20	11531004170837392e-21	10899483799438477e-22	8248918850131884e-23	4932509785970445e-24	22802726852797353e-26
.0624735013331254	.26664246832900607	.3823837409653972	.31316209862265254	.17344337701442603	.07041367490091636	.021929746428613065	.005387581002806109	.0010624974133391525	.00016998161018807437	22176862637546253e-21	23613440661363098e-22	20446861986902695e-23	14277838007340995e-24	7928664043860638e-25
.047831585187339654	.2383713027921069	.3711441220383478	.3263144369451629	.1936359962146958	.08432786196070344	.028254785257020805	.007498786979450729	.0016060285767015526	.00028085228798881243	40372058273280114e-21	4782951309365911e-21	46647248742237477e-23	37264379231314064e-24	2416870135068993e-24
.03540631885967459	.21110839588339217	.35702294881724894	.33633020230756827	.21321834899654962	.09925449595657293	.03562755166967804	.010164328494053668	.002350444113904274	.00044621564392104915	7009477564661817e-20	9147927712975055e-21	992536541197624e-21	8929542786089208e-23	6626641748887428e-24
.024978278390232003	.18513485234447213	.3404896081094439	.3431498830771525	.2318338530466102	.1150002872377617	.04406138731933275	.01345514369993168	.003342769903388814	.000684921529183245	.00011676991442230149	16650112953824325e-21	1989739322946553e-21	19912285379820962e-23	1664519543370055e-23
.016336236901888332	.1606658581807169	.3220099822804162	.3467871060406382	.24915528497243228	.13134528555543948	.053543135603859295	.0174362035529925	.0046338620109396475	.0010196308615659493	.00018756134107336501	29019096806811365e-21	3788266964558657e-21	41750862500030385e-23	38831138273300464e-24
.009278825862179825	.13785723587199047	.3020363418984321	.3473211205448086	.2648919501669061	.14804950382792076	.06403239354076347	.02216373426464725	.006277247914710649	.0014768914539353545	.00029165982554348936	4867726168482669e-20	6893835881022588e-21	829859108500476e-21	8502366232170207e-23
