1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.7999999999999999	.20000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.6399999999999999	.32000000000000006	.040000000000000015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.5119999999999999	.384	.09600000000000003	.008000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.4095999999999999	.40959999999999996	.15360000000000004	.02560000000000001	.001600000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.3276799999999999	.40959999999999996	.20480000000000004	.05120000000000002	.006400000000000004	.00032000000000000024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.26214399999999993	.39321599999999995	.24576000000000003	.08192000000000003	.015360000000000009	.0015360000000000011	6400000000000006e-20	0	0	0	0	0	0	0	0	0	0	0	0	0
.20971519999999993	.36700159999999993	.27525120000000003	.11468800000000004	.028672000000000017	.004300800000000003	.00035840000000000036	12800000000000015e-21	0	0	0	0	0	0	0	0	0	0	0	0
.16777215999999992	.3355443199999999	.29360128	.14680064000000004	.045875200000000026	.009175040000000006	.0011468800000000012	819200000000001e-19	25600000000000034e-22	0	0	0	0	0	0	0	0	0	0	0
.13421772799999993	.3019898879999999	.301989888	.17616076800000002	.06606028800000002	.016515072000000013	.002752512000000002	.00029491200000000036	18432000000000023e-21	5120000000000008e-22	0	0	0	0	0	0	0	0	0	0
.10737418239999993	.26843545599999985	.30198988799999993	.20132659200000003	.08808038400000003	.026424115200000015	.005505024000000004	.0007864320000000008	7372800000000009e-20	4096000000000005e-21	10240000000000018e-23	0	0	0	0	0	0	0	0	0
.08589934591999994	.23622320127999985	.29527900159999987	.22145925119999998	.11072962560000003	.03875536896000002	.009688842240000007	.0017301504000000016	.00021626880000000026	18022400000000026e-21	9011200000000013e-22	2048000000000004e-23	0	0	0	0	0	0	0	0
.06871947673599994	.20615843020799987	.28346784153599985	.23622320127999996	.13287555072	.053150220288000025	.015502147584000012	.003321888768000003	.0005190451200000006	5767168000000008e-20	4325376000000007e-21	19660800000000033e-23	4096000000000008e-24	0	0	0	0	0	0	0
.05497558138879995	.17867063951359988	.26800595927039983	.24567212933119995	.15354508083200002	.06909528637440003	.023031762124800015	.0057579405312000054	.0010796138496000011	.0001499463680000002	14994636800000024e-21	10223616000000019e-22	42598400000000077e-24	8192000000000018e-25	0	0	0	0	0	0
.04398046511103996	.15393162788863987	.2501388953190398	.25013889531903993	.17197049053184002	.08598524526592002	.03224446697472002	.009212704849920008	.002015279185920002	.0003358798643200004	41984983040000066e-21	3816816640000007e-21	23855104000000047e-23	9175040000000017e-24	1638400000000004e-25	0	0	0	0	0
.03518437208883196	.13194139533311988	.23089744183295982	.2501388953190399	.18760417148928	.10318229431910403	.042992622632960026	.01381905727488001	.0034547643187200034	.0006717597286400008	.00010076395929600015	1145044992000002e-20	9542041600000019e-22	55050240000000116e-24	1966080000000004e-24	32768000000000087e-27	0	0	0	0
.028147497671065568	.11258999068426229	.21110623253299182	.24629060462182387	.20011111625523195	.12006666975313922	.055030556970188826	.019653770346496013	.0055276229099520055	.0012283606466560013	.00021496311316480032	2931315179520005e-20	30534533120000056e-22	23488102400000048e-23	12582912000000029e-24	4194304000000009e-25	65536000000000184e-28	0	0	0
.022517998136852454	.09570149208162293	.1914029841632459	.23925373020405744	.20934701392855032	.13607555905355778	.0680377795267789	.026729127671234577	.008352852397260808	.002088213099315202	.00041764261986304053	664431440691201e-19	8305393008640015e-21	7985954816000017e-22	5704253440000013e-23	28521267200000066e-25	8912896000000021e-26	1310720000000004e-27	0	0
.01801439850948196	.08106479329266883	.17226268574692127	.22968358099589514	.21532835718365173	.1507298500285563	.08164533543213467	.03499085804234345	.012028107452055563	.0033411409589043234	.0007517567157534729	.0001366830392279042	19932943220736035e-21	22999549870080048e-22	20535312384000048e-23	13690208256000034e-24	6417285120000015e-25	18874368000000048e-27	26214400000000083e-29	0
