1	0	0	0	0	0	0	0	0	0	0	0	0
.96875	.07812500000000003	0	0	0	0	0	0	0	0	0	0	0
.934814453125	.15136718750000006	.006103515625000004	0	0	0	0	0	0	0	0	0	0
.8985061645507812	.21938323974609383	.017738342285156264	.0004768371582031255	0	0	0	0	0	0	0	0	0
.8601442575454712	.2818918228149415	.03430098295211795	.0018477439880371113	37252902984619195e-21	0	0	0	0	0	0	0	0
.8200510703027248	.338673614896834	.055165262892842334	.004468020051717763	.00018044374883174923	29103830456733754e-22	0	0	0	0	0	0	0
.7785491486574756	.38957068260060634	.0796907861513319	.008629722287878405	.0005237325240159416	16916601452976496e-21	22737367544323254e-23	0	0	0	0	0	0
.7359583620150261	.434485245407359	.10723114043003087	.014561336172391765	.0011807699706878358	5729390295528003e-20	15418777365994206e-22	17763568394002548e-24	0	0	0	0	0
.6925931673235866	.47337786881314525	.1371417644559615	.022428378670724697	.002278789645870919	.00014767884692901164	5968947558443474e-21	13766765505351976e-23	13877787807814496e-25	0	0	0	0
.6487600432441083	.5062651314010165	.16878740006754947	.03233487392073635	.003952872107138023	.00032081452962934363	1731337469224052e-20	5996245167061447e-22	12099696244938264e-24	10842021724855079e-26	0	0	0
.6047551138583072	.5332168150450143	.20154905999110845	.04432563386096855	.006340468697771113	.0006187956445098861	41807859461179886e-21	19329264751288872e-22	5856216390726799e-23	1050320854595336e-24	8470329472543034e-27	0	0
.5608619783450001	.5543526706579546	.23483045145454517	.058389268644410616	.009576263150517534	.0010928476542200777	8875416765183122e-20	5136016441752636e-21	20769274336455107e-23	5592270336450519e-24	9026194844178672e-26	6617444900424248e-28	0
.5173497600846272	.5698388143461649	.2680638052740366	.07446184568397864	.013787439306116877	.0018026813720512032	.00017111857212794793	11899699678401968e-21	6021914919743125e-22	21639276434958788e-24	5243063633152072e-25	769277969674319e-26	5169878828456445e-29
.4744713856595061	.5798838105322383	.3007150697135806	.09243111157591419	.019089412832546657	.0028154700918964874	.00030604780051802474	24868244784761545e-21	15120227041423808e-22	6798468249607911e-23	2198129661894478e-24	484113915845197e-25	6510816149587337e-28
.43246210123894785	.5847344995649306	.33228843812774134	.11214118793401473	.025582074112840227	.004204501038418148	.0005152767087069639	4793022048645177e-20	34044168364554243e-22	18388389760129885e-23	7438472145985933e-24	21859689598230843e-26	4412875282031876e-27
.3915382309081246	.5846716275755816	.36233018903035275	.13339765031576717	.03334657861798303	.006047556325312585	.0008254042261009869	8652881192477288e-20	7033957728120178e-21	4437589127674953e-22	21561702662026177e-24	7926895258591673e-25	21352855428086232e-27
.3518961786496403	.5800053358927442	.390431826668945	.15597289888867782	.04244271026434135	.008425080821578007	.001268019643891403	.00014797977494775773	13553408781703329e-21	9784086894406175e-22	5551940719227379e-23	24514250835486723e-25	8261444790370601e-26
.31371167294686664	.5710705662279923	.41623251931675437	.17961173021327698	.052906832630747164	.011418195364497953	.0018796669172549028	.00024178412562301385	2464492176775115e-20	2004091006754033e-21	13010769402927215e-23	6708399184338681e-24	27155033105895526e-26
.27713925037533993	.5582224361393687	.4394208412209204	.20403702143616723	.06475043262623775	.015106613671888192	.002701640208053511	.0003799221188999707	426702110108653e-19	3860748877740908e-21	2822969822817504e-22	166506963840966e-22	7871580694898226e-25
.24231197210707764	.5418316370133563	.45973583237633453	.22895544120731653	.07795925139049864	.019566520158814004	.003779609295344668	.0005771150277973929	7083720985219187e-20	70604780394909e-19	5743157062659498e-22	38147915828348004e-24	20633950348258128e-25
.20934136499373038	.5222799040349138	.4769673979496496	.2540631056650594	.09249298799642276	.024868463733014493	.005163078625344489	.000851041665165705	.00011337969868288107	12347074071728085e-21	11061800037259118e-22	8172748636848201e-23	49792198640771955e-25
.17831757683603972	.49995560439506803	.49095607618840104	.2790511027655104	.10828555301413226	.031075319618015296	.006904688569389589	.001222497457358555	.00017574544409299954	20767164778912018e-21	2032396064539711e-21	1653604142794252e-22	11208579115862443e-24
.14930973360389466	.4752494863767065	.501592209958745	.30361081395876954	.12524584127890168	.03824036743249127	.009059371828439928	.0017154851386078026	.00026478755197221896	3375303513381131e-20	35835671664559993e-22	3184484417293021e-22	23777093384071838e-24
.12236648475486483	.44855062802342255	.5088145626163971	.3274389686156364	.14325898635606688	.04640552924568199	.011683381798592322	.002357227735624481	.0003889530439049244	532168005727817e-19	6093609291627198e-21	5873485615522581e-22	4791284372592133e-23
.09751672141767738	.4202426198965208	.5126084236951067	.3502423735653632	.16218805327214506	.055599806244013145	.014833213039597821	.0031780963979681984	.000558462140601709	8165509417440947e-20	10033214582189657e-21	10428112303624724e-22	9230217373075647e-23
.07477045106572555	.3907000120248024	.513003253873174	.37174226749549405	.1818761211244964	.06583794709954292	.01856443672626916	.004211447741409567	.0007854713972597458	.00012226292028242756	1605009908244873e-20	17897416042535832e-22	1708873581737385e-22
.054119811406259	.3602850506132321	.5100699218402237	.39167825766739084	.20214870321715028	.07711937524398962	.022930476082846468	.005493367646983745	.0010842136965047624	.00017905480854002955	25016429995487478e-21	29797158250225723e-22	3053706910631204e-22
.03554020555231815	.3293447254614221	.5039175880337166	.4098118042957485	.22281644940731724	.08942739614007138	.027981348287741844	.007062320834964223	.0014711081717592798	.00025699089565654976	3808364929602038e-20	4826694047744493e-21	5286181557972865e-22
.01899154012280404	.2982081444104471	.49469029175797335	.4259292259106725	.2436780733798781	.1027286994196529	.03376240018805404	.008958707948300207	.0019648334083894816	.00036210508502522546	5674469769519967e-20	7626365983951072e-21	8891843109086599e-22
.004419547724726705	.26718424654355966	.4825632989580401	.43984420695487386	.264523446575732	.11697316453677671	.04031306538926117	.01122433427358929	.0025863577469777068	.000501632003444153	8290339975432273e-20	11779541039816232e-21	1457207143688942e-21
-.008242824698400366	.23655986136640955	.4677392679258073	.45139979666039354	.28513680045092854	.13209397246860988	.04766566990620794	.013901796541686075	.003358921182347372	.0006841291054556727	.00011895050279483323	17819951903268022e-21	23319460641843058e-22
-.019073979928125803	.20659811683512447	.45044428950392057	.4604698958003227	.3052999795914642	.14800802008734112	.055844312607857556	.017033796430758353	.0043079641984000066	.0009195899834625636	.00016784557570075347	26446776465378607e-21	36512564921213606e-22
-.028162204782018335	.17753719493164574	.430923856969027	.46696023513070656	.32479568989703705	.16461662821170153	.06486384520049374	.020662391392986028	.005460999882878195	.0012195447381183862	.00023320367627130311	38562097654388713e-21	5603309138100273e-21
-.03560419189500116	.14958942954601348	.4094388187710279	.4708088561446536	.3434106885099176	.18180652910951875	.07472897452047128	.024828195198733874	.006847426804515987	.0015971431585768284	.00031938539572577435	5531341419553618e-20	8440869606783759e-21
-.04150356540825175	.12294073775101165	.3862613647359349	.4719861110827174	.36093886532827507	.1994511144340365	.08543350750344705	.02956954210172357	.008498281381217658	.0020672164635494685	.00043158859508274296	7814118828018383e-20	12498452915598033e-21
-.04596942607132255	.09775037217677592	.36167109326773234	.47049420491911453	.3771841697260083	.21741192029752032	.09695975642310516	.034921629745006934	.01044592979302288	.0026463134665766735	.0005759398695005758	.00010883127015684873	1821265659637496e-20
-.04911493020238009	.07415097913750462	.33595120357384284	.4663663072210271	.3919633404174301	.2355403224657342	.1092781189138297	.040915656826982616	.012723700867073801	.0033527072544432255	.0007595835223663832	.0001495718769912246	2614595405874205e-20
-.051055915780626245	.05224894444987276	.3093848530562921	.45966526631750954	.40510840116544683	.25367941153470597	.1223468439766432	.04757797211313827	.015365462752033737	.004206368805371091	.000990765609811847	.00020301462692361898	3701419588434579e-20
-.05190958768356946	.03212500652843911	.282251715824796	.45048196208547986	.41646889014439276	.2716660154538918	.13611199168571866	.054929251603776375	.01840514757461984	.00522890441974595	.0012789104367877987	.0002723389426667278	5171801999136772e-20
-.051793272749478494	.013835114357359207	.2548247738675486	.4389333368436024	.42591379614090746	.2893328349032203	.15050759073394823	.06298372054904483	.021876229599782412	.006443454384171638	.0016346867554933296	.000361318946395344	713783117624756e-19
-.050823253961558505	-.002588493674902619	.2273673678288125	.42516014633153704	.4333331803163221	.30651065582034925	.16545599434959	.07174843654548708	.025811163668425292	.007874550930485526	.0020700608425352905	.0004743917737295399	9737578220703449e-20
-.049113691634248745	-.01713601533028426	.20013052965651953	.4093244745429749	.4386394678720095	.32303060280303897	.18086843154906038	.0812226491650449	.030240791834036673	.009547934273509738	.0025983336182566724	.0006167260443326067	.000131394646335685
-.0467756380520714	-.029818640587787916	.1733506146628729	.39160705728642203	.4417683995682867	.33872639716408254	.19664574722752817	.09139725047618713	.03519372713617139	.011490326301140892	.0032341590244760092	.0007942890453265302	.00017547028585117975
-.043916150585391604	-.0406669648545598	.14724724584843618	.37220445978699485	.44267963856521303	.35343658406768697	.2126793212890406	.1022543294414489	.04069572431125218	.013729162332471316	.003993540998238086	.0010139110167979905	.00023204067108446557
-.04063750690204063	-.04972928611648397	.12202157873389469	.351326153442816	.4413570334027363	.3670066943930552	.22885215393647823	.11376684154501997	.04676904792980416	.016292282237105753	.004893806570355062	.0012833447815533195	.00030400119830041903
-.03703652452464167	-.057069812655217086	.09785489047797816	.32919153604556023	.43780854304694633	.3792913087120886	.24504010142799793	.1258984031513159	.05343184894783813	.019207583103726757	.005953552878170042	.0016113188392684354	.00039476247191238406
-.03320398566503332	-.0627668074793844	.07490749278471685	.30602693840740297	.4320658347344095	.39015599298594106	.261113244103787	.13860321805746972	.06069756095642756	.022502636539620934	.007192566210115174	.002007581953277439	.0005083104289829686
-.029224167012404885	-.06691069485001798	.053317964063020536	.2820626584528022	.4241835697908216	.39947907822639117	.27693736633112637	.15182614151894963	.06857432749948429	.026204274556379536	.00863171159164708	.00248293720104419	.0006492680681770507
-.025174472972172637	-.06960215324925315	.033202692535918385	.2575300614846309	.41423839663462153	.4071532593749528	.29237552623601476	.1655028847395634	.07706447170146306	.03033814883153143	.010292791872826314	.0030492634409131887	.0008229579098780953
-.0211251697582335	-.07095021787378615	.014655718539480955	.23265878257535694	.4023276737600755	.41308699196425214	.3072896917076405	.17956036046763463	.08616401910459269	.034928268913184145	.01219837578047108	.003719522171423672	.0010354641815157478
-.017139216740454974	-.07107041425913051	-.0022511388694872285	.20767406392327042	.38856794859544863	.4172056686790795	.32154241819206353	.1939171679721527	.09586228406380262	.03999652563748386	.014371594944388385	.004507747827907435	.0012936935954858551
-.013272190548919014	-.07008294298687352	-.01746788864021363	.18279425661107787	.37309322072651446	.41945256166412476	.33499854324042	.20848421332878714	.10614152929537617	.04556220664077887	.016835910488371516	.005429019676027271	.0016054334696821906
