8.7	0.417121	0.366561	0.216318	e
8.8	0.41295	0.367066	0.219984	e
8.9	0.40882	0.367525	0.223655	e
9	0.404732	0.367938	0.22733	e
9.1	0.400685	0.368306	0.231009	e
9.2	0.396678	0.36863	0.234692	e
9.3	0.392711	0.36891	0.238379	e
9.4	0.388784	0.369148	0.242068	e
9.5	0.384896	0.369345	0.245759	e
9.6	0.381047	0.3695	0.249453	e
9.7	0.377237	0.369616	0.253148	e
9.8	0.373464	0.369692	0.256844	e
9.9	0.36973	0.36973	0.260541	e
10	0.366032	0.36973	0.264238	e
10.1	0.362372	0.369693	0.267935	e
10.2	0.358748	0.369619	0.271632	e
10.3	0.355161	0.369511	0.275328	e
10.4	0.351609	0.369367	0.279024	e
10.5	0.348093	0.36919	0.282717	e
10.6	0.344612	0.368979	0.286409	e
10.7	0.341166	0.368735	0.290099	e
10.8	0.337754	0.368459	0.293786	e
10.9	0.334377	0.368152	0.297471	e
11	0.331033	0.367815	0.301152	e
11.1	0.327723	0.367447	0.304831	e
11.2	0.324446	0.367049	0.308505	e
11.3	0.321201	0.366623	0.312175	e
11.4	0.317989	0.366169	0.315842	e
11.5	0.314809	0.365687	0.319503	e
11.6	0.311661	0.365179	0.32316	e
11.7	0.308544	0.364643	0.326812	e
11.8	0.305459	0.364082	0.330458	e
11.9	0.302404	0.363496	0.334099	e
12	0.29938	0.362885	0.337734	e
12.1	0.296387	0.36225	0.341363	e
12.2	0.293423	0.361592	0.344986	e
12.3	0.290488	0.36091	0.348602	e
12.4	0.287584	0.360206	0.352211	e
12.5	0.284708	0.35948	0.355813	e
12.6	0.281861	0.358732	0.359408	e
12.7	0.279042	0.357963	0.362995	e
12.8	0.276252	0.357174	0.366574	e
12.9	0.273489	0.356365	0.370146	e
13	0.270754	0.355536	0.37371	e
13.1	0.268047	0.354688	0.377265	e
13.2	0.265366	0.353822	0.380812	e
13.3	0.262713	0.352937	0.38435	e
13.4	0.260085	0.352035	0.38788	e
13.5	0.257485	0.351115	0.3914	e
13.6	0.25491	0.350179	0.394911	e
13.7	0.252361	0.349226	0.398413	e
13.8	0.249837	0.348258	0.401905	e
13.9	0.247339	0.347274	0.405388	e
14	0.244865	0.346274	0.408861	e
14.1	0.242417	0.34526	0.412323	e
14.2	0.239992	0.344232	0.415776	e
14.3	0.237593	0.343189	0.419218	e
14.4	0.235217	0.342133	0.42265	e
14.5	0.232864	0.341064	0.426071	e
14.6	0.230536	0.339982	0.429482	e
14.7	0.22823	0.338888	0.432882	e
14.8	0.225948	0.337781	0.436271	e
14.9	0.223689	0.336663	0.439649	e
15	0.221452	0.335533	0.443015	e
15.1	0.219237	0.334392	0.446371	e
15.2	0.217045	0.333241	0.449714	e
15.3	0.214874	0.332079	0.453047	e
15.4	0.212726	0.330907	0.456368	e
15.5	0.210598	0.329725	0.459677	e
15.6	0.208492	0.328534	0.462974	e
15.7	0.206408	0.327333	0.466259	e
15.8	0.204343	0.326124	0.469533	e
15.9	0.2023	0.324906	0.472794	e
16	0.200277	0.32368	0.476043	e
16.1	0.198274	0.322446	0.47928	e
16.2	0.196292	0.321204	0.482504	e
16.3	0.194329	0.319955	0.485716	e
16.4	0.192385	0.318699	0.488916	e
16.5	0.190461	0.317436	0.492103	e
16.6	0.188557	0.316166	0.495277	e
16.7	0.186671	0.31489	0.498439	e
16.8	0.184805	0.313608	0.501588	e
16.9	0.182957	0.31232	0.504724	e
17	0.181127	0.311026	0.507847	e
17.1	0.179316	0.309727	0.510957	e
17.2	0.177523	0.308423	0.514054	e
17.3	0.175747	0.307114	0.517139	e
17.4	0.17399	0.3058	0.52021	e
17.5	0.17225	0.304482	0.523268	e
17.6	0.170527	0.30316	0.526313	e
17.7	0.168822	0.301834	0.529344	e
17.8	0.167134	0.300503	0.532363	e
17.9	0.165463	0.29917	0.535368	e
18	0.163808	0.297833	0.538359	e
18.1	0.16217	0.296492	0.541338	e
18.2	0.160548	0.295149	0.544303	e
18.3	0.158943	0.293803	0.547254	e
18.4	0.157353	0.292455	0.550192	e
18.5	0.15578	0.291104	0.553117	e
18.6	0.154222	0.28975	0.556028	e
18.7	0.15268	0.288395	0.558925	e
18.8	0.151153	0.287038	0.561809	e
18.9	0.149641	0.285679	0.56468	e
19	0.148145	0.284319	0.567536	e
19.1	0.146664	0.282957	0.57038	e
19.2	0.145197	0.281594	0.573209	e
19.3	0.143745	0.28023	0.576025	e
19.4	0.142307	0.278865	0.578827	e
19.5	0.140884	0.2775	0.581616	e
19.6	0.139476	0.276133	0.584391	e
19.7	0.138081	0.274767	0.587152	e
19.8	0.1367	0.2734	0.5899	e
19.9	0.135333	0.272033	0.592634	e
20	0.13398	0.270666	0.595354	e
20.1	0.13264	0.269299	0.598061	e
20.2	0.131313	0.267933	0.600754	e
20.3	0.13	0.266566	0.603433	e
20.4	0.1287	0.265201	0.606099	e
20.5	0.127413	0.263836	0.608751	e
20.6	0.126139	0.262471	0.611389	e
20.7	0.124878	0.261108	0.614014	e
20.8	0.123629	0.259746	0.616625	e
20.9	0.122393	0.258385	0.619223	e
21	0.121169	0.257025	0.621806	e
21.1	0.119957	0.255666	0.624377	e
21.2	0.118758	0.254309	0.626933	e
21.3	0.11757	0.252954	0.629476	e
21.4	0.116394	0.2516	0.632006	e
21.5	0.11523	0.250248	0.634522	e
21.6	0.114078	0.248898	0.637024	e
21.7	0.112937	0.247549	0.639513	e
21.8	0.111808	0.246203	0.641989	e
21.9	0.11069	0.244859	0.644451	e
22	0.109583	0.243518	0.6469	e
22.1	0.108487	0.242178	0.649335	e
22.2	0.107402	0.240841	0.651756	e
22.3	0.106328	0.239507	0.654165	e
22.4	0.105265	0.238175	0.65656	e
22.5	0.104212	0.236846	0.658942	e
22.6	0.10317	0.23552	0.66131	e
22.7	0.102138	0.234196	0.663665	e
22.8	0.101117	0.232876	0.666007	e
22.9	0.100106	0.231558	0.668336	e
23	0.0991048	0.230244	0.670652	e
23.1	0.0981138	0.228932	0.672954	e
23.2	0.0971326	0.227624	0.675243	e
23.3	0.0961613	0.226319	0.67752	e
23.4	0.0951997	0.225017	0.679783	e
23.5	0.0942477	0.223719	0.682033	e
23.6	0.0933052	0.222425	0.68427	e
23.7	0.0923722	0.221133	0.686494	e
23.8	0.0914484	0.219846	0.688706	e
23.9	0.090534	0.218562	0.690904	e
24	0.0896286	0.217281	0.69309	e
24.1	0.0887323	0.216005	0.695263	e
24.2	0.087845	0.214732	0.697423	e
24.3	0.0869666	0.213463	0.69957	e
24.4	0.0860969	0.212198	0.701705	e
24.5	0.0852359	0.210937	0.703827	e
24.6	0.0843836	0.20968	0.705936	e
24.7	0.0835397	0.208427	0.708033	e
24.8	0.0827043	0.207179	0.710117	e
24.9	0.0818773	0.205934	0.712189	e
25	0.0810585	0.204693	0.714248	e
25.1	0.0802479	0.203457	0.716295	e
25.2	0.0794455	0.202225	0.71833	e
25.3	0.078651	0.200997	0.720352	e
25.4	0.0778645	0.199774	0.722362	e
25.5	0.0770858	0.198554	0.72436	e
25.6	0.076315	0.19734	0.726345	e
25.7	0.0755518	0.19613	0.728319	e
25.8	0.0747963	0.194924	0.73028	e
25.9	0.0740484	0.193722	0.732229	e
26	0.0733079	0.192526	0.734166	e
26.1	0.0725748	0.191334	0.736092	e
26.2	0.071849	0.190146	0.738005	e
26.3	0.0711306	0.188963	0.739906	e
26.4	0.0704192	0.187785	0.741796	e
26.5	0.0697151	0.186611	0.743674	e
26.6	0.0690179	0.185442	0.74554	e
26.7	0.0683277	0.184278	0.747394	e
26.8	0.0676444	0.183118	0.749237	e
26.9	0.066968	0.181964	0.751068	e
27	0.0662983	0.180814	0.752888	e
27.1	0.0656353	0.179668	0.754696	e
27.2	0.064979	0.178528	0.756493	e
27.3	0.0643292	0.177393	0.758278	e
27.4	0.0636859	0.176262	0.760052	e
27.5	0.063049	0.175136	0.761815	e
27.6	0.0624186	0.174015	0.763566	e
27.7	0.0617944	0.172899	0.765306	e
27.8	0.0611764	0.171788	0.767035	e
27.9	0.0605647	0.170682	0.768753	e
28	0.059959	0.169581	0.77046	e
28.1	0.0593594	0.168485	0.772156	e
28.2	0.0587658	0.167394	0.773841	e
28.3	0.0581782	0.166307	0.775515	e
28.4	0.0575964	0.165226	0.777178	e
28.5	0.0570204	0.16415	0.77883	e
28.6	0.0564502	0.163078	0.780471	e
28.7	0.0558857	0.162012	0.782102	e
28.8	0.0553269	0.160951	0.783722	e
28.9	0.0547736	0.159895	0.785332	e
29	0.0542259	0.158843	0.786931	e
29.1	0.0536836	0.157797	0.788519	e
29.2	0.0531468	0.156756	0.790097	e
29.3	0.0526153	0.15572	0.791665	e
29.4	0.0520891	0.154689	0.793222	e
29.5	0.0515683	0.153663	0.794769	e
29.6	0.0510526	0.152642	0.796305	e
29.7	0.050542	0.151626	0.797832	e
29.8	0.0500366	0.150615	0.799348	e
29.9	0.0495363	0.14961	0.800854	e
30	0.0490409	0.148609	0.80235	e
30.1	0.0485505	0.147613	0.803836	e
30.2	0.048065	0.146622	0.805313	e
30.3	0.0475843	0.145637	0.806779	e
30.4	0.0471085	0.144656	0.808235	e
30.5	0.0466374	0.143681	0.809682	e
30.6	0.046171	0.14271	0.811119	e
30.7	0.0457093	0.141745	0.812546	e
30.8	0.0452522	0.140785	0.813963	e
30.9	0.0447997	0.139829	0.815371	e
31	0.0443517	0.138879	0.816769	e
31.1	0.0439082	0.137934	0.818158	e
31.2	0.0434691	0.136994	0.819537	e
31.3	0.0430344	0.136058	0.820907	e
31.4	0.0426041	0.135128	0.822268	e
31.5	0.042178	0.134203	0.823619	e
31.6	0.0417563	0.133283	0.824961	e
31.7	0.0413387	0.132367	0.826294	e
31.8	0.0409253	0.131457	0.827618	e
31.9	0.040516	0.130552	0.828932	e
32	0.0401109	0.129651	0.830238	e
32.1	0.0397098	0.128756	0.831534	e
32.2	0.0393127	0.127865	0.832822	e
32.3	0.0389196	0.12698	0.8341	e
32.4	0.0385304	0.126099	0.83537	e
32.5	0.0381451	0.125224	0.836631	e
32.6	0.0377636	0.124353	0.837884	e
32.7	0.037386	0.123487	0.839127	e
32.8	0.0370121	0.122626	0.840362	e
32.9	0.036642	0.12177	0.841588	e
33	0.0362756	0.120919	0.842806	e
33.1	0.0359128	0.120072	0.844015	e
33.2	0.0355537	0.119231	0.845216	e
33.3	0.0351981	0.118394	0.846408	e
33.4	0.0348462	0.117562	0.847592	e
33.5	0.0344977	0.116735	0.848768	e
33.6	0.0341527	0.115912	0.849935	e
33.7	0.0338112	0.115095	0.851094	e
33.8	0.0334731	0.114282	0.852245	e
33.9	0.0331384	0.113474	0.853388	e
34	0.032807	0.11267	0.854523	e
34.1	0.0324789	0.111872	0.855649	e
34.2	0.0321541	0.111078	0.856768	e
34.3	0.0318326	0.110289	0.857879	e
34.4	0.0315142	0.109504	0.858982	e
34.5	0.0311991	0.108724	0.860077	e
34.6	0.0308871	0.107949	0.861164	e
34.7	0.0305782	0.107178	0.862243	e
34.8	0.0302725	0.106412	0.863315	e
34.9	0.0299697	0.105651	0.864379	e
35	0.02967	0.104894	0.865436	e
35.1	0.0293733	0.104142	0.866485	e
35.2	0.0290796	0.103394	0.867526	e
35.3	0.0287888	0.102651	0.86856	e
35.4	0.0285009	0.101912	0.869587	e
35.5	0.0282159	0.101178	0.870606	e
35.6	0.0279338	0.100449	0.871618	e
35.7	0.0276544	0.0997235	0.872622	e
35.8	0.0273779	0.0990028	0.873619	e
35.9	0.0271041	0.0982866	0.874609	e
36	0.0268331	0.0975747	0.875592	e
36.1	0.0265647	0.0968673	0.876568	e
36.2	0.0262991	0.0961643	0.877537	e
36.3	0.0260361	0.0954656	0.878498	e
36.4	0.0257757	0.0947713	0.879453	e
36.5	0.025518	0.0940814	0.880401	e
36.6	0.0252628	0.0933957	0.881341	e
36.7	0.0250102	0.0927144	0.882275	e
36.8	0.0247601	0.0920374	0.883203	e
36.9	0.0245125	0.0913646	0.884123	e
37	0.0242673	0.0906961	0.885037	e
37.1	0.0240247	0.0900318	0.885944	e
37.2	0.0237844	0.0893717	0.886844	e
37.3	0.0235466	0.0887159	0.887738	e
37.4	0.0233111	0.0880642	0.888625	e
37.5	0.023078	0.0874166	0.889505	e
37.6	0.0228472	0.0867732	0.89038	e
37.7	0.0226187	0.086134	0.891247	e
37.8	0.0223926	0.0854988	0.892109	e
37.9	0.0221686	0.0848678	0.892964	e
38	0.0219469	0.0842408	0.893812	e
38.1	0.0217275	0.0836178	0.894655	e
38.2	0.0215102	0.0829989	0.895491	e
38.3	0.0212951	0.082384	0.896321	e
38.4	0.0210821	0.0817732	0.897145	e
38.5	0.0208713	0.0811662	0.897962	e
38.6	0.0206626	0.0805633	0.898774	e
38.7	0.020456	0.0799643	0.89958	e
38.8	0.0202514	0.0793692	0.900379	e
38.9	0.0200489	0.078778	0.901173	e
39	0.0198484	0.0781907	0.901961	e
39.1	0.0196499	0.0776073	0.902743	e
39.2	0.0194534	0.0770277	0.903519	e
39.3	0.0192589	0.076452	0.904289	e
39.4	0.0190663	0.0758801	0.905054	e
39.5	0.0188756	0.0753119	0.905812	e
39.6	0.0186869	0.0747476	0.906566	e
39.7	0.0185	0.074187	0.907313	e
39.8	0.018315	0.0736301	0.908055	e
39.9	0.0181319	0.0730769	0.908791	e
40	0.0179506	0.0725275	0.909522	e
40.1	0.017771	0.0719817	0.910247	e
40.2	0.0175933	0.0714396	0.910967	e
40.3	0.0174174	0.0709011	0.911681	e
40.4	0.0172432	0.0703663	0.91239	e
40.5	0.0170708	0.0698351	0.913094	e
40.6	0.0169001	0.0693074	0.913792	e
40.7	0.0167311	0.0687834	0.914486	e
40.8	0.0165638	0.0682628	0.915173	e
40.9	0.0163981	0.0677459	0.915856	e
41	0.0162342	0.0672324	0.916533	e
41.1	0.0160718	0.0667224	0.917206	e
41.2	0.0159111	0.0662159	0.917873	e
41.3	0.015752	0.0657128	0.918535	e
41.4	0.0155945	0.0652132	0.919192	e
41.5	0.0154385	0.064717	0.919844	e
41.6	0.0152841	0.0642243	0.920492	e
41.7	0.0151313	0.0637349	0.921134	e
41.8	0.01498	0.0632488	0.921771	e
41.9	0.0148302	0.0627661	0.922404	e
42	0.0146819	0.0622868	0.923031	e
42.1	0.0145351	0.0618107	0.923654	e
42.2	0.0143897	0.061338	0.924272	e
42.3	0.0142458	0.0608685	0.924886	e
42.4	0.0141034	0.0604023	0.925494	e
42.5	0.0139623	0.0599393	0.926098	e
42.6	0.0138227	0.0594795	0.926698	e
42.7	0.0136845	0.0590229	0.927293	e
42.8	0.0135476	0.0585695	0.927883	e
42.9	0.0134122	0.0581193	0.928469	e
43	0.013278	0.0576723	0.92905	e
43.1	0.0131453	0.0572283	0.929626	e
43.2	0.0130138	0.0567875	0.930199	e
43.3	0.0128837	0.0563497	0.930767	e
43.4	0.0127548	0.0559151	0.93133	e
43.5	0.0126273	0.0554835	0.931889	e
43.6	0.012501	0.0550549	0.932444	e
43.7	0.012376	0.0546294	0.932995	e
43.8	0.0122522	0.0542068	0.933541	e
43.9	0.0121297	0.0537873	0.934083	e
44	0.0120084	0.0533707	0.934621	e
44.1	0.0118883	0.0529571	0.935155	e
44.2	0.0117694	0.0525464	0.935684	e
44.3	0.0116518	0.0521386	0.93621	e
44.4	0.0115352	0.0517338	0.936731	e
44.5	0.0114199	0.0513318	0.937248	e
44.6	0.0113057	0.0509327	0.937762	e
44.7	0.0111926	0.0505364	0.938271	e
44.8	0.0110807	0.050143	0.938776	e
44.9	0.0109699	0.0497523	0.939278	e
45	0.0108602	0.0493645	0.939775	e
45.1	0.0107516	0.0489795	0.940269	e
45.2	0.0106441	0.0485972	0.940759	e
45.3	0.0105376	0.0482177	0.941245	e
45.4	0.0104323	0.0478409	0.941727	e
45.5	0.0103279	0.0474668	0.942205	e
45.6	0.0102247	0.0470954	0.94268	e
45.7	0.0101224	0.0467267	0.943151	e
45.8	0.0100212	0.0463606	0.943618	e
45.9	0.00992097	0.0459972	0.944082	e
46	0.00982176	0.0456365	0.944542	e
46.1	0.00972355	0.0452783	0.944998	e
46.2	0.00962631	0.0449228	0.945451	e
46.3	0.00953005	0.0445698	0.9459	e
46.4	0.00943475	0.0442194	0.946346	e
46.5	0.0093404	0.0438716	0.946788	e
46.6	0.009247	0.0435263	0.947227	e
46.7	0.00915453	0.0431835	0.947662	e
46.8	0.00906298	0.0428432	0.948094	e
46.9	0.00897235	0.0425054	0.948522	e
47	0.00888263	0.0421701	0.948947	e
47.1	0.0087938	0.0418372	0.949369	e
47.2	0.00870586	0.0415067	0.949787	e
47.3	0.0086188	0.0411787	0.950202	e
47.4	0.00853262	0.0408531	0.950614	e
47.5	0.00844729	0.0405299	0.951023	e
47.6	0.00836282	0.0402091	0.951428	e
47.7	0.00827919	0.0398906	0.95183	e
47.8	0.0081964	0.0395745	0.952229	e
47.9	0.00811443	0.0392607	0.952625	e
48	0.00803329	0.0389493	0.953017	e
48.1	0.00795296	0.0386401	0.953407	e
48.2	0.00787343	0.0383332	0.953793	e
48.3	0.00779469	0.0380287	0.954177	e
48.4	0.00771675	0.0377263	0.954557	e
48.5	0.00763958	0.0374262	0.954934	e
48.6	0.00756318	0.0371283	0.955308	e
48.7	0.00748755	0.0368327	0.95568	e
48.8	0.00741268	0.0365392	0.956048	e
48.9	0.00733855	0.036248	0.956413	e
49	0.00726516	0.0359589	0.956776	e
49.1	0.00719251	0.0356719	0.957136	e
49.2	0.00712059	0.0353872	0.957492	e
49.3	0.00704938	0.0351045	0.957846	e
49.4	0.00697889	0.0348239	0.958197	e
49.5	0.0069091	0.0345455	0.958545	e
49.6	0.00684001	0.0342691	0.958891	e
49.7	0.00677161	0.0339948	0.959234	e
49.8	0.00670389	0.0337226	0.959574	e
49.9	0.00663685	0.0334524	0.959911	e
50	0.00657048	0.0331843	0.960245	e
50.1	0.00650478	0.0329181	0.960577	e
50.2	0.00643973	0.032654	0.960906	e
50.3	0.00637533	0.0323918	0.961233	e
50.4	0.00631158	0.0321317	0.961557	e
50.5	0.00624846	0.0318735	0.961878	e
50.6	0.00618598	0.0316172	0.962197	e
50.7	0.00612412	0.0313629	0.962513	e
50.8	0.00606288	0.0311105	0.962827	e
50.9	0.00600225	0.0308601	0.963138	e
51	0.00594223	0.0306115	0.963446	e
51.1	0.0058828	0.0303648	0.963752	e
51.2	0.00582398	0.03012	0.964056	e
51.3	0.00576574	0.029877	0.964357	e
51.4	0.00570808	0.0296359	0.964656	e
51.5	0.005651	0.0293966	0.964952	e
51.6	0.00559449	0.0291592	0.965246	e
51.7	0.00553854	0.0289235	0.965538	e
51.8	0.00548316	0.0286897	0.965827	e
51.9	0.00542833	0.0284576	0.966114	e
52	0.00537404	0.0282273	0.966399	e
52.1	0.0053203	0.0279988	0.966681	e
52.2	0.0052671	0.027772	0.966961	e
52.3	0.00521443	0.0275469	0.967239	e
52.4	0.00516228	0.0273236	0.967514	e
52.5	0.00511066	0.027102	0.967787	e
52.6	0.00505956	0.0268821	0.968058	e
52.7	0.00500896	0.0266639	0.968327	e
52.8	0.00495887	0.0264473	0.968594	e
52.9	0.00490928	0.0262324	0.968858	e
53	0.00486019	0.0260192	0.969121	e
53.1	0.00481159	0.0258076	0.969381	e
53.2	0.00476347	0.0255976	0.969639	e
53.3	0.00471584	0.0253893	0.969895	e
53.4	0.00466868	0.0251826	0.970149	e
53.5	0.00462199	0.0249774	0.970401	e
53.6	0.00457577	0.0247739	0.97065	e
53.7	0.00453001	0.0245719	0.970898	e
53.8	0.00448471	0.0243715	0.971144	e
53.9	0.00443987	0.0241726	0.971388	e
54	0.00439547	0.0239753	0.971629	e
54.1	0.00435151	0.0237795	0.971869	e
54.2	0.004308	0.0235852	0.972107	e
54.3	0.00426492	0.0233924	0.972343	e
54.4	0.00422227	0.0232012	0.972577	e
54.5	0.00418005	0.0230114	0.972809	e
54.6	0.00413825	0.0228231	0.973039	e
54.7	0.00409686	0.0226362	0.973267	e
54.8	0.00405589	0.0224508	0.973493	e
54.9	0.00401534	0.0222669	0.973718	e
55	0.00397518	0.0220843	0.97394	e
55.1	0.00393543	0.0219033	0.974161	e
55.2	0.00389608	0.0217236	0.97438	e
55.3	0.00385712	0.0215453	0.974598	e
55.4	0.00381854	0.0213684	0.974813	e
55.5	0.00378036	0.0211929	0.975027	e
55.6	0.00374256	0.0210188	0.975239	e
55.7	0.00370513	0.020846	0.975449	e
55.8	0.00366808	0.0206746	0.975657	e
55.9	0.0036314	0.0205046	0.975864	e
56	0.00359508	0.0203358	0.976069	e
56.1	0.00355913	0.0201684	0.976272	e
56.2	0.00352354	0.0200023	0.976474	e
56.3	0.00348831	0.0198375	0.976674	e
56.4	0.00345342	0.019674	0.976873	e
56.5	0.00341889	0.0195118	0.977069	e
56.6	0.0033847	0.0193509	0.977264	e
56.7	0.00335085	0.0191912	0.977458	e
56.8	0.00331734	0.0190328	0.97765	e
56.9	0.00328417	0.0188757	0.97784	e
57	0.00325133	0.0187198	0.978029	e
57.1	0.00321882	0.0185651	0.978216	e
57.2	0.00318663	0.0184116	0.978402	e
57.3	0.00315476	0.0182594	0.978586	e
57.4	0.00312321	0.0181083	0.978768	e
57.5	0.00309198	0.0179585	0.97895	e
57.6	0.00306106	0.0178098	0.979129	e
57.7	0.00303045	0.0176623	0.979307	e
57.8	0.00300015	0.017516	0.979484	e
57.9	0.00297015	0.0173708	0.979659	e
58	0.00294044	0.0172268	0.979833	e
58.1	0.00291104	0.017084	0.980005	e
58.2	0.00288193	0.0169422	0.980176	e
58.3	0.00285311	0.0168016	0.980345	e
58.4	0.00282458	0.0166622	0.980513	e
58.5	0.00279633	0.0165238	0.98068	e
58.6	0.00276837	0.0163865	0.980845	e
58.7	0.00274069	0.0162503	0.981009	e
58.8	0.00271328	0.0161152	0.981171	e
58.9	0.00268615	0.0159812	0.981333	e
59	0.00265928	0.0158483	0.981492	e
59.1	0.00263269	0.0157164	0.981651	e
59.2	0.00260636	0.0155855	0.981808	e
59.3	0.0025803	0.0154557	0.981964	e
59.4	0.0025545	0.015327	0.982119	e
59.5	0.00252895	0.0151993	0.982272	e
59.6	0.00250366	0.0150726	0.982424	e
59.7	0.00247863	0.0149469	0.982575	e
59.8	0.00245384	0.0148222	0.982724	e
59.9	0.0024293	0.0146985	0.982872	e
60	0.00240501	0.0145758	0.983019	e
60.1	0.00238096	0.0144541	0.983165	e
60.2	0.00235715	0.0143334	0.983309	e
60.3	0.00233358	0.0142136	0.983453	e
60.4	0.00231024	0.0140948	0.983595	e
60.5	0.00228714	0.013977	0.983736	e
60.6	0.00226427	0.0138601	0.983876	e
60.7	0.00224163	0.0137441	0.984014	e
60.8	0.00221921	0.0136291	0.984152	e
60.9	0.00219702	0.013515	0.984288	e
61	0.00217505	0.0134018	0.984423	e
61.1	0.0021533	0.0132895	0.984557	e
61.2	0.00213176	0.0131782	0.98469	e
61.3	0.00211045	0.0130677	0.984822	e
61.4	0.00208934	0.0129581	0.984953	e
61.5	0.00206845	0.0128495	0.985082	e
61.6	0.00204776	0.0127416	0.985211	e
61.7	0.00202729	0.0126347	0.985338	e
61.8	0.00200701	0.0125286	0.985464	e
61.9	0.00198694	0.0124234	0.98559	e
62	0.00196707	0.012319	0.985714	e
62.1	0.0019474	0.0122155	0.985837	e
62.2	0.00192793	0.0121128	0.985959	e
62.3	0.00190865	0.012011	0.98608	e
62.4	0.00188956	0.01191	0.9862	e
62.5	0.00187067	0.0118098	0.98632	e
62.6	0.00185196	0.0117104	0.986438	e
62.7	0.00183344	0.0116118	0.986555	e
62.8	0.00181511	0.011514	0.986671	e
62.9	0.00179696	0.011417	0.986786	e
63	0.00177899	0.0113208	0.9869	e
63.1	0.0017612	0.0112254	0.987013	e
63.2	0.00174358	0.0111308	0.987126	e
63.3	0.00172615	0.0110369	0.987237	e
63.4	0.00170889	0.0109438	0.987347	e
63.5	0.0016918	0.0108514	0.987457	e
63.6	0.00167488	0.0107598	0.987565	e
63.7	0.00165813	0.010669	0.987673	e
63.8	0.00164155	0.0105789	0.98778	e
63.9	0.00162513	0.0104895	0.987885	e
64	0.00160888	0.0104009	0.98799	e
