Time	Displacement	BinCount	Variance	Velocity	Label
255	77.22	68	11.3948	0.06	1093480131402113
256	77.37	67	10.9107	0.15	1093480131402113
257	77.5	67	11.0887	0.13	1093480131402113
258	77.69	67	11.3892	0.19	1093480131402113
259	77.96	67	11.0534	0.27	1093480131402113
260	78.21	66	10.8791	0.25	1093480131402113
261	78.32	65	10.9607	0.11	1093480131402113
262	78.38	65	11.2825	0.06	1093480131402113
263	78.64	63	11.1324	0.26	1093480131402113
264	78.87	65	11.0965	0.23	1093480131402113
265	79.17	65	10.9919	0.3	1093480131402113
266	79.41	63	10.9974	0.24	1093480131402113
267	79.65	63	10.7679	0.24	1093480131402113
268	79.81	61	10.9523	0.16	1093480131402113
269	79.97	64	11.0345	0.16	1093480131402113
270	80.1	61	11.149	0.13	1093480131402113
271	80.2	60	11.4704	0.1	1093480131402113
272	80.43	59	11.0528	0.23	1093480131402113
273	80.55	59	11.2702	0.12	1093480131402113
274	80.72	57	11.0789	0.17	1093480131402113
275	80.98	53	11.1085	0.26	1093480131402113
276	81.14	56	11.1018	0.16	1093480131402113
277	81.32	54	11.0945	0.18	1093480131402113
278	81.44	55	11.1739	0.12	1093480131402113
279	81.73	55	10.989	0.29	1093480131402113
280	81.99	55	11.0562	0.26	1093480131402113
281	82.21	55	10.9451	0.22	1093480131402113
282	82.43	53	11.206	0.22	1093480131402113
283	82.68	54	10.9438	0.25	1093480131402113
284	82.81	53	11.0718	0.13	1093480131402113
285	82.96	52	10.9981	0.15	1093480131402113
286	83.15	51	11.0967	0.19	1093480131402113
287	83.27	49	11.0701	0.12	1093480131402113
288	83.38	47	10.983	0.11	1093480131402113
289	83.69	44	10.2588	0.31	1093480131402113
290	83.87	41	10.4863	0.18	1093480131402113
291	84.09	42	10.6706	0.22	1093480131402113
292	84.3	44	10.5247	0.21	1093480131402113
293	84.49	43	10.8991	0.19	1093480131402113
294	84.61	43	10.7758	0.12	1093480131402113
295	84.81	44	10.6707	0.2	1093480131402113
296	84.9	39	10.9302	0.09	1093480131402113
297	85.04	39	10.7144	0.14	1093480131402113
298	85.32	37	10.3459	0.28	1093480131402113
299	85.54	35	10.3101	0.22	1093480131402113
300	85.76	34	10.3683	0.22	1093480131402113
301	85.95	33	10.3212	0.19	1093480131402113
302	86.11	33	10.5294	0.16	1093480131402113
303	86.39	33	10.279	0.28	1093480131402113
304	86.68	33	10.314	0.29	1093480131402113
305	86.88	33	10.2394	0.2	1093480131402113
306	87.07	33	10.4132	0.19	1093480131402113
307	87.22	32	10.4886	0.15	1093480131402113
308	87.42	32	10.3414	0.2	1093480131402113
309	87.63	32	10.3766	0.21	1093480131402113
310	87.93	32	10.3824	0.3	1093480131402113
311	88.13	32	10.4093	0.2	1093480131402113
312	88.34	32	10.3786	0.21	1093480131402113
313	88.42	31	10.4921	0.08	1093480131402113
314	88.53	31	10.3942	0.11	1093480131402113
315	88.64	32	10.5911	0.11	1093480131402113
316	88.72	32	10.4001	0.08	1093480131402113
317	88.9	32	10.3078	0.18	1093480131402113
318	89.02	32	10.3648	0.12	1093480131402113
319	89.15	32	10.0979	0.13	1093480131402113
320	89.29	31	10.4209	0.14	1093480131402113
321	89.45	30	10.3459	0.16	1093480131402113
322	89.55	30	10.37	0.1	1093480131402113
323	89.8	30	9.9995	0.25	1093480131402113
324	89.88	30	10.0953	0.08	1093480131402113
325	90.06	30	10.1023	0.18	1093480131402113
326	90.43	30	9.7527	0.37	1093480131402113
327	90.54	30	9.88779	0.11	1093480131402113
328	90.68	30	9.69472	0.14	1093480131402113
329	90.91	30	9.67791	0.23	1093480131402113
330	91.03	29	9.93927	0.12	1093480131402113
331	91.22	29	9.42558	0.19	1093480131402113
332	91.29	29	9.80948	0.07	1093480131402113
333	91.48	29	9.47732	0.19	1093480131402113
334	91.63	29	9.37193	0.15	1093480131402113
335	91.81	29	9.71153	0.18	1093480131402113
336	92.02	29	9.47152	0.21	1093480131402113
337	92.15	29	9.55811	0.13	1093480131402113
338	92.33	29	9.52686	0.18	1093480131402113
339	92.52	28	9.31287	0.19	1093480131402113
340	92.5	28	9.49474	-0.02	1093480131402113
341	92.63	28	9.10566	0.13	1093480131402113
342	92.68	28	9.01652	0.05	1093480131402113
343	92.67	28	9.12859	-0.01	1093480131402113
344	92.85	28	9.09492	0.18	1093480131402113
345	92.84	28	9.4305	-0.01	1093480131402113
346	92.96	28	9.1076	0.12	1093480131402113
347	93.02	28	8.7738	0.06	1093480131402113
348	93.1	28	8.99889	0.08	1093480131402113
349	93.3	28	8.956	0.2	1093480131402113
350	93.4	28	8.91403	0.1	1093480131402113
351	93.51	28	8.97217	0.11	1093480131402113
352	93.59	28	8.63203	0.08	1093480131402113
353	93.61	28	8.69125	0.02	1093480131402113
354	93.72	28	8.90178	0.11	1093480131402113
355	93.82	28	8.70676	0.1	1093480131402113
356	93.95	28	8.9854	0.13	1093480131402113
357	94.07	28	8.64205	0.12	1093480131402113
358	94.16	28	8.64375	0.09	1093480131402113
359	94.27	28	8.78846	0.11	1093480131402113
360	94.36	27	8.70462	0.09	1093480131402113
361	94.43	27	8.34776	0.07	1093480131402113
362	94.57	27	8.13296	0.14	1093480131402113
363	94.56	27	8.52974	-0.01	1093480131402113
364	94.61	26	8.48398	0.05	1093480131402113
365	94.65	26	8.33772	0.04	1093480131402113
366	94.7	26	8.15598	0.05	1093480131402113
367	94.77	26	8.01917	0.07	1093480131402113
368	94.77	26	8.36463	0	1093480131402113
369	94.88	26	8.31117	0.11	1093480131402113
370	95	26	7.94544	0.12	1093480131402113
371	95.13	26	7.58638	0.13	1093480131402113
372	95.15	26	8.01171	0.02	1093480131402113
373	95.23	26	8.03723	0.08	1093480131402113
374	95.36	26	7.70068	0.13	1093480131402113
375	95.5	26	7.51665	0.14	1093480131402113
376	95.58	26	7.82008	0.08	1093480131402113
377	95.66	26	7.8022	0.08	1093480131402113
378	95.71	26	7.59117	0.05	1093480131402113
