Time	Displacement	R	U	Velocity	Acceleration	Variance	Label
1344.8	134.48	1	0.1	0.1	-5.15429e-10	133.135	e
1344.9	134.49	1	0.1	0.1	-5.15702e-10	133.145	e
1345	134.5	1	0.1	0.1	-5.17629e-10	133.155	e
1345.1	134.51	1	0.1	0.1	-5.2212e-10	133.165	e
1345.2	134.52	1	0.1	0.1	-5.22347e-10	133.175	e
1345.3	134.53	1	0.1	0.1	-5.26455e-10	133.185	e
1345.4	134.54	1	0.1	0.1	-5.28064e-10	133.195	e
1345.5	134.55	1	0.1	0.1	-5.31084e-10	133.204	e
1345.6	134.56	1	0.1	0.1	-5.33843e-10	133.214	e
1345.7	134.57	1	0.1	0.1	-5.35747e-10	133.224	e
1345.8	134.58	1	0.1	0.1	-5.39033e-10	133.234	e
1345.9	134.59	1	0.1	0.1	-5.41139e-10	133.244	e
1346	134.6	1	0.1	0.1	-5.44091e-10	133.254	e
1346.1	134.61	1	0.1	0.1	-5.47311e-10	133.264	e
1346.2	134.62	1	0.1	0.1	-5.48122e-10	133.274	e
1346.3	134.63	1	0.1	0.1	-5.51624e-10	133.284	e
1346.4	134.64	1	0.1	0.1	-5.54189e-10	133.294	e
1346.5	134.65	1	0.1	0.1	-5.57542e-10	133.303	e
1346.6	134.66	1	0.1	0.1	-5.59177e-10	133.313	e
