0	1000	0	0	0	0	0	0	0	0	0	
1	902.6	92.96	4.24	0.2	0	0	0	0	0	0	
2	816.96	166.12	15.92	0.96	0.04	0	0	0	0	0	
3	739.88	224.12	33.24	2.72	0.04	0	0	0	0	0	
4	669.08	269.96	53.12	6.88	0.92	0.04	0	0	0	0	
5	607.52	307.88	71.72	11.12	1.64	0.12	0	0	0	0	
6	544.52	337.08	99.12	16.56	2.32	0.4	0	0	0	0	
7	496.24	351.56	120.48	26	5	0.72	0	0	0	0	
8	441.84	361.6	151.24	37.12	7.04	1.04	0.12	0	0	0	
9	401.04	367.12	169.8	49.28	11.08	1.48	0.2	0	0	0	
10	367.48	366.44	184.68	62.84	15.24	2.68	0.36	0.2	0.08	0	
11	333.36	365.36	201.4	73.68	20.96	4.4	0.6	0.2	0.04	0	
12	304.16	361.16	212.4	89	26.32	5.76	1.16	0	0.04	0	
13	281.08	352.96	221.52	99.72	35.28	7.64	1.68	0.12	0	0	
14	256.68	347.4	229.96	110.2	43.76	9.16	2.48	0.36	0	0	
15	233.92	330.76	246.64	122.56	51.24	11.8	2.56	0.52	0	0	
16	210.76	318.64	254.84	134.12	60.28	16.36	3.84	0.92	0.24	0	
17	192.12	313.16	260.28	141.96	65.96	19.36	5.68	1.12	0.36	0	
18	176.32	301.28	265.6	154.88	69.72	23.2	7.24	1.24	0.4	0.12	
19	163	281.4	264.24	172.6	77.28	30.32	8.28	2.44	0.32	0.12	
20	152.88	269.92	271.48	174.96	83.44	34.68	9.16	2.88	0.44	0.16	
21	132.4	260.56	270	186.16	94.92	38.84	12.48	3.48	0.72	0.44	
22	119.28	243.28	275.68	194.8	102	42.04	16.16	5.08	1.04	0.64	
23	106.88	222.56	278	203	111.8	47.56	20.32	7.16	1.52	1.2	
24	97.28	214.4	270.48	205	118.52	56.76	26.28	8.16	1.8	1.32	
25	87.08	198.64	266.76	214.04	123.6	62.84	31.52	11	3	1.52	
26	74.72	192.04	258.24	212.44	135.8	72.16	36.16	12.48	4.08	1.88	
27	68.96	183.56	253.64	213.56	141.52	76.92	38.64	16.08	4.76	2.36	
28	63.04	174.24	252.88	213.48	148.64	82.2	39.6	18	5.56	2.36	
29	54.28	164.72	240.48	219.44	155.56	88.12	47.36	20.32	6.68	3.04	
30	51.08	156.2	232.68	220.84	161.8	94.72	49.2	21.64	7.92	3.92	
31	46.48	148.36	220.72	225.52	168.72	104.16	50.52	23.08	8.24	4.2	
32	40.8	137.84	211.24	224.2	179.48	107.28	55.68	27.84	10.56	5.08	
33	34.48	130.44	202.24	226.28	181.84	113.92	62.32	28.72	13.52	6.24	
34	32.2	119.64	193.6	219.64	191.92	119.24	65.08	35.2	15.8	7.68	
35	29.6	107.4	184.56	220.32	198.32	127.6	68.96	37.28	17.32	8.64	
36	25.28	99.76	176.68	217.84	198.6	136.2	74.56	40.68	20.76	9.64	
37	22.76	92.52	164.96	216.44	201.2	141.68	79.6	44.08	25.08	11.68	
38	20.92	88.56	161.08	209.6	205.92	146.72	80.76	47.32	25.44	13.68	
39	18.84	81.6	156.44	198.36	205.76	152.56	92.68	50.92	26.88	15.96	
40	17.16	80.52	147.84	189.6	200.32	160.4	98.2	56.8	30.84	18.32	
41	18.36	74.04	141.76	185.92	196.36	164.04	104.36	61.4	33.48	20.28	
42	16.76	65.48	131.88	177.96	198.88	168.88	110.2	66.68	36.84	26.44	
43	15.92	58.6	124.52	169	197.84	174.88	115.52	73.28	39	31.44	
44	13.28	55.48	117.44	160.64	197.64	180.08	118.6	78.52	41.36	36.96	
45	11.4	51.68	115.04	158.96	193.48	183.28	121.68	79.92	46.68	37.88	
46	10.08	49.36	109.92	152.72	183.4	186.32	128.76	87.12	47.84	44.48	
47	8.76	47.12	108.04	145.16	179.88	185.36	134.32	90.4	51.04	49.92	
48	7.56	44.12	99.04	140.2	177.28	179.52	144.24	98.16	52.8	57.08	
49	8.6	40.8	93.64	137.68	172.64	181.04	144.24	98.44	55.96	66.96	
50	7.28	34.64	87.76	133.92	170.56	178.36	148.16	102.8	62.96	73.56	
51	6.92	30.16	81.8	130.92	168.6	177.28	154.44	104.76	64.76	80.36	
52	6.28	28.6	78.76	127.2	165.52	174.04	158.64	107.52	67.8	85.64	
53	5.44	28	69.44	122.2	165.8	179.32	154.36	111.36	73.56	90.52	
54	4.68	25.6	62.36	116.28	164.48	178.88	160.44	114.6	79.24	93.44	
55	5.04	21.96	58.96	115.52	158.8	173.04	165.36	119.6	80.72	101	
56	4.68	19.52	55.6	105.72	152.96	168.72	166.76	129.08	85.8	111.16	
57	4.48	18	53.48	98.88	149.84	170.12	163.32	135.96	86.64	119.28	
58	4.24	16.8	50.96	94.68	141.04	167.48	164.28	137.6	92.56	130.36	
59	3.92	16.76	46.56	92.48	132.96	165	164.44	138.6	95.08	144.2	
60	3.08	16.28	41.16	94.76	129.84	160.32	162.2	140	96.36	156	
61	2.56	12.84	40.24	88.72	122.08	157	162.6	148.92	102.76	162.28	
