68	0.2	5.36	31.8	67.6	104.92	136.32	149.08	154.92	136.08	213.72	
69	0.08	3.28	28.8	63.96	102.44	133	146.4	155.68	139.24	227.12	
70	0	2.64	27.92	62.16	95.44	126.88	145.16	158.44	135.8	245.56	
71	0	1.8	24.4	59.52	90.72	122.08	149.28	160.56	138.72	252.92	
72	0	1.52	21.4	57.8	89.76	124.36	151.88	160.12	135.92	257.24	
73	0	1.24	20.44	56.72	87.96	121.2	151.04	157.8	134.44	269.16	
74	0	1.28	19.6	55.56	86.68	120.16	145.32	155.92	133.4	282.08	
75	0	1.12	19.2	49.44	84.96	119.8	142.44	157.28	140.48	285.28	
76	0	0.64	17.76	45.32	81.88	113.36	146.08	155.44	139.32	300.2	
77	0	0.56	16.52	43.12	81.16	113.04	138.88	152.28	142.64	311.8	
78	0	0.48	13.2	39.8	82.4	107.2	137.8	149.2	144.56	325.36	
79	0	0.24	11.76	36.88	81.28	102.84	137.36	149.32	142.92	337.4	
80	0	0.16	9.48	34.68	78.76	97.28	132.44	148.2	145.56	353.44	
81	0	0.12	7.84	30.64	75.92	96.64	132.08	147.16	142.36	367.24	
82	0	0.12	7.56	28.84	67.8	93.44	129.96	148.52	144.36	379.4	
83	0	0.08	6.12	25.4	59.64	95.2	127.44	142.16	145.8	398.16	
84	0	0	6.32	22.52	55.28	89.2	123.08	142.68	148.76	412.16	
85	0	0	6.32	20.8	53.6	80.24	118.68	148.16	153.72	418.48	
86	0	0	6.4	18.36	49.8	75.2	115.92	143.32	154.72	436.28	
87	0	0	5.12	17.8	46.44	69.64	106.32	144.36	155.12	455.2	
88	0	0	4.4	15.28	41.32	68.72	104.44	143.28	151.12	471.44	
89	0	0	4.92	14.6	40.4	66.92	99.08	144	147.28	482.8	
90	0	0	5.24	12.88	39.52	65.88	97.44	142.92	147.6	488.52	
91	0	0	4.88	12.48	37.24	61.4	91.16	136.16	148.84	507.84	
92	0	0	3.52	10.44	35.32	59.2	85.4	136.48	145.08	524.56	
93	0	0	2.84	11.76	30.8	54	81.96	128.8	147.44	542.4	
94	0	0	1.92	10.28	28.32	54.12	78.84	128.32	142.68	555.52	
95	0	0	2	8.8	25.76	55.36	75.16	121.68	139.72	571.52	
96	0	0	2.04	9.32	25	55	74.84	121.52	139.64	572.64	
97	0	0	1.32	9.24	23.48	51.36	76.32	115.56	135.44	587.28	
98	0	0	0.88	8.6	21.28	47.36	73.68	110.64	136.8	600.76	
99	0	0	0.68	7.48	19	44.52	71.52	105.2	135.44	616.16	
100	0	0	0.32	5.72	17.48	45.48	69.56	98.92	125.56	636.96	
101	0	0	0.4	5.4	15.6	42.36	66.64	98.6	118.8	652.2	
102	0	0	0.4	5.28	14.04	37.88	65.44	92.04	118.16	666.76	
103	0	0	0.2	5.12	14.16	34.48	63.16	87.72	116.08	679.08	
104	0	0	0.2	4.16	14.68	32.6	58.56	80.2	120.32	689.28	
105	0	0	0.2	2.88	13.68	31.52	57.52	75.08	113.48	705.64	
106	0	0	0.08	2.64	12.84	32.08	55.4	73.48	112.2	711.28	
107	0	0	0.04	2.36	12.2	32.48	51.28	67.48	107.8	726.36	
108	0	0	0.16	2.48	9.6	30.2	50.72	66.56	102.32	737.96	
109	0	0	0.08	2.04	9.4	27.28	47.84	65.8	95.2	752.36	
110	0	0	0	1.84	9.92	27.12	45.88	64.36	89.16	761.72	
111	0	0	0	2.12	9.32	25.8	42.56	62.6	87	770.6	
112	0	0	0	2.24	7.6	24.88	44.36	60.92	85.96	774.04	
113	0	0	0	2.04	6.64	23.24	42.68	58.32	85.2	781.88	
114	0	0	0	1.72	6.2	22	42.56	55.84	81.64	790.04	
115	0	0	0	1.44	4.92	20.8	41.8	54.44	78	798.6	
116	0	0	0	1.36	3.92	20.6	38.92	55.24	77.28	802.68	
117	0	0	0	1.28	3.72	18.8	35.72	55.96	73.16	811.36	
118	0	0	0	0.96	3.76	17.6	35.16	52.6	70.84	819.08	
119	0	0	0	0.56	3.76	14.96	36.04	50.6	65.24	828.84	
120	0	0	0	0.24	3.36	14.32	31.6	50.6	64.28	835.6	
121	0	0	0	0.6	2.56	14.68	28.08	48.2	63.4	842.48	
122	0	0	0	0.56	1.96	12.64	27.36	49.32	64.76	843.4	
123	0	0	0	0.64	2.44	11.88	25.76	47.28	66.04	845.96	
124	0	0	0	0.24	2.12	10.72	24.36	43.12	63.6	855.84	
125	0	0	0	0.2	2.36	11.52	23.28	40.04	58.84	863.76	
126	0	0	0	0.12	2.32	11.16	22.16	41.2	54.76	868.28	
127	0	0	0	0.12	2.76	9.96	21.76	42.88	53.72	868.8	
128	0	0	0	0.24	2.56	8.24	22.16	42.2	55.92	868.68	
129	0	0	0	0.2	2.08	8.64	20.96	38.76	55	874.36	
130	0	0	0	0.16	1.56	9.72	19.72	34.92	54.64	879.28	
131	0	0	0	0	1.48	8.44	17.12	34.56	51.28	887.12	
132	0	0	0	0	1.6	6.72	17.36	32.56	51.92	889.84	
133	0	0	0	0	1.68	7.6	14.8	31.76	51.04	893.12	
134	0	0	0	0	1.32	7.36	12.52	29.48	48.44	900.88	
135	0	0	0	0	1.16	6.04	12.36	26.48	44.28	909.68	
136	0	0	0	0	1.04	5.64	12.6	27.32	42.8	910.6	
137	0	0	0	0	0.72	5.64	14.56	28.44	41.52	909.12	
138	0	0	0	0	0.4	4.92	12.76	25.8	41.92	914.2	
139	0	0	0	0	0.36	4.48	11.8	26.32	40.32	916.72	
140	0	0	0	0	0.16	4.88	11.44	23.64	36.12	923.76	
141	0	0	0	0	0.08	4.6	11.56	24.2	34.24	925.32	
142	0	0	0	0	0.04	3.76	11.84	22.16	33.28	928.92	
143	0	0	0	0	0.08	3.36	11.16	21.6	32.76	931.04	
144	0	0	0	0	0.08	3.48	8.92	20.16	30.48	936.88	
145	0	0	0	0	0	3.56	7.92	18.24	28.64	941.64	
146	0	0	0	0	0	3.76	7.64	15.12	26.92	946.56	
147	0	0	0	0	0	3.44	7.96	15.28	25.32	948	
148	0	0	0	0	0	4.28	8.08	13.32	25.36	948.96	
149	0	0	0	0	0	3.68	7.12	11.6	22.64	954.96	
150	0	0	0	0	0	2.92	6.48	10.72	22.24	957.64	
151	0	0	0	0	0	2.48	6.16	10.08	20.36	960.92	
152	0	0	0	0	0	2.16	6.12	9.28	19.84	962.6	
153	0	0	0	0	0	1.88	5.36	9.16	18.2	965.4	
154	0	0	0	0	0	1.92	4.96	8.92	16.6	967.6	
155	0	0	0	0	0	1.64	3.6	8.32	17.6	968.84	
156	0	0	0	0	0	1.72	3.4	8.8	17.68	968.4	
157	0	0	0	0	0	1.84	3.8	8.04	16.28	970.04	
158	0	0	0	0	0	2.32	2.8	7.68	14.36	972.84	
159	0	0	0	0	0	1.8	3.4	6.84	14.88	973.08	
160	0	0	0	0	0	1.68	2.4	6.68	14	975.24	
161	0	0	0	0	0	1.4	2.12	5.32	11.76	979.4	
162	0	0	0	0	0	1.08	2.24	4.12	12.28	980.28	
163	0	0	0	0	0	1	2.08	3.28	11.76	981.88	
164	0	0	0	0	0	0.72	2.12	4.12	11.48	981.56	
165	0	0	0	0	0	0.4	2.08	4.88	11.2	981.44	
166	0	0	0	0	0	0.4	2.32	4.88	10.36	982.04	
167	0	0	0	0	0	0.32	1.96	5.2	8.88	983.64	
168	0	0	0	0	0	0.32	1.4	5.32	10.24	982.72	
169	0	0	0	0	0	0.32	1.2	3.84	10.48	984.16	
170	0	0	0	0	0	0.32	1.52	3.28	9	985.88	
171	0	0	0	0	0	0.32	1.28	3.44	9	985.96	
172	0	0	0	0	0	0.32	1.24	3.48	6.84	988.12	
173	0	0	0	0	0	0.28	1.04	3.24	7.12	988.32	
