0	1000	0	0	0	0	0	0	0	0	0	
1	906.36	88.16	5.44	0.04	0	0	0	0	0	0	
2	823.24	158.92	16.44	1.36	0.04	0	0	0	0	0	
3	746.24	217.64	32.6	3.36	0.16	0	0	0	0	0	
4	670.72	268.36	52.72	7.6	0.48	0.12	0	0	0	0	
5	609.16	301.68	74	14.04	0.92	0.16	0.04	0	0	0	
6	554.76	322.16	100.96	19.92	1.84	0.28	0.08	0	0	0	
7	496.28	347.04	122.2	29.48	4.36	0.48	0.16	0	0	0	
8	449.72	354.96	142.76	44.28	7.48	0.6	0.16	0.04	0	0	
9	404.16	360.8	170.72	51.2	11.96	0.96	0.2	0	0	0	
10	364.24	363.44	187.32	66.36	16.2	2.2	0.24	0	0	0	
11	329.64	361.24	203.96	80.76	21.16	2.68	0.56	0	0	0	
12	299.24	358.32	217.96	93.64	25.84	4.44	0.56	0	0	0	
13	267.28	356.96	228.6	105.28	33.32	7.44	1.12	0	0	0	
14	242.84	346.6	238.88	122	38.16	9.76	1.68	0.08	0	0	
15	227.52	329.8	246.68	133.4	45.08	13.92	3.12	0.48	0	0	
16	201.48	323.28	251.84	147.36	54.68	16.92	3.48	0.8	0.16	0	
17	182.96	311.72	257.92	157	64.44	19.72	5.04	0.8	0.36	0.04	
18	164.36	296.12	259.12	168.48	76.64	25.96	7.2	1.4	0.36	0.36	
19	149.4	277.16	262.56	178.32	87.28	31.12	11.2	1.8	0.72	0.44	
20	132.4	262.52	266.8	185.48	100.12	36.8	11.64	2.4	1.2	0.64	
21	121.6	250.64	268.64	196.16	101.72	42.96	13.44	2.96	1.44	0.44	
22	107.56	242.04	261.84	204.96	113.36	49.24	16.24	2.92	1.04	0.8	
23	96.6	236.48	258.24	207.52	119.76	53.32	21.52	4.84	0.88	0.84	
24	89.16	218.12	255.52	216.72	128.2	59.88	24.2	5.6	1.68	0.92	
25	78.64	205.08	250.8	221.8	136.56	68.72	27.84	7	2.28	1.28	
26	72.08	195.44	243.04	224.96	142.36	76.36	30.84	10.52	2.92	1.48	
27	66.12	182.92	238.28	230.44	144.72	82.64	36.12	13.24	3.76	1.76	
28	57.6	179.16	221.92	226.08	164.36	88.68	40.52	16.12	3.68	1.88	
29	55.36	164.52	219.72	222.8	169.68	96.44	44.04	19.68	5.8	1.96	
30	50.2	151.08	214.68	219.88	176.64	104.8	50.64	22.08	7.56	2.44	
31	44.16	136.44	209.04	220	180.64	113.32	58.04	25.48	9.2	3.68	
32	40.04	131.48	205.72	216.4	184.28	120.48	58.52	27.72	10.48	4.88	
33	34.68	123.24	204.76	210.28	191.84	123.16	64.36	29.08	12.36	6.24	
34	29.04	114	193.44	216.56	189.72	130.16	70.44	32.76	15.56	8.32	
35	27.08	108.32	181.24	216.16	193.52	133.52	74.8	38.48	16.76	10.12	
36	25.24	99.72	173.28	210.88	192.08	140.12	83.32	44.24	17.92	13.2	
37	21.68	94.92	163	206.84	195.16	150.56	89.44	44.28	18.44	15.68	
38	19.6	88.96	156	200.12	194.96	153.2	98.96	50.4	21.56	16.24	
39	16.92	87.16	152.24	195.32	191.2	152.88	106.88	54.76	24.68	17.96	
40	13.76	78	138	188.48	189.96	162.16	117.52	60.84	29.36	21.92	
41	11.36	72.64	130.88	187	186.08	161.44	121.52	67.96	34.32	26.8	
42	9.4	65.64	125.36	183.28	186.32	164.64	128.64	72.52	37.04	27.16	
