0	1000	0	0	0	0	0	0	0	0	0	
1	902.12	92.36	5.24	0.28	0	0	0	0	0	0	
2	811.8	168.8	17.92	1.44	0.04	0	0	0	0	0	
3	735.16	226.68	34.44	3.36	0.36	0	0	0	0	0	
4	663.96	274.04	54.64	6.48	0.84	0.04	0	0	0	0	
5	605.52	305.16	73.64	13.8	1.52	0.32	0.04	0	0	0	
6	541.84	335.36	98.08	22.2	2.08	0.4	0.04	0	0	0	
7	481.04	363.32	121.36	30.56	3.04	0.6	0.08	0	0	0	
8	435.32	370.2	147.36	40.2	5.88	1	0.04	0	0	0	
9	392.6	375.12	170.72	50.8	9.56	0.96	0.24	0	0	0	
10	361.56	369.48	190.44	63.48	13.08	1.8	0.16	0	0	0	
11	321.4	374.4	207.12	73.88	19.92	2.96	0.28	0.04	0	0	
12	287.6	367.12	221.2	91.12	26.36	5.44	1	0.12	0.04	0	
13	258	361.32	230.12	110.12	31.08	7.96	1.28	0.08	0.04	0	
14	231.32	347.24	243.28	124.12	40.4	10.88	2.4	0.28	0.08	0	
15	210.6	325.6	252.76	138.96	51.2	16.08	4.08	0.52	0.2	0	
16	191.56	316.68	257.52	149.16	58.68	19.72	5.56	0.88	0.24	0	
17	171.8	304.08	266.36	157.12	68.68	22.28	7.84	1.32	0.52	0	
18	161.2	286.48	268.48	163.4	77.88	28.2	10.92	2.76	0.64	0.04	
19	150.44	274.84	262.52	175.16	89.12	33.32	11.12	2.6	0.84	0.04	
20	133.96	262.08	272.72	181.52	94.96	36.28	13.6	3.16	1.6	0.12	
21	123.36	250.36	263.8	196.44	103.32	41.2	15.84	3.72	1.76	0.2	
22	114.12	237.2	266	200.96	113.24	44.2	17.28	3.96	2.64	0.4	
23	103.88	220.68	270.52	205.2	123.36	47.68	19.32	5.28	2.92	1.16	
24	95.36	204.92	263.84	213.2	131.44	58	22.84	5.8	3.36	1.24	
25	86.28	196.96	250.6	218.8	141.32	65.88	24.84	10	3.52	1.8	
26	74.96	191.72	243.68	219.6	150.64	74.84	26.44	11.4	4.72	2	
27	65.44	183.88	245.04	221.56	155.04	77.48	31.04	14.08	4.24	2.2	
28	62.4	170.84	238.08	222.84	160.24	85.6	37.56	14.56	5.2	2.68	
29	54.88	158.84	230.6	227.4	167.48	91.28	43.04	16.88	6.44	3.16	
30	51.96	144.52	221.6	223.24	177.88	103.88	46.64	18.84	7.76	3.68	
31	45.36	131.88	218.24	228.04	181.24	109.36	51.68	19.52	9.6	5.08	
32	40.28	117.52	212	228.28	184.4	117.2	59.32	22.36	11.4	7.24	
33	35.24	113.48	195.84	230.32	187.72	125.52	64.76	26.56	12.72	7.84	
34	33	104.56	186.48	226.32	189.32	132.6	75.28	29.64	13.4	9.4	
35	30.4	103.16	182.68	215.2	193.36	136.28	80.6	31.92	15.08	11.32	
36	26.92	94.52	173.92	211.76	203.16	139.4	83.72	36.88	16.12	13.6	
37	24.2	86.48	165.56	207.2	207.6	151.8	85.04	39.16	17.96	15	
38	22.6	82.44	158.44	202.48	206.96	151	93.28	44.72	21.8	16.28	
39	19.2	73.44	151	205.44	206.44	152.96	98.12	47.84	26.36	19.2	
40	16.88	68.68	143.12	198.32	207.4	158.08	100.48	53.52	29.08	24.44	
41	13.16	61.92	137.16	192.96	204.72	161.24	108.56	60.12	31.88	28.28	
42	11.56	58.64	130.32	183.64	202.4	161.8	115.28	68.4	35.8	32.16	
43	7.92	55.56	120.16	177.76	198.56	165.2	125.56	76.68	36	36.6	
44	7.52	49.4	114.4	174.72	198.12	168.88	126.92	81	39.52	39.52	
45	5.6	45.56	108	166.6	192.4	172	131.72	90.16	44.84	43.12	
46	5.32	42.36	100.68	161.4	191.96	173.72	130.84	93.32	50.16	50.24	
47	4.04	36.84	95.04	158.68	189.52	174.6	133.52	102.36	54.04	51.36	
48	3.56	33.84	92.16	151.96	187.84	177.04	136.6	104.08	56.12	56.8	
49	2.6	32.16	85	151.68	184.84	173.32	137.44	109	61.32	62.64	
50	2.08	31.4	76.6	144.4	180.44	179.12	138.32	112.28	69.6	65.76	
51	2.2	29.16	73.8	131.4	179.32	183.8	136.24	114.92	74.4	74.76	
52	1.76	25.24	67.4	125.76	176.88	188.96	138	118.4	75.12	82.48	
53	1.48	23.32	63.56	122.12	168.12	186.6	138.84	124.56	80.12	91.28	
54	1.08	20.92	58.36	113.52	167.44	185.6	142.72	122.4	88.12	99.84	
55	1.12	18.56	55.24	111.24	158.36	186	148.52	120.68	90.72	109.56	
56	1.04	16.28	50.24	110.88	155.08	179.6	157.76	122.76	90	116.36	
57	0.72	14.2	44.84	106.76	154	173.36	162.76	126.12	94.68	122.56	
58	0.72	14.04	41.52	102.72	150.76	171.8	162.08	130.92	97.24	128.2	
59	1	12.4	38.44	95.96	152.48	173.92	158.68	130.64	97	139.48	
60	0.6	11.6	37.48	94.2	148.08	172.2	159.28	128.56	100.08	147.92	
61	0.44	10.56	33.6	90.64	145.32	169.6	153.4	133.84	100.4	162.2	
62	0.16	9.84	27.76	84	139.8	164.24	155.44	143.6	101.08	174.08	
63	0.16	9.48	25.72	77.28	140.6	158.04	154.72	147.92	104.64	181.44	
64	0.08	8.16	24.88	72.64	130.52	165.44	152.92	148.4	107.88	189.08	
65	0.08	7.36	22.88	67.68	124.28	165.36	152.24	149.72	110.28	200.12	
66	0.04	7.48	20.72	64.72	117.8	160	154.16	147.64	116.16	211.28	
67	0.12	7.92	19.04	59.12	112.88	156.36	155.4	146.6	117.92	224.64	
68	0.04	7.36	18.32	55.76	111.36	144.08	153.04	149.8	128.12	232.12	
69	0.12	5.52	16.56	51.8	104.2	144.16	154.92	151.08	133.36	238.28	
70	0.24	4.48	14.92	50.4	99.68	138.28	154.88	150.28	132.6	254.24	
71	0.12	4.04	11.76	49.32	93.68	133.8	155.68	150.76	134.92	265.92	
72	0.28	4.12	9.08	46.76	86.04	130.96	162.04	147.92	133.32	279.48	
73	0.32	4	8.52	44.24	83.36	126.32	159.4	148.8	131.76	293.28	
74	0.16	3.48	6.2	41.68	80.12	126.36	154.56	151.28	132.4	303.76	
75	0.08	3.52	5.68	36.96	77.4	117.76	157.92	147.28	133.76	319.64	
76	0.08	2.16	5.04	34.24	73.76	113.44	155.2	148.84	135.64	331.6	
77	0.16	1.6	4.36	32.28	68.28	111.96	147.4	147.68	135.72	350.56	
78	0.08	1.24	3.52	29.48	65.24	102.72	142.92	147.12	141.64	366.04	
79	0.04	1.04	3.48	28.32	61.52	96.24	141.8	145.52	138.2	383.84	
80	0	0.6	2.44	26.32	58.88	91.16	136.68	146.08	141	396.84	
81	0	0.52	1.8	23.36	55.96	90.12	135.24	141.32	140	411.68	
82	0	0.6	2.08	22.44	53.2	87.4	132.04	133.72	140.72	427.8	
83	0	0.68	1.76	21.72	52.6	83.76	130.56	129.16	136.84	442.92	
84	0	0.56	1.72	20.04	48.96	77.32	128.2	121.96	136.4	464.84	
85	0	0.2	2	18.64	47.44	72.44	123.44	123.56	138.08	474.2	
86	0	0.32	1.56	17.64	43.32	70.52	118.36	126.04	134.76	487.48	
87	0	0.12	1.36	16.88	39.04	66.48	112	131.88	129.28	502.96	
88	0	0.08	1.2	15.68	38.4	64.68	107.96	130.4	126.04	515.56	
89	0	0	1.04	14.36	35.08	62.48	106.04	125.36	124.08	531.56	
90	0	0	0.36	14.08	35.2	59.16	103.04	125.4	126.52	536.24	
91	0	0	0.32	14.12	31.92	59.4	98.96	122.32	129.76	543.2	
92	0	0	0.12	11.8	27.56	57.44	98.08	116.44	129.08	559.48	
93	0	0	0.48	10	25.24	54.92	94.88	116.4	133.24	564.84	
94	0	0	0.52	9.6	23.4	49.08	89.28	117.08	138.4	572.64	
95	0	0	1	8.56	21.48	45.16	84.48	115.6	133.6	590.12	
96	0	0	0.52	6.76	21.64	40.48	82.52	115.04	128.04	605	
97	0	0	0.6	6.2	19.04	37.68	76.48	114.04	128.92	617.04	
98	0	0	0.4	5.44	18.36	34.24	74.88	111.4	127.24	628.04	
99	0	0	0.12	4.92	16.04	35	74	108.2	123.92	637.8	
100	0	0	0.16	5.16	15.88	36.12	72	102.64	119.68	648.36	
101	0	0	0.12	4.6	14.6	33.12	67.32	99.84	116.48	663.92	
102	0	0	0	4.12	13.04	31	66.4	99	117.08	669.36	
103	0	0	0	3.76	13.28	25.72	60.32	98.92	114.04	683.96	
104	0	0	0	3.12	12.04	23.6	57	96.64	111.96	695.64	
105	0	0	0	3.56	12.36	22.48	51.16	90.96	112.04	707.44	
106	0	0	0	2.84	10.48	22.36	48.2	82	109.68	724.44	
107	0	0	0	1.96	10.16	22.8	44.96	77.64	102.4	740.08	
108	0	0	0	1.48	7.96	21.28	44.28	75.52	96.36	753.12	
109	0	0	0	0.96	7.64	19.44	42.6	74.16	91.4	763.8	
110	0	0	0	1.24	6.96	19.12	37.96	70.08	87.44	777.2	
111	0	0	0	1.08	5.68	17.08	34.08	64.4	85.84	791.84	
112	0	0	0	1.24	5.32	17.08	30.76	60.76	82.28	802.56	
113	0	0	0	1.24	4.72	16.84	31.64	56	76.28	813.28	
114	0	0	0	1.24	4.48	15.56	30	53.4	70.56	824.76	
115	0	0	0	0.72	4.08	15.96	31.84	50.4	69.76	827.24	
116	0	0	0	0.68	2.76	15.36	30.16	48.52	66.04	836.48	
117	0	0	0	0.92	2.92	14.76	25.36	48.32	65.4	842.32	
118	0	0	0	0.6	2.6	12.6	25.08	45.2	62.72	851.2	
119	0	0	0	0.6	2.28	11.88	24.64	43.52	61.6	855.48	
120	0	0	0	0.56	1.88	12.16	22.52	42.6	59.04	861.24	
121	0	0	0	0.8	2.04	11.2	21.44	39.52	57.72	867.28	
122	0	0	0	0.6	1.72	11.6	20.96	39.16	54.44	871.52	
123	0	0	0	0.52	1.52	10.92	18.24	35.4	54.24	879.16	
124	0	0	0	0.08	1.36	11.04	16.2	34.16	52.28	884.88	
