0	0	1	flat
1	0.0983	5	flat
2	0.1981	5	flat
3	0.2983	6	flat
4	0.3951	7	flat
5	0.4986	7	flat
6	0.5941	7	flat
7	0.6925	7	flat
8	0.7911	9	flat
9	0.8886	9	flat
10	0.9896	9	flat
11	1.0879	9	flat
12	1.1815	9	flat
13	1.2769	9	flat
14	1.3799	10	flat
15	1.4792	10	flat
16	1.5815	10	flat
17	1.6825	10	flat
18	1.7832	10	flat
19	1.883	10	flat
20	1.9825	10	flat
21	2.0825	10	flat
22	2.1761	10	flat
23	2.276	10	flat
24	2.3744	10	flat
25	2.4752	10	flat
26	2.5805	10	flat
27	2.6758	10	flat
28	2.7809	10	flat
29	2.8959	10	flat
30	2.9857	10	flat
31	3.0848	10	flat
32	3.1794	10	flat
33	3.2777	10	flat
34	3.3784	10	flat
35	3.4778	10	flat
36	3.5759	10	flat
37	3.6856	10	flat
38	3.7831	10	flat
39	3.8782	10	flat
40	3.9871	10	flat
41	4.0891	10	flat
42	4.1898	10	flat
43	4.2962	10	flat
44	4.4003	10	flat
45	4.4936	10	flat
46	4.5917	10	flat
47	4.69	10	flat
48	4.7875	10	flat
49	4.8792	10	flat
50	4.9812	10	flat
51	5.078	10	flat
52	5.1672	10	flat
53	5.2574	10	flat
54	5.3448	10	flat
55	5.4383	10	flat
56	5.5231	10	flat
57	5.6153	10	flat
58	5.709	10	flat
59	5.7949	10	flat
60	5.889	10	flat
61	5.9681	10	flat
62	6.0618	10	flat
63	6.1392	10	flat
64	6.2263	10	flat
65	6.3008	10	flat
66	6.3771	10	flat
67	6.4512	10	flat
68	6.5217	10	flat
69	6.5955	10	flat
70	6.6678	10	flat
71	6.7402	10	flat
72	6.8092	10	flat
73	6.879	10	flat
74	6.9454	10	flat
75	7.012	10	flat
76	7.0761	10	flat
77	7.1477	10	flat
78	7.2102	10	flat
79	7.2781	10	flat
80	7.3241	10	flat
81	7.3824	10	flat
82	7.4403	10	flat
83	7.4993	10	flat
84	7.5657	10	flat
85	7.615	10	flat
86	7.668	10	flat
87	7.717	10	flat
88	7.762	10	flat
89	7.81	10	flat
90	7.854	10	flat
91	7.9025	10	flat
92	7.9495	10	flat
93	7.9961	10	flat
94	8.0366	10	flat
95	8.0728	10	flat
96	8.1073	10	flat
97	8.1393	10	flat
98	8.1724	10	flat
99	8.2057	10	flat
100	8.2334	9	flat
101	8.2634	9	flat
102	8.3002	9	flat
103	8.3332	9	flat
104	8.3577	9	flat
105	8.3863	9	flat
106	8.4136	9	flat
107	8.4403	9	flat
108	8.4604	9	flat
109	8.4783	9	flat
110	8.499	9	flat
111	8.5228	9	flat
112	8.5431	9	flat
113	8.5689	9	flat
114	8.5868	9	flat
115	8.607	9	flat
116	8.6218	9	flat
117	8.6408	9	flat
118	8.6586	9	flat
119	8.6763	9	flat
120	8.6916	9	flat
121	8.7022	9	flat
122	8.7192	9	flat
123	8.7331	9	flat
124	8.743	9	flat
125	8.752	9	flat
126	8.7649	9	flat
127	8.7769	9	flat
128	8.791	9	flat
129	8.8012	9	flat
130	8.8129	9	flat
131	8.8202	9	flat
132	8.8292	9	flat
133	8.8394	9	flat
134	8.8473	9	flat
135	8.8571	9	flat
136	8.8655	9	flat
137	8.8703	9	flat
138	8.8754	9	flat
139	8.8808	9	flat
140	8.8855	9	flat
141	8.8922	9	flat
142	8.8982	9	flat
143	8.9024	9	flat
144	8.9077	9	flat
145	8.9133	9	flat
146	8.917	8	flat
147	8.9217	8	flat
148	8.9254	8	flat
149	8.9305	8	flat
150	8.9335	8	flat
151	8.9375	8	flat
152	8.9419	8	flat
153	8.9449	8	flat
154	8.946	8	flat
155	8.9495	8	flat
156	8.9519	8	flat
157	8.9549	8	flat
158	8.9568	8	flat
159	8.9594	8	flat
160	8.9622	8	flat
161	8.9636	8	flat
162	8.9644	8	flat
163	8.9659	8	flat
164	8.9663	8	flat
165	8.9696	8	flat
166	8.9707	8	flat
167	8.9719	8	flat
168	8.9734	8	flat
169	8.9743	8	flat
170	8.9753	8	flat
171	8.9771	8	flat
172	8.9783	8	flat
173	8.9777	8	flat
174	8.9789	8	flat
175	8.9804	8	flat
176	8.9819	8	flat
177	8.9827	8	flat
178	8.9835	8	flat
179	8.9844	8	flat
180	8.9841	8	flat
181	8.985	8	flat
182	8.9853	8	flat
183	8.9857	8	flat
184	8.9872	8	flat
185	3.2639	7	flat
186	8.6285	7	flat
187	8.6292	7	flat
188	8.6299	7	flat
189	8.6304	7	flat
190	7.914	7	flat
191	6.4822	7	flat
192	7.9112	7	flat
193	7.9126	6	flat
194	7.9128	6	flat
195	7.9133	6	flat
196	6.1213	6	flat
197	1.8171	6	flat
198	7.194	6	flat
199	2.8913	6	flat
200	6.4746	6	flat
201	6.4746	6	flat
202	6.4751	6	flat
203	6.4754	5	flat
204	3.2422	5	flat
205	6.1151	5	flat
206	6.1154	5	flat
207	6.1157	5	flat
208	3.2428	5	flat
209	5.0373	5	flat
210	0.3767	5	flat
211	5.0365	5	flat
212	5.0362	5	flat
213	5.0366	5	flat
214	0.3772	5	flat
215	4.6766	5	flat
216	3.2396	5	flat
217	4.3164	5	flat
218	2.5203	5	flat
219	3.9568	5	flat
220	3.9572	5	flat
221	3.9572	5	flat
222	2.5187	5	flat
223	3.5975	5	flat
224	3.2386	4	flat
225	2.5189	4	flat
226	2.8776	4	flat
227	2.8781	4	flat
228	2.8782	4	flat
229	2.8782	4	flat
230	2.8784	4	flat
231	0.7241	4	flat
232	2.1585	4	flat
233	2.1585	4	flat
234	2.1585	4	flat
235	2.1587	4	flat
236	1.7993	4	flat
237	1.0817	4	flat
238	1.4386	4	flat
239	1.4385	4	flat
240	1.4385	4	flat
241	1.4387	4	flat
242	1.4386	4	flat
243	1.4387	4	flat
244	1.4389	4	flat
245	1.4386	4	flat
246	1.439	4	flat
247	1.4391	4	flat
248	1.4391	4	flat
249	1.439	4	flat
250	1.0792	4	flat
251	1.079	4	flat
252	1.0791	4	flat
253	1.0792	4	flat
254	1.079	4	flat
255	1.0792	4	flat
256	1.0791	4	flat
257	1.0789	4	flat
258	1.079	4	flat
259	1.0788	4	flat
260	1.0789	4	flat
261	1.0789	4	flat
262	1.079	4	flat
263	1.0792	4	flat
264	1.0793	4	flat
265	1.0793	4	flat
266	1.0793	4	flat
267	1.0794	4	flat
268	0.7205	4	flat
269	0.7194	4	flat
270	0.7195	4	flat
271	0.7194	3	flat
272	0.7194	3	flat
273	0.7195	3	flat
274	0.7196	3	flat
275	0.7196	3	flat
276	0.7196	3	flat
277	0.7198	3	flat
278	0.7198	3	flat
279	0.7197	3	flat
280	0.7197	3	flat
281	0.7197	3	flat
282	0.7198	3	flat
283	0.7196	3	flat
284	0.7198	3	flat
285	0.7198	3	flat
286	0.7199	2	flat
287	0.3599	2	flat
288	0.36	1	flat
